"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,1,-0.767685275178933,1,-0.0509212993823593,1,-1,-1,1,1,0.430322646221858,0.430322646221858,1,-0.430322646221858,-0.430322646221858,-0.430322646221858,-1
"CD44s",-1,1,-1,0.767685275178933,-1,0.0509212993823593,-1,1,1,-1,-1,-0.430322646221858,-0.430322646221858,-1,0.430322646221858,0.430322646221858,0.430322646221858,1
"CDH1",1,-1,1,-0.767685275178933,1,-0.0509212993823593,1,-1,-1,1,1,0.430322646221858,0.430322646221858,1,-0.430322646221858,-0.430322646221858,-0.430322646221858,-1
"EMT",-0.767685275178933,0.767685275178933,-0.767685275178933,1,-0.767685275178933,0.0899513257918051,-0.767685275178933,0.767685275178933,0.767685275178933,-0.767685275178933,-0.767685275178933,-0.662633465629321,-0.662633465629321,-0.767685275178933,0.662633465629321,0.662633465629321,0.662633465629321,0.767685275178933
"ESRP1",1,-1,1,-0.767685275178933,1,-0.0509212993823593,1,-1,-1,1,1,0.430322646221858,0.430322646221858,1,-0.430322646221858,-0.430322646221858,-0.430322646221858,-1
"EXTGFB",-0.0509212993823593,0.0509212993823593,-0.0509212993823593,0.0899513257918051,-0.0509212993823593,1,-0.0509212993823593,0.0509212993823593,0.0509212993823593,-0.0509212993823593,-0.0509212993823593,-0.145198578805001,-0.145198578805001,-0.0509212993823593,0.145198578805001,0.145198578805001,0.145198578805001,0.0509212993823593
"GRHL2",1,-1,1,-0.767685275178933,1,-0.0509212993823593,1,-1,-1,1,1,0.430322646221858,0.430322646221858,1,-0.430322646221858,-0.430322646221858,-0.430322646221858,-1
"HA",-1,1,-1,0.767685275178933,-1,0.0509212993823593,-1,1,1,-1,-1,-0.430322646221858,-0.430322646221858,-1,0.430322646221858,0.430322646221858,0.430322646221858,1
"HAS2",-1,1,-1,0.767685275178933,-1,0.0509212993823593,-1,1,1,-1,-1,-0.430322646221858,-0.430322646221858,-1,0.430322646221858,0.430322646221858,0.430322646221858,1
"MIR1199",1,-1,1,-0.767685275178933,1,-0.0509212993823593,1,-1,-1,1,1,0.430322646221858,0.430322646221858,1,-0.430322646221858,-0.430322646221858,-0.430322646221858,-1
"MIR190",1,-1,1,-0.767685275178933,1,-0.0509212993823593,1,-1,-1,1,1,0.430322646221858,0.430322646221858,1,-0.430322646221858,-0.430322646221858,-0.430322646221858,-1
"MIR200",0.430322646221858,-0.430322646221858,0.430322646221858,-0.662633465629321,0.430322646221858,-0.145198578805001,0.430322646221858,-0.430322646221858,-0.430322646221858,0.430322646221858,0.430322646221858,1,1,0.430322646221858,-1,-1,-1,-0.430322646221858
"MIR34",0.430322646221858,-0.430322646221858,0.430322646221858,-0.662633465629321,0.430322646221858,-0.145198578805001,0.430322646221858,-0.430322646221858,-0.430322646221858,0.430322646221858,0.430322646221858,1,1,0.430322646221858,-1,-1,-1,-0.430322646221858
"MIR340",1,-1,1,-0.767685275178933,1,-0.0509212993823593,1,-1,-1,1,1,0.430322646221858,0.430322646221858,1,-0.430322646221858,-0.430322646221858,-0.430322646221858,-1
"SNAIL1",-0.430322646221858,0.430322646221858,-0.430322646221858,0.662633465629321,-0.430322646221858,0.145198578805001,-0.430322646221858,0.430322646221858,0.430322646221858,-0.430322646221858,-0.430322646221858,-1,-1,-0.430322646221858,1,1,1,0.430322646221858
"TGFB",-0.430322646221858,0.430322646221858,-0.430322646221858,0.662633465629321,-0.430322646221858,0.145198578805001,-0.430322646221858,0.430322646221858,0.430322646221858,-0.430322646221858,-0.430322646221858,-1,-1,-0.430322646221858,1,1,1,0.430322646221858
"VIM",-0.430322646221858,0.430322646221858,-0.430322646221858,0.662633465629321,-0.430322646221858,0.145198578805001,-0.430322646221858,0.430322646221858,0.430322646221858,-0.430322646221858,-0.430322646221858,-1,-1,-0.430322646221858,1,1,1,0.430322646221858
"ZEB1",-1,1,-1,0.767685275178933,-1,0.0509212993823593,-1,1,1,-1,-1,-0.430322646221858,-0.430322646221858,-1,0.430322646221858,0.430322646221858,0.430322646221858,1
