"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,1,-0.341267618331361,1,0.00498746271498477,1,-1,-1,1,1,0.341267618331361,0.341267618331361,1,-0.341267618331361,-0.341267618331361,-0.341267618331361,-1
"CD44s",-1,1,-1,0.341267618331361,-1,-0.00498746271498477,-1,1,1,-1,-1,-0.341267618331361,-0.341267618331361,-1,0.341267618331361,0.341267618331361,0.341267618331361,1
"CDH1",1,-1,1,-0.341267618331361,1,0.00498746271498477,1,-1,-1,1,1,0.341267618331361,0.341267618331361,1,-0.341267618331361,-0.341267618331361,-0.341267618331361,-1
"EMT",-0.341267618331361,0.341267618331361,-0.341267618331361,1,-0.341267618331361,-0.00399817166300312,-0.341267618331361,0.341267618331361,0.341267618331361,-0.341267618331361,-0.341267618331361,-1,-1,-0.341267618331361,1,1,1,0.341267618331361
"ESRP1",1,-1,1,-0.341267618331361,1,0.00498746271498477,1,-1,-1,1,1,0.341267618331361,0.341267618331361,1,-0.341267618331361,-0.341267618331361,-0.341267618331361,-1
"EXTGFB",0.00498746271498477,-0.00498746271498477,0.00498746271498477,-0.00399817166300312,0.00498746271498477,1,0.00498746271498477,-0.00498746271498477,-0.00498746271498477,0.00498746271498477,0.00498746271498477,0.00399817166300313,0.00399817166300313,0.00498746271498477,-0.00399817166300312,-0.00399817166300312,-0.00399817166300312,-0.00498746271498477
"GRHL2",1,-1,1,-0.341267618331361,1,0.00498746271498477,1,-1,-1,1,1,0.341267618331361,0.341267618331361,1,-0.341267618331361,-0.341267618331361,-0.341267618331361,-1
"HA",-1,1,-1,0.341267618331361,-1,-0.00498746271498477,-1,1,1,-1,-1,-0.341267618331361,-0.341267618331361,-1,0.341267618331361,0.341267618331361,0.341267618331361,1
"HAS2",-1,1,-1,0.341267618331361,-1,-0.00498746271498477,-1,1,1,-1,-1,-0.341267618331361,-0.341267618331361,-1,0.341267618331361,0.341267618331361,0.341267618331361,1
"MIR1199",1,-1,1,-0.341267618331361,1,0.00498746271498477,1,-1,-1,1,1,0.341267618331361,0.341267618331361,1,-0.341267618331361,-0.341267618331361,-0.341267618331361,-1
"MIR190",1,-1,1,-0.341267618331361,1,0.00498746271498477,1,-1,-1,1,1,0.341267618331361,0.341267618331361,1,-0.341267618331361,-0.341267618331361,-0.341267618331361,-1
"MIR200",0.341267618331361,-0.341267618331361,0.341267618331361,-1,0.341267618331361,0.00399817166300313,0.341267618331361,-0.341267618331361,-0.341267618331361,0.341267618331361,0.341267618331361,1,1,0.341267618331361,-1,-1,-1,-0.341267618331361
"MIR34",0.341267618331361,-0.341267618331361,0.341267618331361,-1,0.341267618331361,0.00399817166300313,0.341267618331361,-0.341267618331361,-0.341267618331361,0.341267618331361,0.341267618331361,1,1,0.341267618331361,-1,-1,-1,-0.341267618331361
"MIR340",1,-1,1,-0.341267618331361,1,0.00498746271498477,1,-1,-1,1,1,0.341267618331361,0.341267618331361,1,-0.341267618331361,-0.341267618331361,-0.341267618331361,-1
"SNAIL1",-0.341267618331361,0.341267618331361,-0.341267618331361,1,-0.341267618331361,-0.00399817166300312,-0.341267618331361,0.341267618331361,0.341267618331361,-0.341267618331361,-0.341267618331361,-1,-1,-0.341267618331361,1,1,1,0.341267618331361
"TGFB",-0.341267618331361,0.341267618331361,-0.341267618331361,1,-0.341267618331361,-0.00399817166300312,-0.341267618331361,0.341267618331361,0.341267618331361,-0.341267618331361,-0.341267618331361,-1,-1,-0.341267618331361,1,1,1,0.341267618331361
"VIM",-0.341267618331361,0.341267618331361,-0.341267618331361,1,-0.341267618331361,-0.00399817166300312,-0.341267618331361,0.341267618331361,0.341267618331361,-0.341267618331361,-0.341267618331361,-1,-1,-0.341267618331361,1,1,1,0.341267618331361
"ZEB1",-1,1,-1,0.341267618331361,-1,-0.00498746271498477,-1,1,1,-1,-1,-0.341267618331361,-0.341267618331361,-1,0.341267618331361,0.341267618331361,0.341267618331361,1
