"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,1,0.00549850480810234,1,-0.000116215848032451,1,-1,-1,1,1,1,-0.00311192906420859,1,9.3751734239418e-05,-1,6.78342135158946e-05,-1
"CD44s",-1,1,-1,-0.00549850480810234,-1,0.00011621584803245,-1,1,1,-1,-1,-1,0.00311192906420859,-1,-9.37517342394178e-05,1,-6.78342135158939e-05,1
"CDH1",1,-1,1,0.00549850480810234,1,-0.000116215848032451,1,-1,-1,1,1,1,-0.00311192906420859,1,9.3751734239418e-05,-1,6.78342135158946e-05,-1
"EMT",0.00549850480810234,-0.00549850480810234,0.00549850480810234,1,0.00549850480810234,-0.00352037838321493,0.00549850480810234,-0.00549850480810234,-0.00549850480810234,0.00549850480810234,0.00549850480810234,0.00549850480810234,-0.221815158310358,0.00549850480810234,0.11576205362318,-0.00549850480810234,0.559180122321021,-0.00549850480810234
"ESRP1",1,-1,1,0.00549850480810234,1,-0.000116215848032451,1,-1,-1,1,1,1,-0.00311192906420859,1,9.3751734239418e-05,-1,6.78342135158946e-05,-1
"EXTGFB",-0.000116215848032451,0.00011621584803245,-0.000116215848032451,-0.00352037838321493,-0.000116215848032451,1,-0.000116215848032451,0.00011621584803245,0.00011621584803245,-0.000116215848032451,-0.000116215848032451,-0.000116215848032451,0.00831510745508815,-0.000116215848032451,-0.00291228431280874,0.00011621584803245,0.000673759290063278,0.00011621584803245
"GRHL2",1,-1,1,0.00549850480810234,1,-0.000116215848032451,1,-1,-1,1,1,1,-0.00311192906420859,1,9.3751734239418e-05,-1,6.78342135158946e-05,-1
"HA",-1,1,-1,-0.00549850480810234,-1,0.00011621584803245,-1,1,1,-1,-1,-1,0.00311192906420859,-1,-9.37517342394178e-05,1,-6.78342135158939e-05,1
"HAS2",-1,1,-1,-0.00549850480810234,-1,0.00011621584803245,-1,1,1,-1,-1,-1,0.00311192906420859,-1,-9.37517342394178e-05,1,-6.78342135158939e-05,1
"MIR1199",1,-1,1,0.00549850480810234,1,-0.000116215848032451,1,-1,-1,1,1,1,-0.00311192906420859,1,9.3751734239418e-05,-1,6.78342135158946e-05,-1
"MIR190",1,-1,1,0.00549850480810234,1,-0.000116215848032451,1,-1,-1,1,1,1,-0.00311192906420859,1,9.3751734239418e-05,-1,6.78342135158946e-05,-1
"MIR200",1,-1,1,0.00549850480810234,1,-0.000116215848032451,1,-1,-1,1,1,1,-0.00311192906420859,1,9.3751734239418e-05,-1,6.78342135158946e-05,-1
"MIR34",-0.00311192906420859,0.00311192906420859,-0.00311192906420859,-0.221815158310358,-0.00311192906420859,0.00831510745508815,-0.00311192906420859,0.00311192906420859,0.00311192906420859,-0.00311192906420859,-0.00311192906420859,-0.00311192906420859,1,-0.00311192906420859,-0.330662751497538,0.00311192906420859,-0.328272749485769,0.00311192906420859
"MIR340",1,-1,1,0.00549850480810234,1,-0.000116215848032451,1,-1,-1,1,1,1,-0.00311192906420859,1,9.3751734239418e-05,-1,6.78342135158946e-05,-1
"SNAIL1",9.3751734239418e-05,-9.37517342394178e-05,9.3751734239418e-05,0.11576205362318,9.3751734239418e-05,-0.00291228431280874,9.3751734239418e-05,-9.37517342394178e-05,-9.37517342394178e-05,9.3751734239418e-05,9.3751734239418e-05,9.3751734239418e-05,-0.330662751497538,9.3751734239418e-05,1,-9.37517342394178e-05,0.330057532950929,-9.37517342394178e-05
"TGFB",-1,1,-1,-0.00549850480810234,-1,0.00011621584803245,-1,1,1,-1,-1,-1,0.00311192906420859,-1,-9.37517342394178e-05,1,-6.78342135158939e-05,1
"VIM",6.78342135158946e-05,-6.78342135158939e-05,6.78342135158946e-05,0.559180122321021,6.78342135158946e-05,0.000673759290063278,6.78342135158946e-05,-6.78342135158939e-05,-6.78342135158939e-05,6.78342135158946e-05,6.78342135158946e-05,6.78342135158946e-05,-0.328272749485769,6.78342135158946e-05,0.330057532950929,-6.78342135158939e-05,1,-6.78342135158939e-05
"ZEB1",-1,1,-1,-0.00549850480810234,-1,0.00011621584803245,-1,1,1,-1,-1,-1,0.00311192906420859,-1,-9.37517342394178e-05,1,-6.78342135158939e-05,1
