"Nature","Strength","Type","Node"
"P",1.18376888254046,"DA","GRHL2,GRHL2"
"P",0.870591633213443,"DA","GRHL2,miR200"
"P",1.05048767858931,"DA","GRHL2,Ecad"
"N",0.592512002671117,"NF","GRHL2,NRF2"
"P",0.457700383710953,"DA","GRHL2,OVOL2"
"P",0.554070091126093,"NF","GRHL2,miR34"
"P",0.562454471520598,"TS","GRHL2,KEAP1"
"N",0.491824385011164,"NF","GRHL2,SNAIL"
"P",1.22875517600461,"TS","GRHL2,ZEB"
"P",0.561963086885878,"DA","miR200,miR200"
"P",0.780987332969167,"DA","miR200,Ecad"
"N",0.372990339625076,"NF","miR200,NRF2"
"N",0.29710287338186,"NF","miR200,OVOL2"
"P",0.54376711384027,"NF","miR200,miR34"
"P",0.558729754663415,"TS","miR200,KEAP1"
"N",0.251215049457443,"NF","miR200,SNAIL"
"P",0.900383101111313,"TS","miR200,ZEB"
"P",0.917206474638162,"DA","Ecad,Ecad"
"N",0.63756932218995,"NF","Ecad,NRF2"
"P",0.395027565567589,"DA","Ecad,OVOL2"
"P",0.330677575925475,"NF","Ecad,miR34"
"P",0.478568622010255,"TS","Ecad,KEAP1"
"N",0.451316319759306,"NF","Ecad,SNAIL"
"P",1.08785876175621,"TS","Ecad,ZEB"
"P",0.194107420787276,"TS","NRF2,NRF2"
"N",0.2875503141741,"NF","NRF2,OVOL2"
"P",0.301569862883945,"NF","NRF2,miR34"
"P",0.208998407015336,"TS","NRF2,KEAP1"
"P",0.117409932301721,"DA","NRF2,SNAIL"
"N",0.624918771720715,"NF","NRF2,ZEB"
"P",0.00683395576115258,"DA","OVOL2,OVOL2"
"P",0.154462388759215,"NF","OVOL2,miR34"
"N",0.193529017254019,"NF","OVOL2,KEAP1"
"N",0.279937947452527,"NF","OVOL2,SNAIL"
"P",0.468833913695733,"TS","OVOL2,ZEB"
"P",0,"NF","miR34,miR34"
"P",0.288914261224194,"NF","miR34,KEAP1"
"P",0.315634888930289,"NF","miR34,SNAIL"
"P",0.572752851556427,"NF","miR34,ZEB"
"P",0.360345002112344,"DA","KEAP1,KEAP1"
"N",0.212402739004565,"NF","KEAP1,SNAIL"
"P",0.593509904240471,"DA","KEAP1,ZEB"
"P",0.248017862294692,"TS","SNAIL,SNAIL"
"N",0.502975310136451,"NF","SNAIL,ZEB"
"P",1.07034032274048,"DA","ZEB,ZEB"
