"Nature","Strength","Type","Node"
"P",1.2443219752713,"DA","GRHL2,GRHL2"
"P",0.909145889479219,"DA","GRHL2,miR200"
"P",1.0731525399949,"DA","GRHL2,Ecad"
"N",0.57887974703469,"NF","GRHL2,NRF2"
"P",0.864222398956995,"DA","GRHL2,miR34"
"N",0.588410073237191,"NF","GRHL2,OVOL2"
"P",0.573311874736378,"TS","GRHL2,KEAP1"
"P",0.488458856586643,"TS","GRHL2,SNAIL"
"P",1.29836293541224,"TS","GRHL2,ZEB"
"P",0.58454118650692,"DA","miR200,miR200"
"P",0.804793731680847,"DA","miR200,Ecad"
"N",0.367100388480792,"NF","miR200,NRF2"
"P",0.744055836962457,"DA","miR200,miR34"
"N",0.449120236858987,"NF","miR200,OVOL2"
"P",0.576320897230705,"TS","miR200,KEAP1"
"P",0.358526949075386,"TS","miR200,SNAIL"
"P",0.945830735749743,"TS","miR200,ZEB"
"P",0.901983104718498,"DA","Ecad,Ecad"
"N",0.619350157089524,"NF","Ecad,NRF2"
"P",0.621047030917589,"DA","Ecad,miR34"
"N",0.511803759692247,"NF","Ecad,OVOL2"
"P",0.475384087824976,"TS","Ecad,KEAP1"
"P",0.334032675673456,"TS","Ecad,SNAIL"
"P",1.11618480788462,"TS","Ecad,ZEB"
"P",0.162338442168579,"TS","NRF2,NRF2"
"N",0.36886318157518,"NF","NRF2,miR34"
"P",0.226380202288281,"DA","NRF2,OVOL2"
"P",0.22685038487191,"TS","NRF2,KEAP1"
"N",0.198597205345477,"NF","NRF2,SNAIL"
"N",0.606751724863021,"NF","NRF2,ZEB"
"P",0.575387920981782,"DA","miR34,miR34"
"N",0.447931405652783,"NF","miR34,OVOL2"
"P",0.473096005748338,"TS","miR34,KEAP1"
"P",0.411631411048958,"TS","miR34,SNAIL"
"P",0.898680871803641,"TS","miR34,ZEB"
"P",0.303554160125588,"TS","OVOL2,OVOL2"
"N",0.328234262878989,"NF","OVOL2,KEAP1"
"N",0.297217671548743,"NF","OVOL2,SNAIL"
"N",0.614083448533933,"NF","OVOL2,ZEB"
"P",0.376012565492356,"DA","KEAP1,KEAP1"
"P",0.311731803491946,"DA","KEAP1,SNAIL"
"P",0.604075528577871,"DA","KEAP1,ZEB"
"P",0.0289781486668342,"DA","SNAIL,SNAIL"
"P",0.508982044873198,"DA","SNAIL,ZEB"
"P",1.14162272971231,"DA","ZEB,ZEB"
