"Nature","Strength","Type","Node"
"P",1.52714320155572,"DA","miR200c,miR200c"
"P",1.51272547694778,"DA","miR200c,miR200b"
"P",1.52714320155572,"DA","miR200c,miR200a"
"P",1.51625453341451,"DA","miR200c,miR141"
"P",1.13168095417645,"DA","miR200c,miR101"
"P",1.05241583775053,"DA","miR200c,miR34a"
"P",0.799941695790536,"TS","miR200c,SNAI1"
"P",1.29232757443484,"TS","miR200c,TGFbeta"
"P",1.30175279604331,"TS","miR200c,FOXC2"
"P",1.28022559549147,"TS","miR200c,SNAI2"
"P",1.38829145543972,"TS","miR200c,GSC"
"P",1.16151779591903,"TS","miR200c,TWIST1"
"P",1.17054808064793,"TS","miR200c,TWIST2"
"P",1.6886750465643,"TS","miR200c,ZEB1"
"P",1.7464651370852,"TS","miR200c,ZEB2"
"P",1.49830775233984,"DA","miR200b,miR200b"
"P",1.51272547694778,"DA","miR200b,miR200a"
"P",1.50183680880657,"DA","miR200b,miR141"
"P",1.1110162194579,"DA","miR200b,miR101"
"P",1.03430845165398,"DA","miR200b,miR34a"
"P",0.776867555351337,"TS","miR200b,SNAI1"
"P",1.37234491072373,"TS","miR200b,TGFbeta"
"P",1.29012664721871,"TS","miR200b,FOXC2"
"P",1.46420239409401,"TS","miR200b,SNAI2"
"P",1.36846598540809,"TS","miR200b,GSC"
"P",1.14290466917324,"TS","miR200b,TWIST1"
"P",1.15202479430855,"TS","miR200b,TWIST2"
"P",1.67499581533683,"TS","miR200b,ZEB1"
"P",1.73454459242729,"TS","miR200b,ZEB2"
"P",1.52714320155572,"DA","miR200a,miR200a"
"P",1.51625453341451,"DA","miR200a,miR141"
"P",1.13168095417645,"DA","miR200a,miR101"
"P",1.05241583775053,"DA","miR200a,miR34a"
"P",0.799941695790536,"TS","miR200a,SNAI1"
"P",1.29232757443484,"TS","miR200a,TGFbeta"
"P",1.30175279604331,"TS","miR200a,FOXC2"
"P",1.28022559549147,"TS","miR200a,SNAI2"
"P",1.38829145543972,"TS","miR200a,GSC"
"P",1.16151779591903,"TS","miR200a,TWIST1"
"P",1.17054808064793,"TS","miR200a,TWIST2"
"P",1.6886750465643,"TS","miR200a,ZEB1"
"P",1.7464651370852,"TS","miR200a,ZEB2"
"P",1.50536586527329,"DA","miR141,miR141"
"P",1.11837592704825,"DA","miR141,miR101"
"P",1.03916271909614,"DA","miR141,miR34a"
"P",0.786241220130328,"TS","miR141,SNAI1"
"P",1.27823184076618,"TS","miR141,TGFbeta"
"P",1.29336429577727,"TS","miR141,FOXC2"
"P",1.26846673930888,"TS","miR141,SNAI2"
"P",1.37638907162798,"TS","miR141,GSC"
"P",1.14902779574278,"TS","miR141,TWIST1"
"P",1.15733815482315,"TS","miR141,TWIST2"
"P",1.67868422964098,"TS","miR141,ZEB1"
"P",1.53760689887226,"TS","miR141,ZEB2"
"P",0.778249027162244,"DA","miR101,miR101"
"P",0.796094112266755,"DA","miR101,miR34a"
"P",0.542801042789188,"TS","miR101,SNAI1"
"P",0.987430512686124,"TS","miR101,TGFbeta"
"P",0.868178501987173,"TS","miR101,FOXC2"
"P",1.1261716583054,"TS","miR101,SNAI2"
"P",0.98073255552973,"TS","miR101,GSC"
"P",0.767925215828057,"TS","miR101,TWIST1"
"P",0.822300687194174,"TS","miR101,TWIST2"
"P",1.19138177123043,"TS","miR101,ZEB1"
"P",1.16575082279093,"TS","miR101,ZEB2"
"P",0.570211267571554,"DA","miR34a,miR34a"
"P",0.50310638671231,"TS","miR34a,SNAI1"
"P",0.741027636643714,"TS","miR34a,TGFbeta"
"P",0.978807154736587,"TS","miR34a,FOXC2"
"P",0.900055184113064,"TS","miR34a,SNAI2"
"P",0.85480516720786,"TS","miR34a,GSC"
