"Nature","Strength","Type","Node"
"P",1.6132993186071,"DA","miR200c,miR200c"
"P",1.60651802000081,"DA","miR200c,miR200b"
"P",1.6132993186071,"DA","miR200c,miR200a"
"P",1.61173081736048,"DA","miR200c,miR141"
"P",1.261795361978,"DA","miR200c,miR101"
"P",1.44704393715551,"DA","miR200c,miR34a"
"P",1.02547798958518,"TS","miR200c,SNAI1"
"P",1.42329443170144,"TS","miR200c,TGFbeta"
"P",1.37687476921441,"TS","miR200c,FOXC2"
"P",1.42084989024727,"TS","miR200c,SNAI2"
"P",1.79179692776184,"TS","miR200c,ZEB1"
"P",1.48791223320494,"TS","miR200c,GSC"
"P",1.298823116216,"TS","miR200c,TWIST1"
"P",1.41094339425613,"TS","miR200c,TWIST2"
"P",1.81851713929851,"TS","miR200c,ZEB2"
"P",1.59973672139452,"DA","miR200b,miR200b"
"P",1.60651802000081,"DA","miR200b,miR200a"
"P",1.60494951875419,"DA","miR200b,miR141"
"P",1.2511685829418,"DA","miR200b,miR101"
"P",1.437397496096,"DA","miR200b,miR34a"
"P",1.01344975004981,"TS","miR200b,SNAI1"
"P",1.51424833436519,"TS","miR200b,TGFbeta"
"P",1.37127832032866,"TS","miR200b,FOXC2"
"P",1.61330976195688,"TS","miR200b,SNAI2"
"P",1.78516574369987,"TS","miR200b,ZEB1"
"P",1.47788474153855,"TS","miR200b,GSC"
"P",1.2897239476815,"TS","miR200b,TWIST1"
"P",1.40210821918539,"TS","miR200b,TWIST2"
"P",1.8129039865505,"TS","miR200b,ZEB2"
"P",1.6132993186071,"DA","miR200a,miR200a"
"P",1.61173081736048,"DA","miR200a,miR141"
"P",1.261795361978,"DA","miR200a,miR101"
"P",1.44704393715551,"DA","miR200a,miR34a"
"P",1.02547798958518,"TS","miR200a,SNAI1"
"P",1.42329443170144,"TS","miR200a,TGFbeta"
"P",1.37687476921441,"TS","miR200a,FOXC2"
"P",1.42084989024727,"TS","miR200a,SNAI2"
"P",1.79179692776184,"TS","miR200a,ZEB1"
"P",1.48791223320494,"TS","miR200a,GSC"
"P",1.298823116216,"TS","miR200a,TWIST1"
"P",1.41094339425613,"TS","miR200a,TWIST2"
"P",1.81851713929851,"TS","miR200a,ZEB2"
"P",1.61016231611386,"DA","miR141,miR141"
"P",1.25891171265214,"DA","miR141,miR101"
"P",1.4458846122717,"DA","miR141,miR34a"
"P",1.02704276247624,"TS","miR141,SNAI1"
"P",1.42176365180048,"TS","miR141,TGFbeta"
"P",1.37579016747364,"TS","miR141,FOXC2"
"P",1.41875240723122,"TS","miR141,SNAI2"
"P",1.79037706653722,"TS","miR141,ZEB1"
"P",1.48633586006618,"TS","miR141,GSC"
"P",1.29635931408148,"TS","miR141,TWIST1"
"P",1.40846006605633,"TS","miR141,TWIST2"
"P",1.61733459292803,"TS","miR141,ZEB2"
"P",0.984735781219346,"DA","miR101,miR101"
"P",1.12893571548594,"DA","miR101,miR34a"
"P",0.808420047284775,"TS","miR101,SNAI1"
"P",1.16766974250594,"TS","miR101,TGFbeta"
"P",0.997588188212416,"TS","miR101,FOXC2"
"P",1.32279349992443,"TS","miR101,SNAI2"
"P",1.34472791958123,"TS","miR101,ZEB1"
"P",1.13101567012411,"TS","miR101,GSC"
"P",0.974762058556238,"TS","miR101,TWIST1"
"P",1.10660888990055,"TS","miR101,TWIST2"
"P",1.28761989947675,"TS","miR101,ZEB2"
"P",1.22688278240293,"DA","miR34a,miR34a"
"P",0.946207177631072,"TS","miR34a,SNAI1"
"P",1.23087460111574,"TS","miR34a,TGFbeta"
