"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.122182381814076,-0.122182381814076,1,-0.0275169128816002,1,-1,-1,1,0.122182381814076,1,0.122182381814076,0.122182381814076,1,-0.122182381814076,-0.122182381814076,-0.122182381814076,-0.122182381814076,-1
"CD44s",-1,1,-0.122182381814076,0.122182381814076,-1,0.0275169128816002,-1,1,1,-1,-0.122182381814076,-1,-0.122182381814076,-0.122182381814076,-1,0.122182381814076,0.122182381814076,0.122182381814076,0.122182381814076,1
"CDH1",0.122182381814076,-0.122182381814076,1,-1,0.122182381814076,-0.416425465896416,0.122182381814076,-0.122182381814076,-0.122182381814076,0.122182381814076,1,0.122182381814076,1,1,0.122182381814076,-1,-1,-1,-1,-0.122182381814076
"EMT",-0.122182381814076,0.122182381814076,-1,1,-0.122182381814076,0.416425465896417,-0.122182381814076,0.122182381814076,0.122182381814076,-0.122182381814076,-1,-0.122182381814076,-1,-1,-0.122182381814076,1,1,1,1,0.122182381814076
"ESRP1",1,-1,0.122182381814076,-0.122182381814076,1,-0.0275169128816002,1,-1,-1,1,0.122182381814076,1,0.122182381814076,0.122182381814076,1,-0.122182381814076,-0.122182381814076,-0.122182381814076,-0.122182381814076,-1
"EXTGFB",-0.0275169128816002,0.0275169128816002,-0.416425465896416,0.416425465896417,-0.0275169128816002,1,-0.0275169128816002,0.0275169128816002,0.0275169128816002,-0.0275169128816002,-0.416425465896416,-0.0275169128816002,-0.416425465896416,-0.416425465896416,-0.0275169128816002,0.416425465896417,0.416425465896417,0.416425465896417,0.416425465896417,0.0275169128816002
"GRHL2",1,-1,0.122182381814076,-0.122182381814076,1,-0.0275169128816002,1,-1,-1,1,0.122182381814076,1,0.122182381814076,0.122182381814076,1,-0.122182381814076,-0.122182381814076,-0.122182381814076,-0.122182381814076,-1
"HA",-1,1,-0.122182381814076,0.122182381814076,-1,0.0275169128816002,-1,1,1,-1,-0.122182381814076,-1,-0.122182381814076,-0.122182381814076,-1,0.122182381814076,0.122182381814076,0.122182381814076,0.122182381814076,1
"HAS2",-1,1,-0.122182381814076,0.122182381814076,-1,0.0275169128816002,-1,1,1,-1,-0.122182381814076,-1,-0.122182381814076,-0.122182381814076,-1,0.122182381814076,0.122182381814076,0.122182381814076,0.122182381814076,1
"MIR1199",1,-1,0.122182381814076,-0.122182381814076,1,-0.0275169128816002,1,-1,-1,1,0.122182381814076,1,0.122182381814076,0.122182381814076,1,-0.122182381814076,-0.122182381814076,-0.122182381814076,-0.122182381814076,-1
"MIR129",0.122182381814076,-0.122182381814076,1,-1,0.122182381814076,-0.416425465896416,0.122182381814076,-0.122182381814076,-0.122182381814076,0.122182381814076,1,0.122182381814076,1,1,0.122182381814076,-1,-1,-1,-1,-0.122182381814076
"MIR190",1,-1,0.122182381814076,-0.122182381814076,1,-0.0275169128816002,1,-1,-1,1,0.122182381814076,1,0.122182381814076,0.122182381814076,1,-0.122182381814076,-0.122182381814076,-0.122182381814076,-0.122182381814076,-1
"MIR200",0.122182381814076,-0.122182381814076,1,-1,0.122182381814076,-0.416425465896416,0.122182381814076,-0.122182381814076,-0.122182381814076,0.122182381814076,1,0.122182381814076,1,1,0.122182381814076,-1,-1,-1,-1,-0.122182381814076
"MIR34",0.122182381814076,-0.122182381814076,1,-1,0.122182381814076,-0.416425465896416,0.122182381814076,-0.122182381814076,-0.122182381814076,0.122182381814076,1,0.122182381814076,1,1,0.122182381814076,-1,-1,-1,-1,-0.122182381814076
"MIR340",1,-1,0.122182381814076,-0.122182381814076,1,-0.0275169128816002,1,-1,-1,1,0.122182381814076,1,0.122182381814076,0.122182381814076,1,-0.122182381814076,-0.122182381814076,-0.122182381814076,-0.122182381814076,-1
"SNAIL1",-0.122182381814076,0.122182381814076,-1,1,-0.122182381814076,0.416425465896417,-0.122182381814076,0.122182381814076,0.122182381814076,-0.122182381814076,-1,-0.122182381814076,-1,-1,-0.122182381814076,1,1,1,1,0.122182381814076
"TGFB",-0.122182381814076,0.122182381814076,-1,1,-0.122182381814076,0.416425465896417,-0.122182381814076,0.122182381814076,0.122182381814076,-0.122182381814076,-1,-0.122182381814076,-1,-1,-0.122182381814076,1,1,1,1,0.122182381814076
"TWIST1",-0.122182381814076,0.122182381814076,-1,1,-0.122182381814076,0.416425465896417,-0.122182381814076,0.122182381814076,0.122182381814076,-0.122182381814076,-1,-0.122182381814076,-1,-1,-0.122182381814076,1,1,1,1,0.122182381814076
"VIM",-0.122182381814076,0.122182381814076,-1,1,-0.122182381814076,0.416425465896417,-0.122182381814076,0.122182381814076,0.122182381814076,-0.122182381814076,-1,-0.122182381814076,-1,-1,-0.122182381814076,1,1,1,1,0.122182381814076
"ZEB1",-1,1,-0.122182381814076,0.122182381814076,-1,0.0275169128816002,-1,1,1,-1,-0.122182381814076,-1,-0.122182381814076,-0.122182381814076,-1,0.122182381814076,0.122182381814076,0.122182381814076,0.122182381814076,1
