"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.0792438236130362,-0.0792438236130363,1,-0.0792438236130363,1,-1,-1,1,0.0792438236130362,1,0.0792438236130362,0.0792438236130362,1,-0.0792438236130363,-1,-0.0792438236130363,-0.0792438236130363,-1
"CD44s",-1,1,-0.0792438236130362,0.0792438236130363,-1,0.0792438236130363,-1,1,1,-1,-0.0792438236130362,-1,-0.0792438236130362,-0.0792438236130362,-1,0.0792438236130363,1,0.0792438236130363,0.0792438236130363,1
"CDH1",0.0792438236130362,-0.0792438236130362,1,-1,0.0792438236130362,-1,0.0792438236130362,-0.0792438236130362,-0.0792438236130362,0.0792438236130362,1,0.0792438236130362,1,1,0.0792438236130362,-1,-0.0792438236130362,-1,-1,-0.0792438236130362
"EMT",-0.0792438236130363,0.0792438236130363,-1,1,-0.0792438236130363,1,-0.0792438236130363,0.0792438236130363,0.0792438236130363,-0.0792438236130363,-1,-0.0792438236130363,-1,-1,-0.0792438236130363,1,0.0792438236130363,1,1,0.0792438236130363
"ESRP1",1,-1,0.0792438236130362,-0.0792438236130363,1,-0.0792438236130363,1,-1,-1,1,0.0792438236130362,1,0.0792438236130362,0.0792438236130362,1,-0.0792438236130363,-1,-0.0792438236130363,-0.0792438236130363,-1
"EXTGFB",-0.0792438236130363,0.0792438236130363,-1,1,-0.0792438236130363,1,-0.0792438236130363,0.0792438236130363,0.0792438236130363,-0.0792438236130363,-1,-0.0792438236130363,-1,-1,-0.0792438236130363,1,0.0792438236130363,1,1,0.0792438236130363
"GRHL2",1,-1,0.0792438236130362,-0.0792438236130363,1,-0.0792438236130363,1,-1,-1,1,0.0792438236130362,1,0.0792438236130362,0.0792438236130362,1,-0.0792438236130363,-1,-0.0792438236130363,-0.0792438236130363,-1
"HA",-1,1,-0.0792438236130362,0.0792438236130363,-1,0.0792438236130363,-1,1,1,-1,-0.0792438236130362,-1,-0.0792438236130362,-0.0792438236130362,-1,0.0792438236130363,1,0.0792438236130363,0.0792438236130363,1
"HAS2",-1,1,-0.0792438236130362,0.0792438236130363,-1,0.0792438236130363,-1,1,1,-1,-0.0792438236130362,-1,-0.0792438236130362,-0.0792438236130362,-1,0.0792438236130363,1,0.0792438236130363,0.0792438236130363,1
"MIR1199",1,-1,0.0792438236130362,-0.0792438236130363,1,-0.0792438236130363,1,-1,-1,1,0.0792438236130362,1,0.0792438236130362,0.0792438236130362,1,-0.0792438236130363,-1,-0.0792438236130363,-0.0792438236130363,-1
"MIR129",0.0792438236130362,-0.0792438236130362,1,-1,0.0792438236130362,-1,0.0792438236130362,-0.0792438236130362,-0.0792438236130362,0.0792438236130362,1,0.0792438236130362,1,1,0.0792438236130362,-1,-0.0792438236130362,-1,-1,-0.0792438236130362
"MIR190",1,-1,0.0792438236130362,-0.0792438236130363,1,-0.0792438236130363,1,-1,-1,1,0.0792438236130362,1,0.0792438236130362,0.0792438236130362,1,-0.0792438236130363,-1,-0.0792438236130363,-0.0792438236130363,-1
"MIR200",0.0792438236130362,-0.0792438236130362,1,-1,0.0792438236130362,-1,0.0792438236130362,-0.0792438236130362,-0.0792438236130362,0.0792438236130362,1,0.0792438236130362,1,1,0.0792438236130362,-1,-0.0792438236130362,-1,-1,-0.0792438236130362
"MIR34",0.0792438236130362,-0.0792438236130362,1,-1,0.0792438236130362,-1,0.0792438236130362,-0.0792438236130362,-0.0792438236130362,0.0792438236130362,1,0.0792438236130362,1,1,0.0792438236130362,-1,-0.0792438236130362,-1,-1,-0.0792438236130362
"MIR340",1,-1,0.0792438236130362,-0.0792438236130363,1,-0.0792438236130363,1,-1,-1,1,0.0792438236130362,1,0.0792438236130362,0.0792438236130362,1,-0.0792438236130363,-1,-0.0792438236130363,-0.0792438236130363,-1
"SNAIL1",-0.0792438236130363,0.0792438236130363,-1,1,-0.0792438236130363,1,-0.0792438236130363,0.0792438236130363,0.0792438236130363,-0.0792438236130363,-1,-0.0792438236130363,-1,-1,-0.0792438236130363,1,0.0792438236130363,1,1,0.0792438236130363
"TGFB",-1,1,-0.0792438236130362,0.0792438236130363,-1,0.0792438236130363,-1,1,1,-1,-0.0792438236130362,-1,-0.0792438236130362,-0.0792438236130362,-1,0.0792438236130363,1,0.0792438236130363,0.0792438236130363,1
"TWIST1",-0.0792438236130363,0.0792438236130363,-1,1,-0.0792438236130363,1,-0.0792438236130363,0.0792438236130363,0.0792438236130363,-0.0792438236130363,-1,-0.0792438236130363,-1,-1,-0.0792438236130363,1,0.0792438236130363,1,1,0.0792438236130363
"VIM",-0.0792438236130363,0.0792438236130363,-1,1,-0.0792438236130363,1,-0.0792438236130363,0.0792438236130363,0.0792438236130363,-0.0792438236130363,-1,-0.0792438236130363,-1,-1,-0.0792438236130363,1,0.0792438236130363,1,1,0.0792438236130363
"ZEB1",-1,1,-0.0792438236130362,0.0792438236130363,-1,0.0792438236130363,-1,1,1,-1,-0.0792438236130362,-1,-0.0792438236130362,-0.0792438236130362,-1,0.0792438236130363,1,0.0792438236130363,0.0792438236130363,1
