"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.819216431603098,-0.81901468269919,1,-0.0428831500721889,1,-1,-1,1,0.224073663793157,1,1,1,1,-0.518418724346336,-1,-0.224073663793157,-0.527077238790235,-1
"CD44s",-1,1,-0.819216431603098,0.81901468269919,-1,0.0428831500721889,-1,1,1,-1,-0.224073663793157,-1,-1,-1,-1,0.518418724346336,1,0.224073663793157,0.527077238790235,1
"CDH1",0.819216431603098,-0.819216431603098,1,-0.922504677812123,0.819216431603098,-0.223627669582939,0.819216431603098,-0.819216431603098,-0.819216431603098,0.819216431603098,0.404885783015969,0.819216431603098,0.819216431603098,0.819216431603098,0.819216431603098,-0.581121600691184,-0.819216431603098,-0.404885783015969,-0.580879752404426,-0.819216431603098
"EMT",-0.81901468269919,0.81901468269919,-0.922504677812123,1,-0.81901468269919,0.223829640683921,-0.81901468269919,0.81901468269919,0.81901468269919,-0.81901468269919,-0.405085820497669,-0.81901468269919,-0.81901468269919,-0.81901468269919,-0.81901468269919,0.539670013583245,0.81901468269919,0.405085820497669,0.56105600950376,0.81901468269919
"ESRP1",1,-1,0.819216431603098,-0.81901468269919,1,-0.0428831500721889,1,-1,-1,1,0.224073663793157,1,1,1,1,-0.518418724346336,-1,-0.224073663793157,-0.527077238790235,-1
"EXTGFB",-0.0428831500721889,0.0428831500721889,-0.223627669582939,0.223829640683921,-0.0428831500721889,1,-0.0428831500721889,0.0428831500721889,0.0428831500721889,-0.0428831500721889,0.00181403950090481,-0.0428831500721889,-0.0428831500721889,-0.0428831500721889,-0.0428831500721889,0.524479652465184,0.0428831500721889,-0.00181403950090481,0.515780639194941,0.0428831500721889
"GRHL2",1,-1,0.819216431603098,-0.81901468269919,1,-0.0428831500721889,1,-1,-1,1,0.224073663793157,1,1,1,1,-0.518418724346336,-1,-0.224073663793157,-0.527077238790235,-1
"HA",-1,1,-0.819216431603098,0.81901468269919,-1,0.0428831500721889,-1,1,1,-1,-0.224073663793157,-1,-1,-1,-1,0.518418724346336,1,0.224073663793157,0.527077238790235,1
"HAS2",-1,1,-0.819216431603098,0.81901468269919,-1,0.0428831500721889,-1,1,1,-1,-0.224073663793157,-1,-1,-1,-1,0.518418724346336,1,0.224073663793157,0.527077238790235,1
"MIR1199",1,-1,0.819216431603098,-0.81901468269919,1,-0.0428831500721889,1,-1,-1,1,0.224073663793157,1,1,1,1,-0.518418724346336,-1,-0.224073663793157,-0.527077238790235,-1
"MIR129",0.224073663793157,-0.224073663793157,0.404885783015969,-0.405085820497669,0.224073663793157,0.00181403950090481,0.224073663793157,-0.224073663793157,-0.224073663793157,0.224073663793157,1,0.224073663793157,0.224073663793157,0.224073663793157,0.224073663793157,-0.109334478912119,-0.224073663793157,-1,-0.107122378091776,-0.224073663793157
"MIR190",1,-1,0.819216431603098,-0.81901468269919,1,-0.0428831500721889,1,-1,-1,1,0.224073663793157,1,1,1,1,-0.518418724346336,-1,-0.224073663793157,-0.527077238790235,-1
"MIR200",1,-1,0.819216431603098,-0.81901468269919,1,-0.0428831500721889,1,-1,-1,1,0.224073663793157,1,1,1,1,-0.518418724346336,-1,-0.224073663793157,-0.527077238790235,-1
"MIR34",1,-1,0.819216431603098,-0.81901468269919,1,-0.0428831500721889,1,-1,-1,1,0.224073663793157,1,1,1,1,-0.518418724346336,-1,-0.224073663793157,-0.527077238790235,-1
"MIR340",1,-1,0.819216431603098,-0.81901468269919,1,-0.0428831500721889,1,-1,-1,1,0.224073663793157,1,1,1,1,-0.518418724346336,-1,-0.224073663793157,-0.527077238790235,-1
"SNAIL1",-0.518418724346336,0.518418724346336,-0.581121600691184,0.539670013583245,-0.518418724346336,0.524479652465184,-0.518418724346336,0.518418724346336,0.518418724346336,-0.518418724346336,-0.109334478912119,-0.518418724346336,-0.518418724346336,-0.518418724346336,-0.518418724346336,1,0.518418724346336,0.109334478912119,0.685867809593274,0.518418724346336
"TGFB",-1,1,-0.819216431603098,0.81901468269919,-1,0.0428831500721889,-1,1,1,-1,-0.224073663793157,-1,-1,-1,-1,0.518418724346336,1,0.224073663793157,0.527077238790235,1
"TWIST1",-0.224073663793157,0.224073663793157,-0.404885783015969,0.405085820497669,-0.224073663793157,-0.00181403950090481,-0.224073663793157,0.224073663793157,0.224073663793157,-0.224073663793157,-1,-0.224073663793157,-0.224073663793157,-0.224073663793157,-0.224073663793157,0.109334478912119,0.224073663793157,1,0.107122378091776,0.224073663793157
"VIM",-0.527077238790235,0.527077238790235,-0.580879752404426,0.56105600950376,-0.527077238790235,0.515780639194941,-0.527077238790235,0.527077238790235,0.527077238790235,-0.527077238790235,-0.107122378091776,-0.527077238790235,-0.527077238790235,-0.527077238790235,-0.527077238790235,0.685867809593274,0.527077238790235,0.107122378091776,1,0.527077238790235
"ZEB1",-1,1,-0.819216431603098,0.81901468269919,-1,0.0428831500721889,-1,1,1,-1,-0.224073663793157,-1,-1,-1,-1,0.518418724346336,1,0.224073663793157,0.527077238790235,1
