"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.746011557470327,-0.748030468112289,1,-0.0697102834675643,1,-1,-1,1,0.536270340816694,1,0.536069847202315,0.534252291657283,1,-0.53768492684177,-1,-0.531017180782879,-1,-1
"CD44s",-1,1,-0.746011557470327,0.748030468112289,-1,0.0697102834675643,-1,1,1,-1,-0.536270340816693,-1,-0.536069847202315,-0.534252291657283,-1,0.53768492684177,1,0.531017180782879,1,1
"CDH1",0.746011557470327,-0.746011557470327,1,-0.871084997305789,0.746011557470327,-0.323696847144945,0.746011557470327,-0.746011557470327,-0.746011557470327,0.746011557470327,0.688022905319192,0.746011557470327,0.64377681299685,0.644385745066524,0.746011557470327,-0.619120468428587,-0.746011557470327,-0.740147516757108,-0.746011557470327,-0.746011557470327
"EMT",-0.748030468112289,0.748030468112289,-0.871084997305789,1,-0.748030468112289,0.321678215752006,-0.748030468112289,0.748030468112289,0.748030468112289,-0.748030468112289,-0.622148133498866,-0.748030468112289,-0.604572487577422,-0.605180627717015,-0.748030468112289,0.561732224520581,0.748030468112289,0.681550530049593,0.748030468112289,0.748030468112289
"ESRP1",1,-1,0.746011557470327,-0.748030468112289,1,-0.0697102834675643,1,-1,-1,1,0.536270340816694,1,0.536069847202315,0.534252291657283,1,-0.53768492684177,-1,-0.531017180782879,-1,-1
"EXTGFB",-0.0697102834675643,0.0697102834675643,-0.323696847144945,0.321678215752006,-0.0697102834675643,1,-0.0697102834675643,0.0697102834675643,0.0697102834675643,-0.0697102834675643,-0.533444235201219,-0.0697102834675643,-0.533650717838944,-0.535471500200877,-0.0697102834675643,0.532030369599131,0.0697102834675643,0.538691758595257,0.0697102834675643,0.0697102834675643
"GRHL2",1,-1,0.746011557470327,-0.748030468112289,1,-0.0697102834675643,1,-1,-1,1,0.536270340816694,1,0.536069847202315,0.534252291657283,1,-0.53768492684177,-1,-0.531017180782879,-1,-1
"HA",-1,1,-0.746011557470327,0.748030468112289,-1,0.0697102834675643,-1,1,1,-1,-0.536270340816693,-1,-0.536069847202315,-0.534252291657283,-1,0.53768492684177,1,0.531017180782879,1,1
"HAS2",-1,1,-0.746011557470327,0.748030468112289,-1,0.0697102834675643,-1,1,1,-1,-0.536270340816693,-1,-0.536069847202315,-0.534252291657283,-1,0.53768492684177,1,0.531017180782879,1,1
"MIR1199",1,-1,0.746011557470327,-0.748030468112289,1,-0.0697102834675643,1,-1,-1,1,0.536270340816694,1,0.536069847202315,0.534252291657283,1,-0.53768492684177,-1,-0.531017180782879,-1,-1
"MIR129",0.536270340816694,-0.536270340816693,0.688022905319192,-0.622148133498866,0.536270340816694,-0.533444235201219,0.536270340816694,-0.536270340816693,-0.536270340816693,0.536270340816694,1,0.536270340816694,0.696302607817012,0.694888788871096,0.536270340816694,-0.696706270960302,-0.536270340816693,-0.793902234287105,-0.536270340816693,-0.536270340816693
"MIR190",1,-1,0.746011557470327,-0.748030468112289,1,-0.0697102834675643,1,-1,-1,1,0.536270340816694,1,0.536069847202315,0.534252291657283,1,-0.53768492684177,-1,-0.531017180782879,-1,-1
"MIR200",0.536069847202315,-0.536069847202315,0.64377681299685,-0.604572487577422,0.536069847202315,-0.533650717838944,0.536069847202315,-0.536069847202315,-0.536069847202315,0.536069847202315,0.696302607817012,0.536069847202315,1,0.696300799268907,0.536069847202315,-0.699333221545235,-0.536069847202315,-0.642562887654276,-0.536069847202315,-0.536069847202315
"MIR34",0.534252291657283,-0.534252291657283,0.644385745066524,-0.605180627717015,0.534252291657283,-0.535471500200877,0.534252291657283,-0.534252291657283,-0.534252291657283,0.534252291657283,0.694888788871096,0.534252291657283,0.696300799268907,1,0.534252291657283,-0.696706913466346,-0.534252291657283,-0.639130324011923,-0.534252291657283,-0.534252291657283
"MIR340",1,-1,0.746011557470327,-0.748030468112289,1,-0.0697102834675643,1,-1,-1,1,0.536270340816694,1,0.536069847202315,0.534252291657283,1,-0.53768492684177,-1,-0.531017180782879,-1,-1
"SNAIL1",-0.53768492684177,0.53768492684177,-0.619120468428587,0.561732224520581,-0.53768492684177,0.532030369599131,-0.53768492684177,0.53768492684177,0.53768492684177,-0.53768492684177,-0.696706270960302,-0.53768492684177,-0.699333221545235,-0.696706913466346,-0.53768492684177,1,0.53768492684177,0.586789548325363,0.53768492684177,0.53768492684177
"TGFB",-1,1,-0.746011557470327,0.748030468112289,-1,0.0697102834675643,-1,1,1,-1,-0.536270340816693,-1,-0.536069847202315,-0.534252291657283,-1,0.53768492684177,1,0.531017180782879,1,1
"TWIST1",-0.531017180782879,0.531017180782879,-0.740147516757108,0.681550530049593,-0.531017180782879,0.538691758595257,-0.531017180782879,0.531017180782879,0.531017180782879,-0.531017180782879,-0.793902234287105,-0.531017180782879,-0.642562887654276,-0.639130324011923,-0.531017180782879,0.586789548325363,0.531017180782879,1,0.531017180782879,0.531017180782879
"VIM",-1,1,-0.746011557470327,0.748030468112289,-1,0.0697102834675643,-1,1,1,-1,-0.536270340816693,-1,-0.536069847202315,-0.534252291657283,-1,0.53768492684177,1,0.531017180782879,1,1
"ZEB1",-1,1,-0.746011557470327,0.748030468112289,-1,0.0697102834675643,-1,1,1,-1,-0.536270340816693,-1,-0.536069847202315,-0.534252291657283,-1,0.53768492684177,1,0.531017180782879,1,1
