"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.111129213219338,-0.781577737544891,1,-0.111129213219338,1,-1,-1,1,0.111129213219338,1,1,0.111129213219338,1,-0.111129213219338,-1,-0.111129213219338,-1,-1
"CD44s",-1,1,-0.111129213219338,0.781577737544891,-1,0.111129213219338,-1,1,1,-1,-0.111129213219338,-1,-1,-0.111129213219338,-1,0.111129213219338,1,0.111129213219338,1,1
"CDH1",0.111129213219338,-0.111129213219338,1,-0.329555377975401,0.111129213219338,-1,0.111129213219338,-0.111129213219338,-0.111129213219338,0.111129213219338,1,0.111129213219338,0.111129213219338,1,0.111129213219338,-1,-0.111129213219338,-1,-0.111129213219338,-0.111129213219338
"EMT",-0.781577737544891,0.781577737544891,-0.329555377975401,1,-0.781577737544891,0.329555377975401,-0.781577737544891,0.781577737544891,0.781577737544891,-0.781577737544891,-0.329555377975401,-0.781577737544891,-0.781577737544891,-0.329555377975401,-0.781577737544891,0.329555377975401,0.781577737544891,0.329555377975401,0.781577737544891,0.781577737544891
"ESRP1",1,-1,0.111129213219338,-0.781577737544891,1,-0.111129213219338,1,-1,-1,1,0.111129213219338,1,1,0.111129213219338,1,-0.111129213219338,-1,-0.111129213219338,-1,-1
"EXTGFB",-0.111129213219338,0.111129213219338,-1,0.329555377975401,-0.111129213219338,1,-0.111129213219338,0.111129213219338,0.111129213219338,-0.111129213219338,-1,-0.111129213219338,-0.111129213219338,-1,-0.111129213219338,1,0.111129213219338,1,0.111129213219338,0.111129213219338
"GRHL2",1,-1,0.111129213219338,-0.781577737544891,1,-0.111129213219338,1,-1,-1,1,0.111129213219338,1,1,0.111129213219338,1,-0.111129213219338,-1,-0.111129213219338,-1,-1
"HA",-1,1,-0.111129213219338,0.781577737544891,-1,0.111129213219338,-1,1,1,-1,-0.111129213219338,-1,-1,-0.111129213219338,-1,0.111129213219338,1,0.111129213219338,1,1
"HAS2",-1,1,-0.111129213219338,0.781577737544891,-1,0.111129213219338,-1,1,1,-1,-0.111129213219338,-1,-1,-0.111129213219338,-1,0.111129213219338,1,0.111129213219338,1,1
"MIR1199",1,-1,0.111129213219338,-0.781577737544891,1,-0.111129213219338,1,-1,-1,1,0.111129213219338,1,1,0.111129213219338,1,-0.111129213219338,-1,-0.111129213219338,-1,-1
"MIR129",0.111129213219338,-0.111129213219338,1,-0.329555377975401,0.111129213219338,-1,0.111129213219338,-0.111129213219338,-0.111129213219338,0.111129213219338,1,0.111129213219338,0.111129213219338,1,0.111129213219338,-1,-0.111129213219338,-1,-0.111129213219338,-0.111129213219338
"MIR190",1,-1,0.111129213219338,-0.781577737544891,1,-0.111129213219338,1,-1,-1,1,0.111129213219338,1,1,0.111129213219338,1,-0.111129213219338,-1,-0.111129213219338,-1,-1
"MIR200",1,-1,0.111129213219338,-0.781577737544891,1,-0.111129213219338,1,-1,-1,1,0.111129213219338,1,1,0.111129213219338,1,-0.111129213219338,-1,-0.111129213219338,-1,-1
"MIR34",0.111129213219338,-0.111129213219338,1,-0.329555377975401,0.111129213219338,-1,0.111129213219338,-0.111129213219338,-0.111129213219338,0.111129213219338,1,0.111129213219338,0.111129213219338,1,0.111129213219338,-1,-0.111129213219338,-1,-0.111129213219338,-0.111129213219338
"MIR340",1,-1,0.111129213219338,-0.781577737544891,1,-0.111129213219338,1,-1,-1,1,0.111129213219338,1,1,0.111129213219338,1,-0.111129213219338,-1,-0.111129213219338,-1,-1
"SNAIL1",-0.111129213219338,0.111129213219338,-1,0.329555377975401,-0.111129213219338,1,-0.111129213219338,0.111129213219338,0.111129213219338,-0.111129213219338,-1,-0.111129213219338,-0.111129213219338,-1,-0.111129213219338,1,0.111129213219338,1,0.111129213219338,0.111129213219338
"TGFB",-1,1,-0.111129213219338,0.781577737544891,-1,0.111129213219338,-1,1,1,-1,-0.111129213219338,-1,-1,-0.111129213219338,-1,0.111129213219338,1,0.111129213219338,1,1
"TWIST1",-0.111129213219338,0.111129213219338,-1,0.329555377975401,-0.111129213219338,1,-0.111129213219338,0.111129213219338,0.111129213219338,-0.111129213219338,-1,-0.111129213219338,-0.111129213219338,-1,-0.111129213219338,1,0.111129213219338,1,0.111129213219338,0.111129213219338
"VIM",-1,1,-0.111129213219338,0.781577737544891,-1,0.111129213219338,-1,1,1,-1,-0.111129213219338,-1,-1,-0.111129213219338,-1,0.111129213219338,1,0.111129213219338,1,1
"ZEB1",-1,1,-0.111129213219338,0.781577737544891,-1,0.111129213219338,-1,1,1,-1,-0.111129213219338,-1,-1,-0.111129213219338,-1,0.111129213219338,1,0.111129213219338,1,1
