"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.102105578255036,-0.102105578255036,1,-0.102105578255036,1,-1,-1,1,0.102105578255036,1,1,1,1,-0.102105578255036,-1,-0.102105578255036,-0.102105578255036,-1
"CD44s",-1,1,-0.102105578255036,0.102105578255036,-1,0.102105578255036,-1,1,1,-1,-0.102105578255036,-1,-1,-1,-1,0.102105578255036,1,0.102105578255036,0.102105578255036,1
"CDH1",0.102105578255036,-0.102105578255036,1,-1,0.102105578255036,-1,0.102105578255036,-0.102105578255036,-0.102105578255036,0.102105578255036,1,0.102105578255036,0.102105578255036,0.102105578255036,0.102105578255036,-1,-0.102105578255036,-1,-1,-0.102105578255036
"EMT",-0.102105578255036,0.102105578255036,-1,1,-0.102105578255036,1,-0.102105578255036,0.102105578255036,0.102105578255036,-0.102105578255036,-1,-0.102105578255036,-0.102105578255036,-0.102105578255036,-0.102105578255036,1,0.102105578255036,1,1,0.102105578255036
"ESRP1",1,-1,0.102105578255036,-0.102105578255036,1,-0.102105578255036,1,-1,-1,1,0.102105578255036,1,1,1,1,-0.102105578255036,-1,-0.102105578255036,-0.102105578255036,-1
"EXTGFB",-0.102105578255036,0.102105578255036,-1,1,-0.102105578255036,1,-0.102105578255036,0.102105578255036,0.102105578255036,-0.102105578255036,-1,-0.102105578255036,-0.102105578255036,-0.102105578255036,-0.102105578255036,1,0.102105578255036,1,1,0.102105578255036
"GRHL2",1,-1,0.102105578255036,-0.102105578255036,1,-0.102105578255036,1,-1,-1,1,0.102105578255036,1,1,1,1,-0.102105578255036,-1,-0.102105578255036,-0.102105578255036,-1
"HA",-1,1,-0.102105578255036,0.102105578255036,-1,0.102105578255036,-1,1,1,-1,-0.102105578255036,-1,-1,-1,-1,0.102105578255036,1,0.102105578255036,0.102105578255036,1
"HAS2",-1,1,-0.102105578255036,0.102105578255036,-1,0.102105578255036,-1,1,1,-1,-0.102105578255036,-1,-1,-1,-1,0.102105578255036,1,0.102105578255036,0.102105578255036,1
"MIR1199",1,-1,0.102105578255036,-0.102105578255036,1,-0.102105578255036,1,-1,-1,1,0.102105578255036,1,1,1,1,-0.102105578255036,-1,-0.102105578255036,-0.102105578255036,-1
"MIR129",0.102105578255036,-0.102105578255036,1,-1,0.102105578255036,-1,0.102105578255036,-0.102105578255036,-0.102105578255036,0.102105578255036,1,0.102105578255036,0.102105578255036,0.102105578255036,0.102105578255036,-1,-0.102105578255036,-1,-1,-0.102105578255036
"MIR190",1,-1,0.102105578255036,-0.102105578255036,1,-0.102105578255036,1,-1,-1,1,0.102105578255036,1,1,1,1,-0.102105578255036,-1,-0.102105578255036,-0.102105578255036,-1
"MIR200",1,-1,0.102105578255036,-0.102105578255036,1,-0.102105578255036,1,-1,-1,1,0.102105578255036,1,1,1,1,-0.102105578255036,-1,-0.102105578255036,-0.102105578255036,-1
"MIR34",1,-1,0.102105578255036,-0.102105578255036,1,-0.102105578255036,1,-1,-1,1,0.102105578255036,1,1,1,1,-0.102105578255036,-1,-0.102105578255036,-0.102105578255036,-1
"MIR340",1,-1,0.102105578255036,-0.102105578255036,1,-0.102105578255036,1,-1,-1,1,0.102105578255036,1,1,1,1,-0.102105578255036,-1,-0.102105578255036,-0.102105578255036,-1
"SNAIL1",-0.102105578255036,0.102105578255036,-1,1,-0.102105578255036,1,-0.102105578255036,0.102105578255036,0.102105578255036,-0.102105578255036,-1,-0.102105578255036,-0.102105578255036,-0.102105578255036,-0.102105578255036,1,0.102105578255036,1,1,0.102105578255036
"TGFB",-1,1,-0.102105578255036,0.102105578255036,-1,0.102105578255036,-1,1,1,-1,-0.102105578255036,-1,-1,-1,-1,0.102105578255036,1,0.102105578255036,0.102105578255036,1
"TWIST1",-0.102105578255036,0.102105578255036,-1,1,-0.102105578255036,1,-0.102105578255036,0.102105578255036,0.102105578255036,-0.102105578255036,-1,-0.102105578255036,-0.102105578255036,-0.102105578255036,-0.102105578255036,1,0.102105578255036,1,1,0.102105578255036
"VIM",-0.102105578255036,0.102105578255036,-1,1,-0.102105578255036,1,-0.102105578255036,0.102105578255036,0.102105578255036,-0.102105578255036,-1,-0.102105578255036,-0.102105578255036,-0.102105578255036,-0.102105578255036,1,0.102105578255036,1,1,0.102105578255036
"ZEB1",-1,1,-0.102105578255036,0.102105578255036,-1,0.102105578255036,-1,1,1,-1,-0.102105578255036,-1,-1,-1,-1,0.102105578255036,1,0.102105578255036,0.102105578255036,1
