"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.66850600217579,-0.66850600217579,1,-0.156144436817391,1,-1,-1,1,0.66850600217579,1,0.66850600217579,1,1,-0.66850600217579,-0.66850600217579,-0.66850600217579,-1,-1
"CD44s",-1,1,-0.66850600217579,0.66850600217579,-1,0.156144436817391,-1,1,1,-1,-0.66850600217579,-1,-0.66850600217579,-1,-1,0.66850600217579,0.66850600217579,0.66850600217579,1,1
"CDH1",0.66850600217579,-0.66850600217579,1,-1,0.66850600217579,-0.487646243298658,0.66850600217579,-0.66850600217579,-0.66850600217579,0.66850600217579,1,0.66850600217579,1,0.66850600217579,0.66850600217579,-1,-1,-1,-0.66850600217579,-0.66850600217579
"EMT",-0.66850600217579,0.66850600217579,-1,1,-0.66850600217579,0.487646243298659,-0.66850600217579,0.66850600217579,0.66850600217579,-0.66850600217579,-1,-0.66850600217579,-1,-0.66850600217579,-0.66850600217579,1,1,1,0.66850600217579,0.66850600217579
"ESRP1",1,-1,0.66850600217579,-0.66850600217579,1,-0.156144436817391,1,-1,-1,1,0.66850600217579,1,0.66850600217579,1,1,-0.66850600217579,-0.66850600217579,-0.66850600217579,-1,-1
"EXTGFB",-0.156144436817391,0.156144436817391,-0.487646243298658,0.487646243298659,-0.156144436817391,1,-0.156144436817391,0.156144436817391,0.156144436817391,-0.156144436817391,-0.487646243298658,-0.156144436817391,-0.487646243298658,-0.156144436817391,-0.156144436817391,0.487646243298659,0.487646243298659,0.487646243298659,0.156144436817391,0.156144436817391
"GRHL2",1,-1,0.66850600217579,-0.66850600217579,1,-0.156144436817391,1,-1,-1,1,0.66850600217579,1,0.66850600217579,1,1,-0.66850600217579,-0.66850600217579,-0.66850600217579,-1,-1
"HA",-1,1,-0.66850600217579,0.66850600217579,-1,0.156144436817391,-1,1,1,-1,-0.66850600217579,-1,-0.66850600217579,-1,-1,0.66850600217579,0.66850600217579,0.66850600217579,1,1
"HAS2",-1,1,-0.66850600217579,0.66850600217579,-1,0.156144436817391,-1,1,1,-1,-0.66850600217579,-1,-0.66850600217579,-1,-1,0.66850600217579,0.66850600217579,0.66850600217579,1,1
"MIR1199",1,-1,0.66850600217579,-0.66850600217579,1,-0.156144436817391,1,-1,-1,1,0.66850600217579,1,0.66850600217579,1,1,-0.66850600217579,-0.66850600217579,-0.66850600217579,-1,-1
"MIR129",0.66850600217579,-0.66850600217579,1,-1,0.66850600217579,-0.487646243298658,0.66850600217579,-0.66850600217579,-0.66850600217579,0.66850600217579,1,0.66850600217579,1,0.66850600217579,0.66850600217579,-1,-1,-1,-0.66850600217579,-0.66850600217579
"MIR190",1,-1,0.66850600217579,-0.66850600217579,1,-0.156144436817391,1,-1,-1,1,0.66850600217579,1,0.66850600217579,1,1,-0.66850600217579,-0.66850600217579,-0.66850600217579,-1,-1
"MIR200",0.66850600217579,-0.66850600217579,1,-1,0.66850600217579,-0.487646243298658,0.66850600217579,-0.66850600217579,-0.66850600217579,0.66850600217579,1,0.66850600217579,1,0.66850600217579,0.66850600217579,-1,-1,-1,-0.66850600217579,-0.66850600217579
"MIR34",1,-1,0.66850600217579,-0.66850600217579,1,-0.156144436817391,1,-1,-1,1,0.66850600217579,1,0.66850600217579,1,1,-0.66850600217579,-0.66850600217579,-0.66850600217579,-1,-1
"MIR340",1,-1,0.66850600217579,-0.66850600217579,1,-0.156144436817391,1,-1,-1,1,0.66850600217579,1,0.66850600217579,1,1,-0.66850600217579,-0.66850600217579,-0.66850600217579,-1,-1
"SNAIL1",-0.66850600217579,0.66850600217579,-1,1,-0.66850600217579,0.487646243298659,-0.66850600217579,0.66850600217579,0.66850600217579,-0.66850600217579,-1,-0.66850600217579,-1,-0.66850600217579,-0.66850600217579,1,1,1,0.66850600217579,0.66850600217579
"TGFB",-0.66850600217579,0.66850600217579,-1,1,-0.66850600217579,0.487646243298659,-0.66850600217579,0.66850600217579,0.66850600217579,-0.66850600217579,-1,-0.66850600217579,-1,-0.66850600217579,-0.66850600217579,1,1,1,0.66850600217579,0.66850600217579
"TWIST1",-0.66850600217579,0.66850600217579,-1,1,-0.66850600217579,0.487646243298659,-0.66850600217579,0.66850600217579,0.66850600217579,-0.66850600217579,-1,-0.66850600217579,-1,-0.66850600217579,-0.66850600217579,1,1,1,0.66850600217579,0.66850600217579
"VIM",-1,1,-0.66850600217579,0.66850600217579,-1,0.156144436817391,-1,1,1,-1,-0.66850600217579,-1,-0.66850600217579,-1,-1,0.66850600217579,0.66850600217579,0.66850600217579,1,1
"ZEB1",-1,1,-0.66850600217579,0.66850600217579,-1,0.156144436817391,-1,1,1,-1,-0.66850600217579,-1,-0.66850600217579,-1,-1,0.66850600217579,0.66850600217579,0.66850600217579,1,1
