"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.390820599673988,-1,1,0.00591157371629929,1,-1,-1,1,0.390820599673988,1,0.390820599673988,0.390820599673988,1,-0.390820599673988,-0.390820599673988,-0.390820599673988,-1,-1
"CD44s",-1,1,-0.390820599673988,1,-1,-0.00591157371629929,-1,1,1,-1,-0.390820599673988,-1,-0.390820599673988,-0.390820599673988,-1,0.390820599673988,0.390820599673988,0.390820599673988,1,1
"CDH1",0.390820599673988,-0.390820599673988,1,-0.390820599673988,0.390820599673988,0.0105708950156891,0.390820599673988,-0.390820599673988,-0.390820599673988,0.390820599673988,1,0.390820599673988,1,1,0.390820599673988,-1,-1,-1,-0.390820599673988,-0.390820599673988
"EMT",-1,1,-0.390820599673988,1,-1,-0.00591157371629929,-1,1,1,-1,-0.390820599673988,-1,-0.390820599673988,-0.390820599673988,-1,0.390820599673988,0.390820599673988,0.390820599673988,1,1
"ESRP1",1,-1,0.390820599673988,-1,1,0.00591157371629929,1,-1,-1,1,0.390820599673988,1,0.390820599673988,0.390820599673988,1,-0.390820599673988,-0.390820599673988,-0.390820599673988,-1,-1
"EXTGFB",0.00591157371629929,-0.00591157371629929,0.0105708950156891,-0.00591157371629929,0.00591157371629929,1,0.00591157371629929,-0.00591157371629929,-0.00591157371629929,0.00591157371629929,0.0105708950156891,0.00591157371629929,0.0105708950156891,0.0105708950156891,0.00591157371629929,-0.0105708950156891,-0.0105708950156891,-0.0105708950156891,-0.00591157371629929,-0.00591157371629929
"GRHL2",1,-1,0.390820599673988,-1,1,0.00591157371629929,1,-1,-1,1,0.390820599673988,1,0.390820599673988,0.390820599673988,1,-0.390820599673988,-0.390820599673988,-0.390820599673988,-1,-1
"HA",-1,1,-0.390820599673988,1,-1,-0.00591157371629929,-1,1,1,-1,-0.390820599673988,-1,-0.390820599673988,-0.390820599673988,-1,0.390820599673988,0.390820599673988,0.390820599673988,1,1
"HAS2",-1,1,-0.390820599673988,1,-1,-0.00591157371629929,-1,1,1,-1,-0.390820599673988,-1,-0.390820599673988,-0.390820599673988,-1,0.390820599673988,0.390820599673988,0.390820599673988,1,1
"MIR1199",1,-1,0.390820599673988,-1,1,0.00591157371629929,1,-1,-1,1,0.390820599673988,1,0.390820599673988,0.390820599673988,1,-0.390820599673988,-0.390820599673988,-0.390820599673988,-1,-1
"MIR129",0.390820599673988,-0.390820599673988,1,-0.390820599673988,0.390820599673988,0.0105708950156891,0.390820599673988,-0.390820599673988,-0.390820599673988,0.390820599673988,1,0.390820599673988,1,1,0.390820599673988,-1,-1,-1,-0.390820599673988,-0.390820599673988
"MIR190",1,-1,0.390820599673988,-1,1,0.00591157371629929,1,-1,-1,1,0.390820599673988,1,0.390820599673988,0.390820599673988,1,-0.390820599673988,-0.390820599673988,-0.390820599673988,-1,-1
"MIR200",0.390820599673988,-0.390820599673988,1,-0.390820599673988,0.390820599673988,0.0105708950156891,0.390820599673988,-0.390820599673988,-0.390820599673988,0.390820599673988,1,0.390820599673988,1,1,0.390820599673988,-1,-1,-1,-0.390820599673988,-0.390820599673988
"MIR34",0.390820599673988,-0.390820599673988,1,-0.390820599673988,0.390820599673988,0.0105708950156891,0.390820599673988,-0.390820599673988,-0.390820599673988,0.390820599673988,1,0.390820599673988,1,1,0.390820599673988,-1,-1,-1,-0.390820599673988,-0.390820599673988
"MIR340",1,-1,0.390820599673988,-1,1,0.00591157371629929,1,-1,-1,1,0.390820599673988,1,0.390820599673988,0.390820599673988,1,-0.390820599673988,-0.390820599673988,-0.390820599673988,-1,-1
"SNAIL1",-0.390820599673988,0.390820599673988,-1,0.390820599673988,-0.390820599673988,-0.0105708950156891,-0.390820599673988,0.390820599673988,0.390820599673988,-0.390820599673988,-1,-0.390820599673988,-1,-1,-0.390820599673988,1,1,1,0.390820599673988,0.390820599673988
"TGFB",-0.390820599673988,0.390820599673988,-1,0.390820599673988,-0.390820599673988,-0.0105708950156891,-0.390820599673988,0.390820599673988,0.390820599673988,-0.390820599673988,-1,-0.390820599673988,-1,-1,-0.390820599673988,1,1,1,0.390820599673988,0.390820599673988
"TWIST1",-0.390820599673988,0.390820599673988,-1,0.390820599673988,-0.390820599673988,-0.0105708950156891,-0.390820599673988,0.390820599673988,0.390820599673988,-0.390820599673988,-1,-0.390820599673988,-1,-1,-0.390820599673988,1,1,1,0.390820599673988,0.390820599673988
"VIM",-1,1,-0.390820599673988,1,-1,-0.00591157371629929,-1,1,1,-1,-0.390820599673988,-1,-0.390820599673988,-0.390820599673988,-1,0.390820599673988,0.390820599673988,0.390820599673988,1,1
"ZEB1",-1,1,-0.390820599673988,1,-1,-0.00591157371629929,-1,1,1,-1,-0.390820599673988,-1,-0.390820599673988,-0.390820599673988,-1,0.390820599673988,0.390820599673988,0.390820599673988,1,1
