"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.462152072496602,-0.462152072496602,1,-0.036108857734238,1,-1,-1,1,0.462152072496602,1,1,0.462152072496602,1,-0.462152072496602,-1,-0.462152072496602,-0.462152072496602,-1
"CD44s",-1,1,-0.462152072496602,0.462152072496602,-1,0.036108857734238,-1,1,1,-1,-0.462152072496602,-1,-1,-0.462152072496602,-1,0.462152072496602,1,0.462152072496602,0.462152072496602,1
"CDH1",0.462152072496602,-0.462152072496602,1,-1,0.462152072496602,-0.573960467110277,0.462152072496602,-0.462152072496602,-0.462152072496602,0.462152072496602,1,0.462152072496602,0.462152072496602,1,0.462152072496602,-1,-0.462152072496602,-1,-1,-0.462152072496602
"EMT",-0.462152072496602,0.462152072496602,-1,1,-0.462152072496602,0.573960467110277,-0.462152072496602,0.462152072496602,0.462152072496602,-0.462152072496602,-1,-0.462152072496602,-0.462152072496602,-1,-0.462152072496602,1,0.462152072496602,1,1,0.462152072496602
"ESRP1",1,-1,0.462152072496602,-0.462152072496602,1,-0.036108857734238,1,-1,-1,1,0.462152072496602,1,1,0.462152072496602,1,-0.462152072496602,-1,-0.462152072496602,-0.462152072496602,-1
"EXTGFB",-0.036108857734238,0.036108857734238,-0.573960467110277,0.573960467110277,-0.036108857734238,1,-0.036108857734238,0.036108857734238,0.036108857734238,-0.036108857734238,-0.573960467110277,-0.036108857734238,-0.036108857734238,-0.573960467110277,-0.036108857734238,0.573960467110277,0.036108857734238,0.573960467110277,0.573960467110277,0.036108857734238
"GRHL2",1,-1,0.462152072496602,-0.462152072496602,1,-0.036108857734238,1,-1,-1,1,0.462152072496602,1,1,0.462152072496602,1,-0.462152072496602,-1,-0.462152072496602,-0.462152072496602,-1
"HA",-1,1,-0.462152072496602,0.462152072496602,-1,0.036108857734238,-1,1,1,-1,-0.462152072496602,-1,-1,-0.462152072496602,-1,0.462152072496602,1,0.462152072496602,0.462152072496602,1
"HAS2",-1,1,-0.462152072496602,0.462152072496602,-1,0.036108857734238,-1,1,1,-1,-0.462152072496602,-1,-1,-0.462152072496602,-1,0.462152072496602,1,0.462152072496602,0.462152072496602,1
"MIR1199",1,-1,0.462152072496602,-0.462152072496602,1,-0.036108857734238,1,-1,-1,1,0.462152072496602,1,1,0.462152072496602,1,-0.462152072496602,-1,-0.462152072496602,-0.462152072496602,-1
"MIR129",0.462152072496602,-0.462152072496602,1,-1,0.462152072496602,-0.573960467110277,0.462152072496602,-0.462152072496602,-0.462152072496602,0.462152072496602,1,0.462152072496602,0.462152072496602,1,0.462152072496602,-1,-0.462152072496602,-1,-1,-0.462152072496602
"MIR190",1,-1,0.462152072496602,-0.462152072496602,1,-0.036108857734238,1,-1,-1,1,0.462152072496602,1,1,0.462152072496602,1,-0.462152072496602,-1,-0.462152072496602,-0.462152072496602,-1
"MIR200",1,-1,0.462152072496602,-0.462152072496602,1,-0.036108857734238,1,-1,-1,1,0.462152072496602,1,1,0.462152072496602,1,-0.462152072496602,-1,-0.462152072496602,-0.462152072496602,-1
"MIR34",0.462152072496602,-0.462152072496602,1,-1,0.462152072496602,-0.573960467110277,0.462152072496602,-0.462152072496602,-0.462152072496602,0.462152072496602,1,0.462152072496602,0.462152072496602,1,0.462152072496602,-1,-0.462152072496602,-1,-1,-0.462152072496602
"MIR340",1,-1,0.462152072496602,-0.462152072496602,1,-0.036108857734238,1,-1,-1,1,0.462152072496602,1,1,0.462152072496602,1,-0.462152072496602,-1,-0.462152072496602,-0.462152072496602,-1
"SNAIL1",-0.462152072496602,0.462152072496602,-1,1,-0.462152072496602,0.573960467110277,-0.462152072496602,0.462152072496602,0.462152072496602,-0.462152072496602,-1,-0.462152072496602,-0.462152072496602,-1,-0.462152072496602,1,0.462152072496602,1,1,0.462152072496602
"TGFB",-1,1,-0.462152072496602,0.462152072496602,-1,0.036108857734238,-1,1,1,-1,-0.462152072496602,-1,-1,-0.462152072496602,-1,0.462152072496602,1,0.462152072496602,0.462152072496602,1
"TWIST1",-0.462152072496602,0.462152072496602,-1,1,-0.462152072496602,0.573960467110277,-0.462152072496602,0.462152072496602,0.462152072496602,-0.462152072496602,-1,-0.462152072496602,-0.462152072496602,-1,-0.462152072496602,1,0.462152072496602,1,1,0.462152072496602
"VIM",-0.462152072496602,0.462152072496602,-1,1,-0.462152072496602,0.573960467110277,-0.462152072496602,0.462152072496602,0.462152072496602,-0.462152072496602,-1,-0.462152072496602,-0.462152072496602,-1,-0.462152072496602,1,0.462152072496602,1,1,0.462152072496602
"ZEB1",-1,1,-0.462152072496602,0.462152072496602,-1,0.036108857734238,-1,1,1,-1,-0.462152072496602,-1,-1,-0.462152072496602,-1,0.462152072496602,1,0.462152072496602,0.462152072496602,1
