"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,1,-1,1,-0.0278115809943907,1,-1,-1,1,0.123081661025956,1,1,1,1,-0.788922027292105,-1,-0.123081661025956,-0.78691528179561,-1
"CD44s",-1,1,-1,1,-1,0.0278115809943907,-1,1,1,-1,-0.123081661025956,-1,-1,-1,-1,0.788922027292105,1,0.123081661025956,0.78691528179561,1
"CDH1",1,-1,1,-1,1,-0.0278115809943907,1,-1,-1,1,0.123081661025956,1,1,1,1,-0.788922027292105,-1,-0.123081661025956,-0.78691528179561,-1
"EMT",-1,1,-1,1,-1,0.0278115809943907,-1,1,1,-1,-0.123081661025956,-1,-1,-1,-1,0.788922027292105,1,0.123081661025956,0.78691528179561,1
"ESRP1",1,-1,1,-1,1,-0.0278115809943907,1,-1,-1,1,0.123081661025956,1,1,1,1,-0.788922027292105,-1,-0.123081661025956,-0.78691528179561,-1
"EXTGFB",-0.0278115809943907,0.0278115809943907,-0.0278115809943907,0.0278115809943907,-0.0278115809943907,1,-0.0278115809943907,0.0278115809943907,0.0278115809943907,-0.0278115809943907,0.00160311387934208,-0.0278115809943907,-0.0278115809943907,-0.0278115809943907,-0.0278115809943907,0.23889559003781,0.0278115809943907,-0.00160311387934203,0.24089652685735,0.0278115809943907
"GRHL2",1,-1,1,-1,1,-0.0278115809943907,1,-1,-1,1,0.123081661025956,1,1,1,1,-0.788922027292105,-1,-0.123081661025956,-0.78691528179561,-1
"HA",-1,1,-1,1,-1,0.0278115809943907,-1,1,1,-1,-0.123081661025956,-1,-1,-1,-1,0.788922027292105,1,0.123081661025956,0.78691528179561,1
"HAS2",-1,1,-1,1,-1,0.0278115809943907,-1,1,1,-1,-0.123081661025956,-1,-1,-1,-1,0.788922027292105,1,0.123081661025956,0.78691528179561,1
"MIR1199",1,-1,1,-1,1,-0.0278115809943907,1,-1,-1,1,0.123081661025956,1,1,1,1,-0.788922027292105,-1,-0.123081661025956,-0.78691528179561,-1
"MIR129",0.123081661025956,-0.123081661025956,0.123081661025956,-0.123081661025956,0.123081661025956,0.00160311387934208,0.123081661025956,-0.123081661025956,-0.123081661025956,0.123081661025956,1,0.123081661025956,0.123081661025956,0.123081661025956,0.123081661025956,-0.334136220151846,-0.123081661025956,-1,-0.336165023362101,-0.123081661025956
"MIR190",1,-1,1,-1,1,-0.0278115809943907,1,-1,-1,1,0.123081661025956,1,1,1,1,-0.788922027292105,-1,-0.123081661025956,-0.78691528179561,-1
"MIR200",1,-1,1,-1,1,-0.0278115809943907,1,-1,-1,1,0.123081661025956,1,1,1,1,-0.788922027292105,-1,-0.123081661025956,-0.78691528179561,-1
"MIR34",1,-1,1,-1,1,-0.0278115809943907,1,-1,-1,1,0.123081661025956,1,1,1,1,-0.788922027292105,-1,-0.123081661025956,-0.78691528179561,-1
"MIR340",1,-1,1,-1,1,-0.0278115809943907,1,-1,-1,1,0.123081661025956,1,1,1,1,-0.788922027292105,-1,-0.123081661025956,-0.78691528179561,-1
"SNAIL1",-0.788922027292105,0.788922027292105,-0.788922027292105,0.788922027292105,-0.788922027292105,0.23889559003781,-0.788922027292105,0.788922027292105,0.788922027292105,-0.788922027292105,-0.334136220151846,-0.788922027292105,-0.788922027292105,-0.788922027292105,-0.788922027292105,1,0.788922027292105,0.334136220151846,0.857545642890056,0.788922027292105
"TGFB",-1,1,-1,1,-1,0.0278115809943907,-1,1,1,-1,-0.123081661025956,-1,-1,-1,-1,0.788922027292105,1,0.123081661025956,0.78691528179561,1
"TWIST1",-0.123081661025956,0.123081661025956,-0.123081661025956,0.123081661025956,-0.123081661025956,-0.00160311387934203,-0.123081661025956,0.123081661025956,0.123081661025956,-0.123081661025956,-1,-0.123081661025956,-0.123081661025956,-0.123081661025956,-0.123081661025956,0.334136220151846,0.123081661025956,1,0.336165023362101,0.123081661025956
"VIM",-0.78691528179561,0.78691528179561,-0.78691528179561,0.78691528179561,-0.78691528179561,0.24089652685735,-0.78691528179561,0.78691528179561,0.78691528179561,-0.78691528179561,-0.336165023362101,-0.78691528179561,-0.78691528179561,-0.78691528179561,-0.78691528179561,0.857545642890056,0.78691528179561,0.336165023362101,1,0.78691528179561
"ZEB1",-1,1,-1,1,-1,0.0278115809943907,-1,1,1,-1,-0.123081661025956,-1,-1,-1,-1,0.788922027292105,1,0.123081661025956,0.78691528179561,1
