"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.627086968872885,-0.633772351638449,1,0.00758440170741211,1,-1,-1,1,0.254578756005054,1,0.628911940439454,1,1,-0.630528710153707,-0.626484269178195,-0.254578756005054,-0.62951711726853,-1
"CD44s",-1,1,-0.627086968872886,0.633772351638449,-1,-0.00758440170741211,-1,1,1,-1,-0.254578756005054,-1,-0.628911940439454,-1,-1,0.630528710153707,0.626484269178195,0.254578756005054,0.62951711726853,1
"CDH1",0.627086968872885,-0.627086968872886,1,-0.707870225932747,0.627086968872885,0.00474772378922592,0.627086968872885,-0.627086968872886,-0.627086968872886,0.627086968872885,0.627491558118035,0.627086968872885,0.75969464106085,0.627086968872885,0.627086968872885,-0.76131114112669,-0.715561798555399,-0.627491558118035,-0.754226478620117,-0.627086968872886
"EMT",-0.633772351638449,0.633772351638449,-0.707870225932747,1,-0.633772351638449,-0.00375531524517633,-0.633772351638449,0.633772351638449,0.633772351638449,-0.633772351638449,-0.620816622666853,-0.633772351638449,-0.708491891226215,-0.633772351638449,-0.633772351638449,0.666776072153245,0.710116107483092,0.620816622666853,0.839054756415075,0.633772351638449
"ESRP1",1,-1,0.627086968872885,-0.633772351638449,1,0.00758440170741211,1,-1,-1,1,0.254578756005054,1,0.628911940439454,1,1,-0.630528710153707,-0.626484269178195,-0.254578756005054,-0.62951711726853,-1
"EXTGFB",0.00758440170741211,-0.00758440170741211,0.00474772378922592,-0.00375531524517633,0.00758440170741211,1,0.00758440170741211,-0.00758440170741211,-0.00758440170741211,0.00758440170741211,-0.00213568876243304,0.00758440170741211,0.00290582040796949,0.00758440170741211,0.00758440170741211,-0.00170508738725401,0.000338144979270728,0.00213568876243304,-0.00273019570169546,-0.00758440170741211
"GRHL2",1,-1,0.627086968872885,-0.633772351638449,1,0.00758440170741211,1,-1,-1,1,0.254578756005054,1,0.628911940439454,1,1,-0.630528710153707,-0.626484269178195,-0.254578756005054,-0.62951711726853,-1
"HA",-1,1,-0.627086968872886,0.633772351638449,-1,-0.00758440170741211,-1,1,1,-1,-0.254578756005054,-1,-0.628911940439454,-1,-1,0.630528710153707,0.626484269178195,0.254578756005054,0.62951711726853,1
"HAS2",-1,1,-0.627086968872886,0.633772351638449,-1,-0.00758440170741211,-1,1,1,-1,-0.254578756005054,-1,-0.628911940439454,-1,-1,0.630528710153707,0.626484269178195,0.254578756005054,0.62951711726853,1
"MIR1199",1,-1,0.627086968872885,-0.633772351638449,1,0.00758440170741211,1,-1,-1,1,0.254578756005054,1,0.628911940439454,1,1,-0.630528710153707,-0.626484269178195,-0.254578756005054,-0.62951711726853,-1
"MIR129",0.254578756005054,-0.254578756005054,0.627491558118035,-0.620816622666853,0.254578756005054,-0.00213568876243304,0.254578756005054,-0.254578756005054,-0.254578756005054,0.254578756005054,1,0.254578756005054,0.625670994566913,0.254578756005054,0.254578756005054,-0.624049568883452,-0.628101864529749,-1,-0.62506340010011,-0.254578756005054
"MIR190",1,-1,0.627086968872885,-0.633772351638449,1,0.00758440170741211,1,-1,-1,1,0.254578756005054,1,0.628911940439454,1,1,-0.630528710153707,-0.626484269178195,-0.254578756005054,-0.62951711726853,-1
"MIR200",0.628911940439454,-0.628911940439454,0.75969464106085,-0.708491891226215,0.628911940439454,0.00290582040796949,0.628911940439454,-0.628911940439454,-0.628911940439454,0.628911940439454,0.625670994566913,0.628911940439454,1,0.628911940439454,0.628911940439454,-0.759083768522513,-0.842894511421434,-0.625670994566912,-0.756865551366717,-0.628911940439454
"MIR34",1,-1,0.627086968872885,-0.633772351638449,1,0.00758440170741211,1,-1,-1,1,0.254578756005054,1,0.628911940439454,1,1,-0.630528710153707,-0.626484269178195,-0.254578756005054,-0.62951711726853,-1
"MIR340",1,-1,0.627086968872885,-0.633772351638449,1,0.00758440170741211,1,-1,-1,1,0.254578756005054,1,0.628911940439454,1,1,-0.630528710153707,-0.626484269178195,-0.254578756005054,-0.62951711726853,-1
"SNAIL1",-0.630528710153707,0.630528710153707,-0.76131114112669,0.666776072153245,-0.630528710153707,-0.00170508738725401,-0.630528710153707,0.630528710153707,0.630528710153707,-0.630528710153707,-0.624049568883452,-0.630528710153707,-0.759083768522513,-0.630528710153707,-0.630528710153707,1,0.675673926605968,0.624049568883452,0.758074224531077,0.630528710153707
"TGFB",-0.626484269178195,0.626484269178195,-0.715561798555399,0.710116107483092,-0.626484269178195,0.000338144979270728,-0.626484269178195,0.626484269178195,0.626484269178195,-0.626484269178195,-0.628101864529749,-0.626484269178195,-0.842894511421434,-0.626484269178195,-0.626484269178195,0.675673926605968,1,0.628101864529749,0.709089580491232,0.626484269178195
"TWIST1",-0.254578756005054,0.254578756005054,-0.627491558118035,0.620816622666853,-0.254578756005054,0.00213568876243304,-0.254578756005054,0.254578756005054,0.254578756005054,-0.254578756005054,-1,-0.254578756005054,-0.625670994566912,-0.254578756005054,-0.254578756005054,0.624049568883452,0.628101864529749,1,0.62506340010011,0.254578756005054
"VIM",-0.62951711726853,0.62951711726853,-0.754226478620117,0.839054756415075,-0.62951711726853,-0.00273019570169546,-0.62951711726853,0.62951711726853,0.62951711726853,-0.62951711726853,-0.62506340010011,-0.62951711726853,-0.756865551366717,-0.62951711726853,-0.62951711726853,0.758074224531077,0.709089580491232,0.62506340010011,1,0.62951711726853
"ZEB1",-1,1,-0.627086968872886,0.633772351638449,-1,-0.00758440170741211,-1,1,1,-1,-0.254578756005054,-1,-0.628911940439454,-1,-1,0.630528710153707,0.626484269178195,0.254578756005054,0.62951711726853,1
