"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.831735654787541,-0.286925143776012,1,0.00400176140912729,1,-1,-1,1,0.286925143776012,1,0.286925143776012,0.286925143776012,1,-0.286925143776012,-0.286925143776012,-0.286925143776012,-0.286925143776012,-1
"CD44s",-1,1,-0.831735654787541,0.286925143776012,-1,-0.00400176140912732,-1,1,1,-1,-0.286925143776012,-1,-0.286925143776012,-0.286925143776012,-1,0.286925143776012,0.286925143776012,0.286925143776012,0.286925143776012,1
"CDH1",0.831735654787541,-0.831735654787541,1,-0.455227973108086,0.831735654787541,0.00179984408690963,0.831735654787541,-0.831735654787541,-0.831735654787541,0.831735654787541,0.455227973108086,0.831735654787541,0.455227973108086,0.455227973108086,0.831735654787541,-0.455227973108086,-0.455227973108086,-0.455227973108086,-0.455227973108086,-0.831735654787541
"EMT",-0.286925143776012,0.286925143776012,-0.455227973108086,1,-0.286925143776012,0.00599869842124296,-0.286925143776012,0.286925143776012,0.286925143776012,-0.286925143776012,-1,-0.286925143776012,-1,-1,-0.286925143776012,1,1,1,1,0.286925143776012
"ESRP1",1,-1,0.831735654787541,-0.286925143776012,1,0.00400176140912729,1,-1,-1,1,0.286925143776012,1,0.286925143776012,0.286925143776012,1,-0.286925143776012,-0.286925143776012,-0.286925143776012,-0.286925143776012,-1
"EXTGFB",0.00400176140912729,-0.00400176140912732,0.00179984408690963,0.00599869842124296,0.00400176140912729,1,0.00400176140912729,-0.00400176140912732,-0.00400176140912732,0.00400176140912729,-0.00599869842124293,0.00400176140912729,-0.00599869842124293,-0.00599869842124293,0.00400176140912729,0.00599869842124296,0.00599869842124296,0.00599869842124296,0.00599869842124296,-0.00400176140912732
"GRHL2",1,-1,0.831735654787541,-0.286925143776012,1,0.00400176140912729,1,-1,-1,1,0.286925143776012,1,0.286925143776012,0.286925143776012,1,-0.286925143776012,-0.286925143776012,-0.286925143776012,-0.286925143776012,-1
"HA",-1,1,-0.831735654787541,0.286925143776012,-1,-0.00400176140912732,-1,1,1,-1,-0.286925143776012,-1,-0.286925143776012,-0.286925143776012,-1,0.286925143776012,0.286925143776012,0.286925143776012,0.286925143776012,1
"HAS2",-1,1,-0.831735654787541,0.286925143776012,-1,-0.00400176140912732,-1,1,1,-1,-0.286925143776012,-1,-0.286925143776012,-0.286925143776012,-1,0.286925143776012,0.286925143776012,0.286925143776012,0.286925143776012,1
"MIR1199",1,-1,0.831735654787541,-0.286925143776012,1,0.00400176140912729,1,-1,-1,1,0.286925143776012,1,0.286925143776012,0.286925143776012,1,-0.286925143776012,-0.286925143776012,-0.286925143776012,-0.286925143776012,-1
"MIR129",0.286925143776012,-0.286925143776012,0.455227973108086,-1,0.286925143776012,-0.00599869842124293,0.286925143776012,-0.286925143776012,-0.286925143776012,0.286925143776012,1,0.286925143776012,1,1,0.286925143776012,-1,-1,-1,-1,-0.286925143776012
"MIR190",1,-1,0.831735654787541,-0.286925143776012,1,0.00400176140912729,1,-1,-1,1,0.286925143776012,1,0.286925143776012,0.286925143776012,1,-0.286925143776012,-0.286925143776012,-0.286925143776012,-0.286925143776012,-1
"MIR200",0.286925143776012,-0.286925143776012,0.455227973108086,-1,0.286925143776012,-0.00599869842124293,0.286925143776012,-0.286925143776012,-0.286925143776012,0.286925143776012,1,0.286925143776012,1,1,0.286925143776012,-1,-1,-1,-1,-0.286925143776012
"MIR34",0.286925143776012,-0.286925143776012,0.455227973108086,-1,0.286925143776012,-0.00599869842124293,0.286925143776012,-0.286925143776012,-0.286925143776012,0.286925143776012,1,0.286925143776012,1,1,0.286925143776012,-1,-1,-1,-1,-0.286925143776012
"MIR340",1,-1,0.831735654787541,-0.286925143776012,1,0.00400176140912729,1,-1,-1,1,0.286925143776012,1,0.286925143776012,0.286925143776012,1,-0.286925143776012,-0.286925143776012,-0.286925143776012,-0.286925143776012,-1
"SNAIL1",-0.286925143776012,0.286925143776012,-0.455227973108086,1,-0.286925143776012,0.00599869842124296,-0.286925143776012,0.286925143776012,0.286925143776012,-0.286925143776012,-1,-0.286925143776012,-1,-1,-0.286925143776012,1,1,1,1,0.286925143776012
"TGFB",-0.286925143776012,0.286925143776012,-0.455227973108086,1,-0.286925143776012,0.00599869842124296,-0.286925143776012,0.286925143776012,0.286925143776012,-0.286925143776012,-1,-0.286925143776012,-1,-1,-0.286925143776012,1,1,1,1,0.286925143776012
"TWIST1",-0.286925143776012,0.286925143776012,-0.455227973108086,1,-0.286925143776012,0.00599869842124296,-0.286925143776012,0.286925143776012,0.286925143776012,-0.286925143776012,-1,-0.286925143776012,-1,-1,-0.286925143776012,1,1,1,1,0.286925143776012
"VIM",-0.286925143776012,0.286925143776012,-0.455227973108086,1,-0.286925143776012,0.00599869842124296,-0.286925143776012,0.286925143776012,0.286925143776012,-0.286925143776012,-1,-0.286925143776012,-1,-1,-0.286925143776012,1,1,1,1,0.286925143776012
"ZEB1",-1,1,-0.831735654787541,0.286925143776012,-1,-0.00400176140912732,-1,1,1,-1,-0.286925143776012,-1,-0.286925143776012,-0.286925143776012,-1,0.286925143776012,0.286925143776012,0.286925143776012,0.286925143776012,1
