"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.224968883185633,-0.224968883185633,1,-0.0311101969539613,1,-1,-1,1,0.224968883185633,1,1,0.224968883185633,1,-0.224968883185633,-1,-0.224968883185633,-0.224968883185633,-1
"CD44s",-1,1,-0.224968883185633,0.224968883185633,-1,0.0311101969539614,-1,1,1,-1,-0.224968883185633,-1,-1,-0.224968883185633,-1,0.224968883185633,1,0.224968883185633,0.224968883185633,1
"CDH1",0.224968883185633,-0.224968883185633,1,-1,0.224968883185633,-0.166737630435767,0.224968883185633,-0.224968883185633,-0.224968883185633,0.224968883185633,1,0.224968883185633,0.224968883185633,1,0.224968883185633,-1,-0.224968883185633,-1,-1,-0.224968883185633
"EMT",-0.224968883185633,0.224968883185633,-1,1,-0.224968883185633,0.166737630435767,-0.224968883185633,0.224968883185633,0.224968883185633,-0.224968883185633,-1,-0.224968883185633,-0.224968883185633,-1,-0.224968883185633,1,0.224968883185633,1,1,0.224968883185633
"ESRP1",1,-1,0.224968883185633,-0.224968883185633,1,-0.0311101969539613,1,-1,-1,1,0.224968883185633,1,1,0.224968883185633,1,-0.224968883185633,-1,-0.224968883185633,-0.224968883185633,-1
"EXTGFB",-0.0311101969539613,0.0311101969539614,-0.166737630435767,0.166737630435767,-0.0311101969539613,1,-0.0311101969539613,0.0311101969539614,0.0311101969539614,-0.0311101969539613,-0.166737630435767,-0.0311101969539613,-0.0311101969539613,-0.166737630435767,-0.0311101969539613,0.166737630435767,0.0311101969539614,0.166737630435767,0.166737630435767,0.0311101969539614
"GRHL2",1,-1,0.224968883185633,-0.224968883185633,1,-0.0311101969539613,1,-1,-1,1,0.224968883185633,1,1,0.224968883185633,1,-0.224968883185633,-1,-0.224968883185633,-0.224968883185633,-1
"HA",-1,1,-0.224968883185633,0.224968883185633,-1,0.0311101969539614,-1,1,1,-1,-0.224968883185633,-1,-1,-0.224968883185633,-1,0.224968883185633,1,0.224968883185633,0.224968883185633,1
"HAS2",-1,1,-0.224968883185633,0.224968883185633,-1,0.0311101969539614,-1,1,1,-1,-0.224968883185633,-1,-1,-0.224968883185633,-1,0.224968883185633,1,0.224968883185633,0.224968883185633,1
"MIR1199",1,-1,0.224968883185633,-0.224968883185633,1,-0.0311101969539613,1,-1,-1,1,0.224968883185633,1,1,0.224968883185633,1,-0.224968883185633,-1,-0.224968883185633,-0.224968883185633,-1
"MIR129",0.224968883185633,-0.224968883185633,1,-1,0.224968883185633,-0.166737630435767,0.224968883185633,-0.224968883185633,-0.224968883185633,0.224968883185633,1,0.224968883185633,0.224968883185633,1,0.224968883185633,-1,-0.224968883185633,-1,-1,-0.224968883185633
"MIR190",1,-1,0.224968883185633,-0.224968883185633,1,-0.0311101969539613,1,-1,-1,1,0.224968883185633,1,1,0.224968883185633,1,-0.224968883185633,-1,-0.224968883185633,-0.224968883185633,-1
"MIR200",1,-1,0.224968883185633,-0.224968883185633,1,-0.0311101969539613,1,-1,-1,1,0.224968883185633,1,1,0.224968883185633,1,-0.224968883185633,-1,-0.224968883185633,-0.224968883185633,-1
"MIR34",0.224968883185633,-0.224968883185633,1,-1,0.224968883185633,-0.166737630435767,0.224968883185633,-0.224968883185633,-0.224968883185633,0.224968883185633,1,0.224968883185633,0.224968883185633,1,0.224968883185633,-1,-0.224968883185633,-1,-1,-0.224968883185633
"MIR340",1,-1,0.224968883185633,-0.224968883185633,1,-0.0311101969539613,1,-1,-1,1,0.224968883185633,1,1,0.224968883185633,1,-0.224968883185633,-1,-0.224968883185633,-0.224968883185633,-1
"SNAIL1",-0.224968883185633,0.224968883185633,-1,1,-0.224968883185633,0.166737630435767,-0.224968883185633,0.224968883185633,0.224968883185633,-0.224968883185633,-1,-0.224968883185633,-0.224968883185633,-1,-0.224968883185633,1,0.224968883185633,1,1,0.224968883185633
"TGFB",-1,1,-0.224968883185633,0.224968883185633,-1,0.0311101969539614,-1,1,1,-1,-0.224968883185633,-1,-1,-0.224968883185633,-1,0.224968883185633,1,0.224968883185633,0.224968883185633,1
"TWIST1",-0.224968883185633,0.224968883185633,-1,1,-0.224968883185633,0.166737630435767,-0.224968883185633,0.224968883185633,0.224968883185633,-0.224968883185633,-1,-0.224968883185633,-0.224968883185633,-1,-0.224968883185633,1,0.224968883185633,1,1,0.224968883185633
"VIM",-0.224968883185633,0.224968883185633,-1,1,-0.224968883185633,0.166737630435767,-0.224968883185633,0.224968883185633,0.224968883185633,-0.224968883185633,-1,-0.224968883185633,-0.224968883185633,-1,-0.224968883185633,1,0.224968883185633,1,1,0.224968883185633
"ZEB1",-1,1,-0.224968883185633,0.224968883185633,-1,0.0311101969539614,-1,1,1,-1,-0.224968883185633,-1,-1,-0.224968883185633,-1,0.224968883185633,1,0.224968883185633,0.224968883185633,1
