"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,1,-1,1,-0.0439100528494471,1,-1,-1,1,0.414703263859599,1,0.778090166348498,0.698650245749152,1,-0.414703263859599,-1,-0.414703263859599,-1,-1
"CD44s",-1,1,-1,1,-1,0.0439100528494471,-1,1,1,-1,-0.414703263859599,-1,-0.778090166348498,-0.698650245749152,-1,0.414703263859599,1,0.414703263859599,1,1
"CDH1",1,-1,1,-1,1,-0.0439100528494471,1,-1,-1,1,0.414703263859599,1,0.778090166348498,0.698650245749152,1,-0.414703263859599,-1,-0.414703263859599,-1,-1
"EMT",-1,1,-1,1,-1,0.0439100528494471,-1,1,1,-1,-0.414703263859599,-1,-0.778090166348498,-0.698650245749152,-1,0.414703263859599,1,0.414703263859599,1,1
"ESRP1",1,-1,1,-1,1,-0.0439100528494471,1,-1,-1,1,0.414703263859599,1,0.778090166348498,0.698650245749152,1,-0.414703263859599,-1,-0.414703263859599,-1,-1
"EXTGFB",-0.0439100528494471,0.0439100528494471,-0.0439100528494471,0.0439100528494471,-0.0439100528494471,1,-0.0439100528494471,0.0439100528494471,0.0439100528494471,-0.0439100528494471,-0.629200355809886,-0.0439100528494471,-0.265836047476584,-0.345249875522178,-0.0439100528494471,0.629200355809886,0.0439100528494471,0.629200355809886,0.0439100528494471,0.0439100528494471
"GRHL2",1,-1,1,-1,1,-0.0439100528494471,1,-1,-1,1,0.414703263859599,1,0.778090166348498,0.698650245749152,1,-0.414703263859599,-1,-0.414703263859599,-1,-1
"HA",-1,1,-1,1,-1,0.0439100528494471,-1,1,1,-1,-0.414703263859599,-1,-0.778090166348498,-0.698650245749152,-1,0.414703263859599,1,0.414703263859599,1,1
"HAS2",-1,1,-1,1,-1,0.0439100528494471,-1,1,1,-1,-0.414703263859599,-1,-0.778090166348498,-0.698650245749152,-1,0.414703263859599,1,0.414703263859599,1,1
"MIR1199",1,-1,1,-1,1,-0.0439100528494471,1,-1,-1,1,0.414703263859599,1,0.778090166348498,0.698650245749152,1,-0.414703263859599,-1,-0.414703263859599,-1,-1
"MIR129",0.414703263859599,-0.414703263859599,0.414703263859599,-0.414703263859599,0.414703263859599,-0.629200355809886,0.414703263859599,-0.414703263859599,-0.414703263859599,0.414703263859599,1,0.414703263859599,0.636629092612911,0.716047951114327,0.414703263859599,-1,-0.414703263859599,-1,-0.414703263859599,-0.414703263859599
"MIR190",1,-1,1,-1,1,-0.0439100528494471,1,-1,-1,1,0.414703263859599,1,0.778090166348498,0.698650245749152,1,-0.414703263859599,-1,-0.414703263859599,-1,-1
"MIR200",0.778090166348498,-0.778090166348498,0.778090166348498,-0.778090166348498,0.778090166348498,-0.265836047476584,0.778090166348498,-0.778090166348498,-0.778090166348498,0.778090166348498,0.636629092612911,0.778090166348498,1,0.724072126338354,0.778090166348498,-0.636629092612911,-0.778090166348498,-0.636629092612911,-0.778090166348498,-0.778090166348498
"MIR34",0.698650245749152,-0.698650245749152,0.698650245749152,-0.698650245749152,0.698650245749152,-0.345249875522178,0.698650245749152,-0.698650245749152,-0.698650245749152,0.698650245749152,0.716047951114327,0.698650245749152,0.724072126338354,1,0.698650245749152,-0.716047951114327,-0.698650245749152,-0.716047951114327,-0.698650245749152,-0.698650245749152
"MIR340",1,-1,1,-1,1,-0.0439100528494471,1,-1,-1,1,0.414703263859599,1,0.778090166348498,0.698650245749152,1,-0.414703263859599,-1,-0.414703263859599,-1,-1
"SNAIL1",-0.414703263859599,0.414703263859599,-0.414703263859599,0.414703263859599,-0.414703263859599,0.629200355809886,-0.414703263859599,0.414703263859599,0.414703263859599,-0.414703263859599,-1,-0.414703263859599,-0.636629092612911,-0.716047951114327,-0.414703263859599,1,0.414703263859599,1,0.414703263859599,0.414703263859599
"TGFB",-1,1,-1,1,-1,0.0439100528494471,-1,1,1,-1,-0.414703263859599,-1,-0.778090166348498,-0.698650245749152,-1,0.414703263859599,1,0.414703263859599,1,1
"TWIST1",-0.414703263859599,0.414703263859599,-0.414703263859599,0.414703263859599,-0.414703263859599,0.629200355809886,-0.414703263859599,0.414703263859599,0.414703263859599,-0.414703263859599,-1,-0.414703263859599,-0.636629092612911,-0.716047951114327,-0.414703263859599,1,0.414703263859599,1,0.414703263859599,0.414703263859599
"VIM",-1,1,-1,1,-1,0.0439100528494471,-1,1,1,-1,-0.414703263859599,-1,-0.778090166348498,-0.698650245749152,-1,0.414703263859599,1,0.414703263859599,1,1
"ZEB1",-1,1,-1,1,-1,0.0439100528494471,-1,1,1,-1,-0.414703263859599,-1,-0.778090166348498,-0.698650245749152,-1,0.414703263859599,1,0.414703263859599,1,1
