"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.659510991713948,-0.659510991713948,1,-0.045123248850927,1,-1,-1,1,0.280814890959309,1,0.659510991713948,0.659510991713948,1,-0.659510991713948,-1,-0.280814890959309,-0.659510991713948,-1
"CD44s",-1,1,-0.659510991713948,0.659510991713948,-1,0.0451232488509269,-1,1,1,-1,-0.280814890959309,-1,-0.659510991713948,-0.659510991713948,-1,0.659510991713948,1,0.280814890959309,0.659510991713948,1
"CDH1",0.659510991713948,-0.659510991713948,1,-1,0.659510991713948,-0.385615146072155,0.659510991713948,-0.659510991713948,-0.659510991713948,0.659510991713948,0.621289680696677,0.659510991713948,1,1,0.659510991713948,-1,-0.659510991713948,-0.621289680696677,-1,-0.659510991713948
"EMT",-0.659510991713948,0.659510991713948,-1,1,-0.659510991713948,0.385615146072155,-0.659510991713948,0.659510991713948,0.659510991713948,-0.659510991713948,-0.621289680696677,-0.659510991713948,-1,-1,-0.659510991713948,1,0.659510991713948,0.621289680696677,1,0.659510991713948
"ESRP1",1,-1,0.659510991713948,-0.659510991713948,1,-0.045123248850927,1,-1,-1,1,0.280814890959309,1,0.659510991713948,0.659510991713948,1,-0.659510991713948,-1,-0.280814890959309,-0.659510991713948,-1
"EXTGFB",-0.045123248850927,0.0451232488509269,-0.385615146072155,0.385615146072155,-0.045123248850927,1,-0.045123248850927,0.0451232488509269,0.0451232488509269,-0.045123248850927,-0.00689449584658014,-0.045123248850927,-0.385615146072155,-0.385615146072155,-0.045123248850927,0.385615146072155,0.0451232488509269,0.00689449584658018,0.385615146072155,0.0451232488509269
"GRHL2",1,-1,0.659510991713948,-0.659510991713948,1,-0.045123248850927,1,-1,-1,1,0.280814890959309,1,0.659510991713948,0.659510991713948,1,-0.659510991713948,-1,-0.280814890959309,-0.659510991713948,-1
"HA",-1,1,-0.659510991713948,0.659510991713948,-1,0.0451232488509269,-1,1,1,-1,-0.280814890959309,-1,-0.659510991713948,-0.659510991713948,-1,0.659510991713948,1,0.280814890959309,0.659510991713948,1
"HAS2",-1,1,-0.659510991713948,0.659510991713948,-1,0.0451232488509269,-1,1,1,-1,-0.280814890959309,-1,-0.659510991713948,-0.659510991713948,-1,0.659510991713948,1,0.280814890959309,0.659510991713948,1
"MIR1199",1,-1,0.659510991713948,-0.659510991713948,1,-0.045123248850927,1,-1,-1,1,0.280814890959309,1,0.659510991713948,0.659510991713948,1,-0.659510991713948,-1,-0.280814890959309,-0.659510991713948,-1
"MIR129",0.280814890959309,-0.280814890959309,0.621289680696677,-0.621289680696677,0.280814890959309,-0.00689449584658014,0.280814890959309,-0.280814890959309,-0.280814890959309,0.280814890959309,1,0.280814890959309,0.621289680696677,0.621289680696677,0.280814890959309,-0.621289680696677,-0.280814890959309,-1,-0.621289680696677,-0.280814890959309
"MIR190",1,-1,0.659510991713948,-0.659510991713948,1,-0.045123248850927,1,-1,-1,1,0.280814890959309,1,0.659510991713948,0.659510991713948,1,-0.659510991713948,-1,-0.280814890959309,-0.659510991713948,-1
"MIR200",0.659510991713948,-0.659510991713948,1,-1,0.659510991713948,-0.385615146072155,0.659510991713948,-0.659510991713948,-0.659510991713948,0.659510991713948,0.621289680696677,0.659510991713948,1,1,0.659510991713948,-1,-0.659510991713948,-0.621289680696677,-1,-0.659510991713948
"MIR34",0.659510991713948,-0.659510991713948,1,-1,0.659510991713948,-0.385615146072155,0.659510991713948,-0.659510991713948,-0.659510991713948,0.659510991713948,0.621289680696677,0.659510991713948,1,1,0.659510991713948,-1,-0.659510991713948,-0.621289680696677,-1,-0.659510991713948
"MIR340",1,-1,0.659510991713948,-0.659510991713948,1,-0.045123248850927,1,-1,-1,1,0.280814890959309,1,0.659510991713948,0.659510991713948,1,-0.659510991713948,-1,-0.280814890959309,-0.659510991713948,-1
"SNAIL1",-0.659510991713948,0.659510991713948,-1,1,-0.659510991713948,0.385615146072155,-0.659510991713948,0.659510991713948,0.659510991713948,-0.659510991713948,-0.621289680696677,-0.659510991713948,-1,-1,-0.659510991713948,1,0.659510991713948,0.621289680696677,1,0.659510991713948
"TGFB",-1,1,-0.659510991713948,0.659510991713948,-1,0.0451232488509269,-1,1,1,-1,-0.280814890959309,-1,-0.659510991713948,-0.659510991713948,-1,0.659510991713948,1,0.280814890959309,0.659510991713948,1
"TWIST1",-0.280814890959309,0.280814890959309,-0.621289680696677,0.621289680696677,-0.280814890959309,0.00689449584658018,-0.280814890959309,0.280814890959309,0.280814890959309,-0.280814890959309,-1,-0.280814890959309,-0.621289680696677,-0.621289680696677,-0.280814890959309,0.621289680696677,0.280814890959309,1,0.621289680696677,0.280814890959309
"VIM",-0.659510991713948,0.659510991713948,-1,1,-0.659510991713948,0.385615146072155,-0.659510991713948,0.659510991713948,0.659510991713948,-0.659510991713948,-0.621289680696677,-0.659510991713948,-1,-1,-0.659510991713948,1,0.659510991713948,0.621289680696677,1,0.659510991713948
"ZEB1",-1,1,-0.659510991713948,0.659510991713948,-1,0.0451232488509269,-1,1,1,-1,-0.280814890959309,-1,-0.659510991713948,-0.659510991713948,-1,0.659510991713948,1,0.280814890959309,0.659510991713948,1
