"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,1,-1,1,-0.021398780578603,1,-1,-1,1,0.295863118520801,1,0.021398780578603,1,1,-0.021398780578603,-0.021398780578603,-0.295863118520801,-1,-1
"CD44s",-1,1,-1,1,-1,0.021398780578603,-1,1,1,-1,-0.295863118520801,-1,-0.021398780578603,-1,-1,0.021398780578603,0.021398780578603,0.295863118520801,1,1
"CDH1",1,-1,1,-1,1,-0.021398780578603,1,-1,-1,1,0.295863118520801,1,0.021398780578603,1,1,-0.021398780578603,-0.021398780578603,-0.295863118520801,-1,-1
"EMT",-1,1,-1,1,-1,0.021398780578603,-1,1,1,-1,-0.295863118520801,-1,-0.021398780578603,-1,-1,0.021398780578603,0.021398780578603,0.295863118520801,1,1
"ESRP1",1,-1,1,-1,1,-0.021398780578603,1,-1,-1,1,0.295863118520801,1,0.021398780578603,1,1,-0.021398780578603,-0.021398780578603,-0.295863118520801,-1,-1
"EXTGFB",-0.021398780578603,0.021398780578603,-0.021398780578603,0.021398780578603,-0.021398780578603,1,-0.021398780578603,0.021398780578603,0.021398780578603,-0.021398780578603,-0.00381233968121264,-0.021398780578603,-1,-0.021398780578603,-0.021398780578603,1,1,0.00381233968121266,0.021398780578603,0.021398780578603
"GRHL2",1,-1,1,-1,1,-0.021398780578603,1,-1,-1,1,0.295863118520801,1,0.021398780578603,1,1,-0.021398780578603,-0.021398780578603,-0.295863118520801,-1,-1
"HA",-1,1,-1,1,-1,0.021398780578603,-1,1,1,-1,-0.295863118520801,-1,-0.021398780578603,-1,-1,0.021398780578603,0.021398780578603,0.295863118520801,1,1
"HAS2",-1,1,-1,1,-1,0.021398780578603,-1,1,1,-1,-0.295863118520801,-1,-0.021398780578603,-1,-1,0.021398780578603,0.021398780578603,0.295863118520801,1,1
"MIR1199",1,-1,1,-1,1,-0.021398780578603,1,-1,-1,1,0.295863118520801,1,0.021398780578603,1,1,-0.021398780578603,-0.021398780578603,-0.295863118520801,-1,-1
"MIR129",0.295863118520801,-0.295863118520801,0.295863118520801,-0.295863118520801,0.295863118520801,-0.00381233968121264,0.295863118520801,-0.295863118520801,-0.295863118520801,0.295863118520801,1,0.295863118520801,0.00381233968121266,0.295863118520801,0.295863118520801,-0.00381233968121264,-0.00381233968121264,-1,-0.295863118520801,-0.295863118520801
"MIR190",1,-1,1,-1,1,-0.021398780578603,1,-1,-1,1,0.295863118520801,1,0.021398780578603,1,1,-0.021398780578603,-0.021398780578603,-0.295863118520801,-1,-1
"MIR200",0.021398780578603,-0.021398780578603,0.021398780578603,-0.021398780578603,0.021398780578603,-1,0.021398780578603,-0.021398780578603,-0.021398780578603,0.021398780578603,0.00381233968121266,0.021398780578603,1,0.021398780578603,0.021398780578603,-1,-1,-0.00381233968121264,-0.021398780578603,-0.021398780578603
"MIR34",1,-1,1,-1,1,-0.021398780578603,1,-1,-1,1,0.295863118520801,1,0.021398780578603,1,1,-0.021398780578603,-0.021398780578603,-0.295863118520801,-1,-1
"MIR340",1,-1,1,-1,1,-0.021398780578603,1,-1,-1,1,0.295863118520801,1,0.021398780578603,1,1,-0.021398780578603,-0.021398780578603,-0.295863118520801,-1,-1
"SNAIL1",-0.021398780578603,0.021398780578603,-0.021398780578603,0.021398780578603,-0.021398780578603,1,-0.021398780578603,0.021398780578603,0.021398780578603,-0.021398780578603,-0.00381233968121264,-0.021398780578603,-1,-0.021398780578603,-0.021398780578603,1,1,0.00381233968121266,0.021398780578603,0.021398780578603
"TGFB",-0.021398780578603,0.021398780578603,-0.021398780578603,0.021398780578603,-0.021398780578603,1,-0.021398780578603,0.021398780578603,0.021398780578603,-0.021398780578603,-0.00381233968121264,-0.021398780578603,-1,-0.021398780578603,-0.021398780578603,1,1,0.00381233968121266,0.021398780578603,0.021398780578603
"TWIST1",-0.295863118520801,0.295863118520801,-0.295863118520801,0.295863118520801,-0.295863118520801,0.00381233968121266,-0.295863118520801,0.295863118520801,0.295863118520801,-0.295863118520801,-1,-0.295863118520801,-0.00381233968121264,-0.295863118520801,-0.295863118520801,0.00381233968121266,0.00381233968121266,1,0.295863118520801,0.295863118520801
"VIM",-1,1,-1,1,-1,0.021398780578603,-1,1,1,-1,-0.295863118520801,-1,-0.021398780578603,-1,-1,0.021398780578603,0.021398780578603,0.295863118520801,1,1
"ZEB1",-1,1,-1,1,-1,0.021398780578603,-1,1,1,-1,-0.295863118520801,-1,-0.021398780578603,-1,-1,0.021398780578603,0.021398780578603,0.295863118520801,1,1
