"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.336401014064482,-0.336401014064482,1,-0.0845283014069987,1,-1,-1,1,0.336401014064482,1,0.336401014064482,0.336401014064482,1,-0.336401014064482,-0.336401014064482,-0.336401014064482,-0.336401014064482,-1
"CD44s",-1,1,-0.336401014064482,0.336401014064482,-1,0.0845283014069987,-1,1,1,-1,-0.336401014064482,-1,-0.336401014064482,-0.336401014064482,-1,0.336401014064482,0.336401014064482,0.336401014064482,0.336401014064482,1
"CDH1",0.336401014064482,-0.336401014064482,1,-1,0.336401014064482,-0.413227361597242,0.336401014064482,-0.336401014064482,-0.336401014064482,0.336401014064482,1,0.336401014064482,1,1,0.336401014064482,-1,-1,-1,-1,-0.336401014064482
"EMT",-0.336401014064482,0.336401014064482,-1,1,-0.336401014064482,0.413227361597242,-0.336401014064482,0.336401014064482,0.336401014064482,-0.336401014064482,-1,-0.336401014064482,-1,-1,-0.336401014064482,1,1,1,1,0.336401014064482
"ESRP1",1,-1,0.336401014064482,-0.336401014064482,1,-0.0845283014069987,1,-1,-1,1,0.336401014064482,1,0.336401014064482,0.336401014064482,1,-0.336401014064482,-0.336401014064482,-0.336401014064482,-0.336401014064482,-1
"EXTGFB",-0.0845283014069987,0.0845283014069987,-0.413227361597242,0.413227361597242,-0.0845283014069987,1,-0.0845283014069987,0.0845283014069987,0.0845283014069987,-0.0845283014069987,-0.413227361597242,-0.0845283014069987,-0.413227361597242,-0.413227361597242,-0.0845283014069987,0.413227361597242,0.413227361597242,0.413227361597242,0.413227361597242,0.0845283014069987
"GRHL2",1,-1,0.336401014064482,-0.336401014064482,1,-0.0845283014069987,1,-1,-1,1,0.336401014064482,1,0.336401014064482,0.336401014064482,1,-0.336401014064482,-0.336401014064482,-0.336401014064482,-0.336401014064482,-1
"HA",-1,1,-0.336401014064482,0.336401014064482,-1,0.0845283014069987,-1,1,1,-1,-0.336401014064482,-1,-0.336401014064482,-0.336401014064482,-1,0.336401014064482,0.336401014064482,0.336401014064482,0.336401014064482,1
"HAS2",-1,1,-0.336401014064482,0.336401014064482,-1,0.0845283014069987,-1,1,1,-1,-0.336401014064482,-1,-0.336401014064482,-0.336401014064482,-1,0.336401014064482,0.336401014064482,0.336401014064482,0.336401014064482,1
"MIR1199",1,-1,0.336401014064482,-0.336401014064482,1,-0.0845283014069987,1,-1,-1,1,0.336401014064482,1,0.336401014064482,0.336401014064482,1,-0.336401014064482,-0.336401014064482,-0.336401014064482,-0.336401014064482,-1
"MIR129",0.336401014064482,-0.336401014064482,1,-1,0.336401014064482,-0.413227361597242,0.336401014064482,-0.336401014064482,-0.336401014064482,0.336401014064482,1,0.336401014064482,1,1,0.336401014064482,-1,-1,-1,-1,-0.336401014064482
"MIR190",1,-1,0.336401014064482,-0.336401014064482,1,-0.0845283014069987,1,-1,-1,1,0.336401014064482,1,0.336401014064482,0.336401014064482,1,-0.336401014064482,-0.336401014064482,-0.336401014064482,-0.336401014064482,-1
"MIR200",0.336401014064482,-0.336401014064482,1,-1,0.336401014064482,-0.413227361597242,0.336401014064482,-0.336401014064482,-0.336401014064482,0.336401014064482,1,0.336401014064482,1,1,0.336401014064482,-1,-1,-1,-1,-0.336401014064482
"MIR34",0.336401014064482,-0.336401014064482,1,-1,0.336401014064482,-0.413227361597242,0.336401014064482,-0.336401014064482,-0.336401014064482,0.336401014064482,1,0.336401014064482,1,1,0.336401014064482,-1,-1,-1,-1,-0.336401014064482
"MIR340",1,-1,0.336401014064482,-0.336401014064482,1,-0.0845283014069987,1,-1,-1,1,0.336401014064482,1,0.336401014064482,0.336401014064482,1,-0.336401014064482,-0.336401014064482,-0.336401014064482,-0.336401014064482,-1
"SNAIL1",-0.336401014064482,0.336401014064482,-1,1,-0.336401014064482,0.413227361597242,-0.336401014064482,0.336401014064482,0.336401014064482,-0.336401014064482,-1,-0.336401014064482,-1,-1,-0.336401014064482,1,1,1,1,0.336401014064482
"TGFB",-0.336401014064482,0.336401014064482,-1,1,-0.336401014064482,0.413227361597242,-0.336401014064482,0.336401014064482,0.336401014064482,-0.336401014064482,-1,-0.336401014064482,-1,-1,-0.336401014064482,1,1,1,1,0.336401014064482
"TWIST1",-0.336401014064482,0.336401014064482,-1,1,-0.336401014064482,0.413227361597242,-0.336401014064482,0.336401014064482,0.336401014064482,-0.336401014064482,-1,-0.336401014064482,-1,-1,-0.336401014064482,1,1,1,1,0.336401014064482
"VIM",-0.336401014064482,0.336401014064482,-1,1,-0.336401014064482,0.413227361597242,-0.336401014064482,0.336401014064482,0.336401014064482,-0.336401014064482,-1,-0.336401014064482,-1,-1,-0.336401014064482,1,1,1,1,0.336401014064482
"ZEB1",-1,1,-0.336401014064482,0.336401014064482,-1,0.0845283014069987,-1,1,1,-1,-0.336401014064482,-1,-0.336401014064482,-0.336401014064482,-1,0.336401014064482,0.336401014064482,0.336401014064482,0.336401014064482,1
