"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.325545835547606,-0.327950238805511,1,-0.0032371674243259,1,-1,-1,1,0.105480843321906,1,0.0576162612882808,0.064809516299283,1,-0.0617717597770115,-1,-0.105480843321906,-1,-1
"CD44s",-1,1,-0.325545835547606,0.327950238805511,-1,0.0032371674243259,-1,1,1,-1,-0.105480843321906,-1,-0.0576162612882808,-0.064809516299283,-1,0.0617717597770115,1,0.105480843321906,1,1
"CDH1",0.325545835547606,-0.325545835547606,1,-0.899693263649228,0.325545835547606,-0.229930997887361,0.325545835547606,-0.325545835547606,-0.325545835547606,0.325545835547606,0.779929726446528,0.325545835547606,0.58483232080003,0.587997897928117,0.325545835547606,-0.582547510197146,-0.325545835547606,-0.779929726446528,-0.325545835547606,-0.325545835547606
"EMT",-0.327950238805511,0.327950238805511,-0.899693263649228,1,-0.327950238805511,0.232343309298284,-0.327950238805511,0.327950238805511,0.327950238805511,-0.327950238805511,-0.777522119029275,-0.327950238805511,-0.558360390303305,-0.561121743467514,-0.327950238805511,0.533199379513468,0.327950238805511,0.777522119029275,0.327950238805511,0.327950238805511
"ESRP1",1,-1,0.325545835547606,-0.327950238805511,1,-0.0032371674243259,1,-1,-1,1,0.105480843321906,1,0.0576162612882808,0.064809516299283,1,-0.0617717597770115,-1,-0.105480843321906,-1,-1
"EXTGFB",-0.0032371674243259,0.0032371674243259,-0.229930997887361,0.232343309298284,-0.0032371674243259,1,-0.0032371674243259,0.0032371674243259,0.0032371674243259,-0.0032371674243259,-0.00985811730215348,-0.0032371674243259,-0.499485089005921,-0.497488794998445,-0.0032371674243259,0.499314826531586,0.0032371674243259,0.00985811730215348,0.0032371674243259,0.0032371674243259
"GRHL2",1,-1,0.325545835547606,-0.327950238805511,1,-0.0032371674243259,1,-1,-1,1,0.105480843321906,1,0.0576162612882808,0.064809516299283,1,-0.0617717597770115,-1,-0.105480843321906,-1,-1
"HA",-1,1,-0.325545835547606,0.327950238805511,-1,0.0032371674243259,-1,1,1,-1,-0.105480843321906,-1,-0.0576162612882808,-0.064809516299283,-1,0.0617717597770115,1,0.105480843321906,1,1
"HAS2",-1,1,-0.325545835547606,0.327950238805511,-1,0.0032371674243259,-1,1,1,-1,-0.105480843321906,-1,-0.0576162612882808,-0.064809516299283,-1,0.0617717597770115,1,0.105480843321906,1,1
"MIR1199",1,-1,0.325545835547606,-0.327950238805511,1,-0.0032371674243259,1,-1,-1,1,0.105480843321906,1,0.0576162612882808,0.064809516299283,1,-0.0617717597770115,-1,-0.105480843321906,-1,-1
"MIR129",0.105480843321906,-0.105480843321906,0.779929726446528,-0.777522119029275,0.105480843321906,-0.00985811730215348,0.105480843321906,-0.105480843321906,-0.105480843321906,0.105480843321906,1,0.105480843321906,0.510395186865542,0.512362979808332,0.105480843321906,-0.510528140104267,-0.105480843321906,-1,-0.105480843321906,-0.105480843321906
"MIR190",1,-1,0.325545835547606,-0.327950238805511,1,-0.0032371674243259,1,-1,-1,1,0.105480843321906,1,0.0576162612882808,0.064809516299283,1,-0.0617717597770115,-1,-0.105480843321906,-1,-1
"MIR200",0.0576162612882808,-0.0576162612882808,0.58483232080003,-0.558360390303305,0.0576162612882808,-0.499485089005921,0.0576162612882808,-0.0576162612882808,-0.0576162612882808,0.0576162612882808,0.510395186865542,0.0576162612882808,1,0.679440249114575,0.0576162612882808,-0.675258364856467,-0.0576162612882808,-0.510395186865542,-0.0576162612882808,-0.0576162612882808
"MIR34",0.064809516299283,-0.064809516299283,0.587997897928117,-0.561121743467514,0.064809516299283,-0.497488794998445,0.064809516299283,-0.064809516299283,-0.064809516299283,0.064809516299283,0.512362979808332,0.064809516299283,0.679440249114575,1,0.064809516299283,-0.678845440917446,-0.064809516299283,-0.512362979808332,-0.064809516299283,-0.064809516299283
"MIR340",1,-1,0.325545835547606,-0.327950238805511,1,-0.0032371674243259,1,-1,-1,1,0.105480843321906,1,0.0576162612882808,0.064809516299283,1,-0.0617717597770115,-1,-0.105480843321906,-1,-1
"SNAIL1",-0.0617717597770115,0.0617717597770115,-0.582547510197146,0.533199379513468,-0.0617717597770115,0.499314826531586,-0.0617717597770115,0.0617717597770115,0.0617717597770115,-0.0617717597770115,-0.510528140104267,-0.0617717597770115,-0.675258364856467,-0.678845440917446,-0.0617717597770115,1,0.0617717597770115,0.510528140104267,0.0617717597770115,0.0617717597770115
"TGFB",-1,1,-0.325545835547606,0.327950238805511,-1,0.0032371674243259,-1,1,1,-1,-0.105480843321906,-1,-0.0576162612882808,-0.064809516299283,-1,0.0617717597770115,1,0.105480843321906,1,1
"TWIST1",-0.105480843321906,0.105480843321906,-0.779929726446528,0.777522119029275,-0.105480843321906,0.00985811730215348,-0.105480843321906,0.105480843321906,0.105480843321906,-0.105480843321906,-1,-0.105480843321906,-0.510395186865542,-0.512362979808332,-0.105480843321906,0.510528140104267,0.105480843321906,1,0.105480843321906,0.105480843321906
"VIM",-1,1,-0.325545835547606,0.327950238805511,-1,0.0032371674243259,-1,1,1,-1,-0.105480843321906,-1,-0.0576162612882808,-0.064809516299283,-1,0.0617717597770115,1,0.105480843321906,1,1
"ZEB1",-1,1,-0.325545835547606,0.327950238805511,-1,0.0032371674243259,-1,1,1,-1,-0.105480843321906,-1,-0.0576162612882808,-0.064809516299283,-1,0.0617717597770115,1,0.105480843321906,1,1
