"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.303991411141674,-0.303991411141674,1,-0.0117081791178098,1,-1,-1,1,0.303991411141674,1,0.303991411141674,0.303991411141674,1,-0.303991411141674,-1,-0.303991411141674,-0.303991411141674,-1
"CD44s",-1,1,-0.303991411141674,0.303991411141674,-1,0.0117081791178098,-1,1,1,-1,-0.303991411141674,-1,-0.303991411141674,-0.303991411141674,-1,0.303991411141674,1,0.303991411141674,0.303991411141674,1
"CDH1",0.303991411141674,-0.303991411141674,1,-1,0.303991411141674,-0.0687574750352072,0.303991411141674,-0.303991411141674,-0.303991411141674,0.303991411141674,1,0.303991411141674,1,1,0.303991411141674,-1,-0.303991411141674,-1,-1,-0.303991411141674
"EMT",-0.303991411141674,0.303991411141674,-1,1,-0.303991411141674,0.0687574750352072,-0.303991411141674,0.303991411141674,0.303991411141674,-0.303991411141674,-1,-0.303991411141674,-1,-1,-0.303991411141674,1,0.303991411141674,1,1,0.303991411141674
"ESRP1",1,-1,0.303991411141674,-0.303991411141674,1,-0.0117081791178098,1,-1,-1,1,0.303991411141674,1,0.303991411141674,0.303991411141674,1,-0.303991411141674,-1,-0.303991411141674,-0.303991411141674,-1
"EXTGFB",-0.0117081791178098,0.0117081791178098,-0.0687574750352072,0.0687574750352072,-0.0117081791178098,1,-0.0117081791178098,0.0117081791178098,0.0117081791178098,-0.0117081791178098,-0.0687574750352072,-0.0117081791178098,-0.0687574750352072,-0.0687574750352072,-0.0117081791178098,0.0687574750352072,0.0117081791178098,0.0687574750352072,0.0687574750352072,0.0117081791178098
"GRHL2",1,-1,0.303991411141674,-0.303991411141674,1,-0.0117081791178098,1,-1,-1,1,0.303991411141674,1,0.303991411141674,0.303991411141674,1,-0.303991411141674,-1,-0.303991411141674,-0.303991411141674,-1
"HA",-1,1,-0.303991411141674,0.303991411141674,-1,0.0117081791178098,-1,1,1,-1,-0.303991411141674,-1,-0.303991411141674,-0.303991411141674,-1,0.303991411141674,1,0.303991411141674,0.303991411141674,1
"HAS2",-1,1,-0.303991411141674,0.303991411141674,-1,0.0117081791178098,-1,1,1,-1,-0.303991411141674,-1,-0.303991411141674,-0.303991411141674,-1,0.303991411141674,1,0.303991411141674,0.303991411141674,1
"MIR1199",1,-1,0.303991411141674,-0.303991411141674,1,-0.0117081791178098,1,-1,-1,1,0.303991411141674,1,0.303991411141674,0.303991411141674,1,-0.303991411141674,-1,-0.303991411141674,-0.303991411141674,-1
"MIR129",0.303991411141674,-0.303991411141674,1,-1,0.303991411141674,-0.0687574750352072,0.303991411141674,-0.303991411141674,-0.303991411141674,0.303991411141674,1,0.303991411141674,1,1,0.303991411141674,-1,-0.303991411141674,-1,-1,-0.303991411141674
"MIR190",1,-1,0.303991411141674,-0.303991411141674,1,-0.0117081791178098,1,-1,-1,1,0.303991411141674,1,0.303991411141674,0.303991411141674,1,-0.303991411141674,-1,-0.303991411141674,-0.303991411141674,-1
"MIR200",0.303991411141674,-0.303991411141674,1,-1,0.303991411141674,-0.0687574750352072,0.303991411141674,-0.303991411141674,-0.303991411141674,0.303991411141674,1,0.303991411141674,1,1,0.303991411141674,-1,-0.303991411141674,-1,-1,-0.303991411141674
"MIR34",0.303991411141674,-0.303991411141674,1,-1,0.303991411141674,-0.0687574750352072,0.303991411141674,-0.303991411141674,-0.303991411141674,0.303991411141674,1,0.303991411141674,1,1,0.303991411141674,-1,-0.303991411141674,-1,-1,-0.303991411141674
"MIR340",1,-1,0.303991411141674,-0.303991411141674,1,-0.0117081791178098,1,-1,-1,1,0.303991411141674,1,0.303991411141674,0.303991411141674,1,-0.303991411141674,-1,-0.303991411141674,-0.303991411141674,-1
"SNAIL1",-0.303991411141674,0.303991411141674,-1,1,-0.303991411141674,0.0687574750352072,-0.303991411141674,0.303991411141674,0.303991411141674,-0.303991411141674,-1,-0.303991411141674,-1,-1,-0.303991411141674,1,0.303991411141674,1,1,0.303991411141674
"TGFB",-1,1,-0.303991411141674,0.303991411141674,-1,0.0117081791178098,-1,1,1,-1,-0.303991411141674,-1,-0.303991411141674,-0.303991411141674,-1,0.303991411141674,1,0.303991411141674,0.303991411141674,1
"TWIST1",-0.303991411141674,0.303991411141674,-1,1,-0.303991411141674,0.0687574750352072,-0.303991411141674,0.303991411141674,0.303991411141674,-0.303991411141674,-1,-0.303991411141674,-1,-1,-0.303991411141674,1,0.303991411141674,1,1,0.303991411141674
"VIM",-0.303991411141674,0.303991411141674,-1,1,-0.303991411141674,0.0687574750352072,-0.303991411141674,0.303991411141674,0.303991411141674,-0.303991411141674,-1,-0.303991411141674,-1,-1,-0.303991411141674,1,0.303991411141674,1,1,0.303991411141674
"ZEB1",-1,1,-0.303991411141674,0.303991411141674,-1,0.0117081791178098,-1,1,1,-1,-0.303991411141674,-1,-0.303991411141674,-0.303991411141674,-1,0.303991411141674,1,0.303991411141674,0.303991411141674,1
