"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.532147690697124,-0.532147690697124,1,-0.122307448839176,1,-1,-1,1,0.532147690697124,1,0.532147690697124,1,1,-0.532147690697124,-1,-0.532147690697124,-0.532147690697124,-1
"CD44s",-1,1,-0.532147690697124,0.532147690697124,-1,0.122307448839176,-1,1,1,-1,-0.532147690697124,-1,-0.532147690697124,-1,-1,0.532147690697124,1,0.532147690697124,0.532147690697124,1
"CDH1",0.532147690697124,-0.532147690697124,1,-1,0.532147690697124,-0.590121793022675,0.532147690697124,-0.532147690697124,-0.532147690697124,0.532147690697124,1,0.532147690697124,1,0.532147690697124,0.532147690697124,-1,-0.532147690697124,-1,-1,-0.532147690697124
"EMT",-0.532147690697124,0.532147690697124,-1,1,-0.532147690697124,0.590121793022675,-0.532147690697124,0.532147690697124,0.532147690697124,-0.532147690697124,-1,-0.532147690697124,-1,-0.532147690697124,-0.532147690697124,1,0.532147690697124,1,1,0.532147690697124
"ESRP1",1,-1,0.532147690697124,-0.532147690697124,1,-0.122307448839176,1,-1,-1,1,0.532147690697124,1,0.532147690697124,1,1,-0.532147690697124,-1,-0.532147690697124,-0.532147690697124,-1
"EXTGFB",-0.122307448839176,0.122307448839176,-0.590121793022675,0.590121793022675,-0.122307448839176,1,-0.122307448839176,0.122307448839176,0.122307448839176,-0.122307448839176,-0.590121793022675,-0.122307448839176,-0.590121793022675,-0.122307448839176,-0.122307448839176,0.590121793022675,0.122307448839176,0.590121793022675,0.590121793022675,0.122307448839176
"GRHL2",1,-1,0.532147690697124,-0.532147690697124,1,-0.122307448839176,1,-1,-1,1,0.532147690697124,1,0.532147690697124,1,1,-0.532147690697124,-1,-0.532147690697124,-0.532147690697124,-1
"HA",-1,1,-0.532147690697124,0.532147690697124,-1,0.122307448839176,-1,1,1,-1,-0.532147690697124,-1,-0.532147690697124,-1,-1,0.532147690697124,1,0.532147690697124,0.532147690697124,1
"HAS2",-1,1,-0.532147690697124,0.532147690697124,-1,0.122307448839176,-1,1,1,-1,-0.532147690697124,-1,-0.532147690697124,-1,-1,0.532147690697124,1,0.532147690697124,0.532147690697124,1
"MIR1199",1,-1,0.532147690697124,-0.532147690697124,1,-0.122307448839176,1,-1,-1,1,0.532147690697124,1,0.532147690697124,1,1,-0.532147690697124,-1,-0.532147690697124,-0.532147690697124,-1
"MIR129",0.532147690697124,-0.532147690697124,1,-1,0.532147690697124,-0.590121793022675,0.532147690697124,-0.532147690697124,-0.532147690697124,0.532147690697124,1,0.532147690697124,1,0.532147690697124,0.532147690697124,-1,-0.532147690697124,-1,-1,-0.532147690697124
"MIR190",1,-1,0.532147690697124,-0.532147690697124,1,-0.122307448839176,1,-1,-1,1,0.532147690697124,1,0.532147690697124,1,1,-0.532147690697124,-1,-0.532147690697124,-0.532147690697124,-1
"MIR200",0.532147690697124,-0.532147690697124,1,-1,0.532147690697124,-0.590121793022675,0.532147690697124,-0.532147690697124,-0.532147690697124,0.532147690697124,1,0.532147690697124,1,0.532147690697124,0.532147690697124,-1,-0.532147690697124,-1,-1,-0.532147690697124
"MIR34",1,-1,0.532147690697124,-0.532147690697124,1,-0.122307448839176,1,-1,-1,1,0.532147690697124,1,0.532147690697124,1,1,-0.532147690697124,-1,-0.532147690697124,-0.532147690697124,-1
"MIR340",1,-1,0.532147690697124,-0.532147690697124,1,-0.122307448839176,1,-1,-1,1,0.532147690697124,1,0.532147690697124,1,1,-0.532147690697124,-1,-0.532147690697124,-0.532147690697124,-1
"SNAIL1",-0.532147690697124,0.532147690697124,-1,1,-0.532147690697124,0.590121793022675,-0.532147690697124,0.532147690697124,0.532147690697124,-0.532147690697124,-1,-0.532147690697124,-1,-0.532147690697124,-0.532147690697124,1,0.532147690697124,1,1,0.532147690697124
"TGFB",-1,1,-0.532147690697124,0.532147690697124,-1,0.122307448839176,-1,1,1,-1,-0.532147690697124,-1,-0.532147690697124,-1,-1,0.532147690697124,1,0.532147690697124,0.532147690697124,1
"TWIST1",-0.532147690697124,0.532147690697124,-1,1,-0.532147690697124,0.590121793022675,-0.532147690697124,0.532147690697124,0.532147690697124,-0.532147690697124,-1,-0.532147690697124,-1,-0.532147690697124,-0.532147690697124,1,0.532147690697124,1,1,0.532147690697124
"VIM",-0.532147690697124,0.532147690697124,-1,1,-0.532147690697124,0.590121793022675,-0.532147690697124,0.532147690697124,0.532147690697124,-0.532147690697124,-1,-0.532147690697124,-1,-0.532147690697124,-0.532147690697124,1,0.532147690697124,1,1,0.532147690697124
"ZEB1",-1,1,-0.532147690697124,0.532147690697124,-1,0.122307448839176,-1,1,1,-1,-0.532147690697124,-1,-0.532147690697124,-1,-1,0.532147690697124,1,0.532147690697124,0.532147690697124,1
