"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.520161039691831,-1,1,-0.0131796909467701,1,-1,-1,1,0.520161039691831,1,1,1,1,-0.520161039691831,-1,-0.520161039691831,-1,-1
"CD44s",-1,1,-0.520161039691831,1,-1,0.0131796909467701,-1,1,1,-1,-0.520161039691831,-1,-1,-1,-1,0.520161039691831,1,0.520161039691831,1,1
"CDH1",0.520161039691831,-0.520161039691831,1,-0.520161039691831,0.520161039691831,-0.492992882135067,0.520161039691831,-0.520161039691831,-0.520161039691831,0.520161039691831,1,0.520161039691831,0.520161039691831,0.520161039691831,0.520161039691831,-1,-0.520161039691831,-1,-0.520161039691831,-0.520161039691831
"EMT",-1,1,-0.520161039691831,1,-1,0.0131796909467701,-1,1,1,-1,-0.520161039691831,-1,-1,-1,-1,0.520161039691831,1,0.520161039691831,1,1
"ESRP1",1,-1,0.520161039691831,-1,1,-0.0131796909467701,1,-1,-1,1,0.520161039691831,1,1,1,1,-0.520161039691831,-1,-0.520161039691831,-1,-1
"EXTGFB",-0.0131796909467701,0.0131796909467701,-0.492992882135067,0.0131796909467701,-0.0131796909467701,1,-0.0131796909467701,0.0131796909467701,0.0131796909467701,-0.0131796909467701,-0.492992882135067,-0.0131796909467701,-0.0131796909467701,-0.0131796909467701,-0.0131796909467701,0.492992882135067,0.0131796909467701,0.492992882135067,0.0131796909467701,0.0131796909467701
"GRHL2",1,-1,0.520161039691831,-1,1,-0.0131796909467701,1,-1,-1,1,0.520161039691831,1,1,1,1,-0.520161039691831,-1,-0.520161039691831,-1,-1
"HA",-1,1,-0.520161039691831,1,-1,0.0131796909467701,-1,1,1,-1,-0.520161039691831,-1,-1,-1,-1,0.520161039691831,1,0.520161039691831,1,1
"HAS2",-1,1,-0.520161039691831,1,-1,0.0131796909467701,-1,1,1,-1,-0.520161039691831,-1,-1,-1,-1,0.520161039691831,1,0.520161039691831,1,1
"MIR1199",1,-1,0.520161039691831,-1,1,-0.0131796909467701,1,-1,-1,1,0.520161039691831,1,1,1,1,-0.520161039691831,-1,-0.520161039691831,-1,-1
"MIR129",0.520161039691831,-0.520161039691831,1,-0.520161039691831,0.520161039691831,-0.492992882135067,0.520161039691831,-0.520161039691831,-0.520161039691831,0.520161039691831,1,0.520161039691831,0.520161039691831,0.520161039691831,0.520161039691831,-1,-0.520161039691831,-1,-0.520161039691831,-0.520161039691831
"MIR190",1,-1,0.520161039691831,-1,1,-0.0131796909467701,1,-1,-1,1,0.520161039691831,1,1,1,1,-0.520161039691831,-1,-0.520161039691831,-1,-1
"MIR200",1,-1,0.520161039691831,-1,1,-0.0131796909467701,1,-1,-1,1,0.520161039691831,1,1,1,1,-0.520161039691831,-1,-0.520161039691831,-1,-1
"MIR34",1,-1,0.520161039691831,-1,1,-0.0131796909467701,1,-1,-1,1,0.520161039691831,1,1,1,1,-0.520161039691831,-1,-0.520161039691831,-1,-1
"MIR340",1,-1,0.520161039691831,-1,1,-0.0131796909467701,1,-1,-1,1,0.520161039691831,1,1,1,1,-0.520161039691831,-1,-0.520161039691831,-1,-1
"SNAIL1",-0.520161039691831,0.520161039691831,-1,0.520161039691831,-0.520161039691831,0.492992882135067,-0.520161039691831,0.520161039691831,0.520161039691831,-0.520161039691831,-1,-0.520161039691831,-0.520161039691831,-0.520161039691831,-0.520161039691831,1,0.520161039691831,1,0.520161039691831,0.520161039691831
"TGFB",-1,1,-0.520161039691831,1,-1,0.0131796909467701,-1,1,1,-1,-0.520161039691831,-1,-1,-1,-1,0.520161039691831,1,0.520161039691831,1,1
"TWIST1",-0.520161039691831,0.520161039691831,-1,0.520161039691831,-0.520161039691831,0.492992882135067,-0.520161039691831,0.520161039691831,0.520161039691831,-0.520161039691831,-1,-0.520161039691831,-0.520161039691831,-0.520161039691831,-0.520161039691831,1,0.520161039691831,1,0.520161039691831,0.520161039691831
"VIM",-1,1,-0.520161039691831,1,-1,0.0131796909467701,-1,1,1,-1,-0.520161039691831,-1,-1,-1,-1,0.520161039691831,1,0.520161039691831,1,1
"ZEB1",-1,1,-0.520161039691831,1,-1,0.0131796909467701,-1,1,1,-1,-0.520161039691831,-1,-1,-1,-1,0.520161039691831,1,0.520161039691831,1,1
