"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,1,-1,1,-0.0456191581195626,1,-1,-1,1,0.252239911482472,1,1,0.252239911482472,1,-0.252239911482472,-1,-0.252239911482472,-0.252239911482472,-1
"CD44s",-1,1,-1,1,-1,0.0456191581195626,-1,1,1,-1,-0.252239911482472,-1,-1,-0.252239911482472,-1,0.252239911482472,1,0.252239911482472,0.252239911482472,1
"CDH1",1,-1,1,-1,1,-0.0456191581195626,1,-1,-1,1,0.252239911482472,1,1,0.252239911482472,1,-0.252239911482472,-1,-0.252239911482472,-0.252239911482472,-1
"EMT",-1,1,-1,1,-1,0.0456191581195626,-1,1,1,-1,-0.252239911482472,-1,-1,-0.252239911482472,-1,0.252239911482472,1,0.252239911482472,0.252239911482472,1
"ESRP1",1,-1,1,-1,1,-0.0456191581195626,1,-1,-1,1,0.252239911482472,1,1,0.252239911482472,1,-0.252239911482472,-1,-0.252239911482472,-0.252239911482472,-1
"EXTGFB",-0.0456191581195626,0.0456191581195626,-0.0456191581195626,0.0456191581195626,-0.0456191581195626,1,-0.0456191581195626,0.0456191581195626,0.0456191581195626,-0.0456191581195626,-0.290061393363221,-0.0456191581195626,-0.0456191581195626,-0.290061393363221,-0.0456191581195626,0.290061393363221,0.0456191581195626,0.290061393363221,0.290061393363221,0.0456191581195626
"GRHL2",1,-1,1,-1,1,-0.0456191581195626,1,-1,-1,1,0.252239911482472,1,1,0.252239911482472,1,-0.252239911482472,-1,-0.252239911482472,-0.252239911482472,-1
"HA",-1,1,-1,1,-1,0.0456191581195626,-1,1,1,-1,-0.252239911482472,-1,-1,-0.252239911482472,-1,0.252239911482472,1,0.252239911482472,0.252239911482472,1
"HAS2",-1,1,-1,1,-1,0.0456191581195626,-1,1,1,-1,-0.252239911482472,-1,-1,-0.252239911482472,-1,0.252239911482472,1,0.252239911482472,0.252239911482472,1
"MIR1199",1,-1,1,-1,1,-0.0456191581195626,1,-1,-1,1,0.252239911482472,1,1,0.252239911482472,1,-0.252239911482472,-1,-0.252239911482472,-0.252239911482472,-1
"MIR129",0.252239911482472,-0.252239911482472,0.252239911482472,-0.252239911482472,0.252239911482472,-0.290061393363221,0.252239911482472,-0.252239911482472,-0.252239911482472,0.252239911482472,1,0.252239911482472,0.252239911482472,1,0.252239911482472,-1,-0.252239911482472,-1,-1,-0.252239911482472
"MIR190",1,-1,1,-1,1,-0.0456191581195626,1,-1,-1,1,0.252239911482472,1,1,0.252239911482472,1,-0.252239911482472,-1,-0.252239911482472,-0.252239911482472,-1
"MIR200",1,-1,1,-1,1,-0.0456191581195626,1,-1,-1,1,0.252239911482472,1,1,0.252239911482472,1,-0.252239911482472,-1,-0.252239911482472,-0.252239911482472,-1
"MIR34",0.252239911482472,-0.252239911482472,0.252239911482472,-0.252239911482472,0.252239911482472,-0.290061393363221,0.252239911482472,-0.252239911482472,-0.252239911482472,0.252239911482472,1,0.252239911482472,0.252239911482472,1,0.252239911482472,-1,-0.252239911482472,-1,-1,-0.252239911482472
"MIR340",1,-1,1,-1,1,-0.0456191581195626,1,-1,-1,1,0.252239911482472,1,1,0.252239911482472,1,-0.252239911482472,-1,-0.252239911482472,-0.252239911482472,-1
"SNAIL1",-0.252239911482472,0.252239911482472,-0.252239911482472,0.252239911482472,-0.252239911482472,0.290061393363221,-0.252239911482472,0.252239911482472,0.252239911482472,-0.252239911482472,-1,-0.252239911482472,-0.252239911482472,-1,-0.252239911482472,1,0.252239911482472,1,1,0.252239911482472
"TGFB",-1,1,-1,1,-1,0.0456191581195626,-1,1,1,-1,-0.252239911482472,-1,-1,-0.252239911482472,-1,0.252239911482472,1,0.252239911482472,0.252239911482472,1
"TWIST1",-0.252239911482472,0.252239911482472,-0.252239911482472,0.252239911482472,-0.252239911482472,0.290061393363221,-0.252239911482472,0.252239911482472,0.252239911482472,-0.252239911482472,-1,-0.252239911482472,-0.252239911482472,-1,-0.252239911482472,1,0.252239911482472,1,1,0.252239911482472
"VIM",-0.252239911482472,0.252239911482472,-0.252239911482472,0.252239911482472,-0.252239911482472,0.290061393363221,-0.252239911482472,0.252239911482472,0.252239911482472,-0.252239911482472,-1,-0.252239911482472,-0.252239911482472,-1,-0.252239911482472,1,0.252239911482472,1,1,0.252239911482472
"ZEB1",-1,1,-1,1,-1,0.0456191581195626,-1,1,1,-1,-0.252239911482472,-1,-1,-0.252239911482472,-1,0.252239911482472,1,0.252239911482472,0.252239911482472,1
