"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.523051263752467,-1,1,-0.0361349033964915,1,-1,-1,1,0.515584883332047,1,1,0.515999522918086,1,-0.517856843926889,-1,-0.516998332027412,-1,-1
"CD44s",-1,1,-0.523051263752467,1,-1,0.0361349033964914,-1,1,1,-1,-0.515584883332047,-1,-1,-0.515999522918086,-1,0.517856843926889,1,0.516998332027412,1,1
"CDH1",0.523051263752467,-0.523051263752467,1,-0.523051263752467,0.523051263752467,-0.513054277160781,0.523051263752467,-0.523051263752467,-0.523051263752467,0.523051263752467,0.663396513795203,0.523051263752467,0.523051263752467,0.583595465161149,0.523051263752467,-0.540095116661343,-0.523051263752467,-0.834008057381455,-0.523051263752467,-0.523051263752467
"EMT",-1,1,-0.523051263752467,1,-1,0.0361349033964914,-1,1,1,-1,-0.515584883332047,-1,-1,-0.515999522918086,-1,0.517856843926889,1,0.516998332027412,1,1
"ESRP1",1,-1,0.523051263752467,-1,1,-0.0361349033964915,1,-1,-1,1,0.515584883332047,1,1,0.515999522918086,1,-0.517856843926889,-1,-0.516998332027412,-1,-1
"EXTGFB",-0.0361349033964915,0.0361349033964914,-0.513054277160781,0.0361349033964914,-0.0361349033964915,1,-0.0361349033964915,0.0361349033964914,0.0361349033964914,-0.0361349033964915,-0.520528407519308,-0.0361349033964915,-0.0361349033964915,-0.520105267595855,-0.0361349033964915,0.518255525996569,0.0361349033964914,0.519108070452638,0.0361349033964914,0.0361349033964914
"GRHL2",1,-1,0.523051263752467,-1,1,-0.0361349033964915,1,-1,-1,1,0.515584883332047,1,1,0.515999522918086,1,-0.517856843926889,-1,-0.516998332027412,-1,-1
"HA",-1,1,-0.523051263752467,1,-1,0.0361349033964914,-1,1,1,-1,-0.515584883332047,-1,-1,-0.515999522918086,-1,0.517856843926889,1,0.516998332027412,1,1
"HAS2",-1,1,-0.523051263752467,1,-1,0.0361349033964914,-1,1,1,-1,-0.515584883332047,-1,-1,-0.515999522918086,-1,0.517856843926889,1,0.516998332027412,1,1
"MIR1199",1,-1,0.523051263752467,-1,1,-0.0361349033964915,1,-1,-1,1,0.515584883332047,1,1,0.515999522918086,1,-0.517856843926889,-1,-0.516998332027412,-1,-1
"MIR129",0.515584883332047,-0.515584883332047,0.663396513795203,-0.515584883332047,0.515584883332047,-0.520528407519308,0.515584883332047,-0.515584883332047,-0.515584883332047,0.515584883332047,1,0.515584883332047,0.515584883332047,0.680809287348,0.515584883332047,-0.683463440228948,-0.515584883332047,-0.788474655349624,-0.515584883332047,-0.515584883332047
"MIR190",1,-1,0.523051263752467,-1,1,-0.0361349033964915,1,-1,-1,1,0.515584883332047,1,1,0.515999522918086,1,-0.517856843926889,-1,-0.516998332027412,-1,-1
"MIR200",1,-1,0.523051263752467,-1,1,-0.0361349033964915,1,-1,-1,1,0.515584883332047,1,1,0.515999522918086,1,-0.517856843926889,-1,-0.516998332027412,-1,-1
"MIR34",0.515999522918086,-0.515999522918086,0.583595465161149,-0.515999522918086,0.515999522918086,-0.520105267595855,0.515999522918086,-0.515999522918086,-0.515999522918086,0.515999522918086,0.680809287348,0.515999522918086,0.515999522918086,1,0.515999522918086,-0.681446773824992,-0.515999522918086,-0.626477899859963,-0.515999522918086,-0.515999522918086
"MIR340",1,-1,0.523051263752467,-1,1,-0.0361349033964915,1,-1,-1,1,0.515584883332047,1,1,0.515999522918086,1,-0.517856843926889,-1,-0.516998332027412,-1,-1
"SNAIL1",-0.517856843926889,0.517856843926889,-0.540095116661343,0.517856843926889,-0.517856843926889,0.518255525996569,-0.517856843926889,0.517856843926889,0.517856843926889,-0.517856843926889,-0.683463440228948,-0.517856843926889,-0.517856843926889,-0.681446773824992,-0.517856843926889,1,0.517856843926889,0.576192718831121,0.517856843926889,0.517856843926889
"TGFB",-1,1,-0.523051263752467,1,-1,0.0361349033964914,-1,1,1,-1,-0.515584883332047,-1,-1,-0.515999522918086,-1,0.517856843926889,1,0.516998332027412,1,1
"TWIST1",-0.516998332027412,0.516998332027412,-0.834008057381455,0.516998332027412,-0.516998332027412,0.519108070452638,-0.516998332027412,0.516998332027412,0.516998332027412,-0.516998332027412,-0.788474655349624,-0.516998332027412,-0.516998332027412,-0.626477899859963,-0.516998332027412,0.576192718831121,0.516998332027412,1,0.516998332027412,0.516998332027412
"VIM",-1,1,-0.523051263752467,1,-1,0.0361349033964914,-1,1,1,-1,-0.515584883332047,-1,-1,-0.515999522918086,-1,0.517856843926889,1,0.516998332027412,1,1
"ZEB1",-1,1,-0.523051263752467,1,-1,0.0361349033964914,-1,1,1,-1,-0.515584883332047,-1,-1,-0.515999522918086,-1,0.517856843926889,1,0.516998332027412,1,1
