"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,1,-1,1,-0.0479981461091839,1,-1,-1,1,0.373699249110594,1,1,0.373699249110594,1,-0.373699249110594,-1,-0.373699249110594,-0.373699249110594,-1
"CD44s",-1,1,-1,1,-1,0.0479981461091839,-1,1,1,-1,-0.373699249110594,-1,-1,-0.373699249110594,-1,0.373699249110594,1,0.373699249110594,0.373699249110594,1
"CDH1",1,-1,1,-1,1,-0.0479981461091839,1,-1,-1,1,0.373699249110594,1,1,0.373699249110594,1,-0.373699249110594,-1,-0.373699249110594,-0.373699249110594,-1
"EMT",-1,1,-1,1,-1,0.0479981461091839,-1,1,1,-1,-0.373699249110594,-1,-1,-0.373699249110594,-1,0.373699249110594,1,0.373699249110594,0.373699249110594,1
"ESRP1",1,-1,1,-1,1,-0.0479981461091839,1,-1,-1,1,0.373699249110594,1,1,0.373699249110594,1,-0.373699249110594,-1,-0.373699249110594,-0.373699249110594,-1
"EXTGFB",-0.0479981461091839,0.0479981461091839,-0.0479981461091839,0.0479981461091839,-0.0479981461091839,1,-0.0479981461091839,0.0479981461091839,0.0479981461091839,-0.0479981461091839,-0.172679324785324,-0.0479981461091839,-0.0479981461091839,-0.172679324785324,-0.0479981461091839,0.172679324785324,0.0479981461091839,0.172679324785324,0.172679324785324,0.0479981461091839
"GRHL2",1,-1,1,-1,1,-0.0479981461091839,1,-1,-1,1,0.373699249110594,1,1,0.373699249110594,1,-0.373699249110594,-1,-0.373699249110594,-0.373699249110594,-1
"HA",-1,1,-1,1,-1,0.0479981461091839,-1,1,1,-1,-0.373699249110594,-1,-1,-0.373699249110594,-1,0.373699249110594,1,0.373699249110594,0.373699249110594,1
"HAS2",-1,1,-1,1,-1,0.0479981461091839,-1,1,1,-1,-0.373699249110594,-1,-1,-0.373699249110594,-1,0.373699249110594,1,0.373699249110594,0.373699249110594,1
"MIR1199",1,-1,1,-1,1,-0.0479981461091839,1,-1,-1,1,0.373699249110594,1,1,0.373699249110594,1,-0.373699249110594,-1,-0.373699249110594,-0.373699249110594,-1
"MIR129",0.373699249110594,-0.373699249110594,0.373699249110594,-0.373699249110594,0.373699249110594,-0.172679324785324,0.373699249110594,-0.373699249110594,-0.373699249110594,0.373699249110594,1,0.373699249110594,0.373699249110594,1,0.373699249110594,-1,-0.373699249110594,-1,-1,-0.373699249110594
"MIR190",1,-1,1,-1,1,-0.0479981461091839,1,-1,-1,1,0.373699249110594,1,1,0.373699249110594,1,-0.373699249110594,-1,-0.373699249110594,-0.373699249110594,-1
"MIR200",1,-1,1,-1,1,-0.0479981461091839,1,-1,-1,1,0.373699249110594,1,1,0.373699249110594,1,-0.373699249110594,-1,-0.373699249110594,-0.373699249110594,-1
"MIR34",0.373699249110594,-0.373699249110594,0.373699249110594,-0.373699249110594,0.373699249110594,-0.172679324785324,0.373699249110594,-0.373699249110594,-0.373699249110594,0.373699249110594,1,0.373699249110594,0.373699249110594,1,0.373699249110594,-1,-0.373699249110594,-1,-1,-0.373699249110594
"MIR340",1,-1,1,-1,1,-0.0479981461091839,1,-1,-1,1,0.373699249110594,1,1,0.373699249110594,1,-0.373699249110594,-1,-0.373699249110594,-0.373699249110594,-1
"SNAIL1",-0.373699249110594,0.373699249110594,-0.373699249110594,0.373699249110594,-0.373699249110594,0.172679324785324,-0.373699249110594,0.373699249110594,0.373699249110594,-0.373699249110594,-1,-0.373699249110594,-0.373699249110594,-1,-0.373699249110594,1,0.373699249110594,1,1,0.373699249110594
"TGFB",-1,1,-1,1,-1,0.0479981461091839,-1,1,1,-1,-0.373699249110594,-1,-1,-0.373699249110594,-1,0.373699249110594,1,0.373699249110594,0.373699249110594,1
"TWIST1",-0.373699249110594,0.373699249110594,-0.373699249110594,0.373699249110594,-0.373699249110594,0.172679324785324,-0.373699249110594,0.373699249110594,0.373699249110594,-0.373699249110594,-1,-0.373699249110594,-0.373699249110594,-1,-0.373699249110594,1,0.373699249110594,1,1,0.373699249110594
"VIM",-0.373699249110594,0.373699249110594,-0.373699249110594,0.373699249110594,-0.373699249110594,0.172679324785324,-0.373699249110594,0.373699249110594,0.373699249110594,-0.373699249110594,-1,-0.373699249110594,-0.373699249110594,-1,-0.373699249110594,1,0.373699249110594,1,1,0.373699249110594
"ZEB1",-1,1,-1,1,-1,0.0479981461091839,-1,1,1,-1,-0.373699249110594,-1,-1,-0.373699249110594,-1,0.373699249110594,1,0.373699249110594,0.373699249110594,1
