"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.490448428809142,-1,1,-0.00229503023751904,1,-1,-1,1,0.158748185457812,1,1,0.490448428809142,1,-0.490448428809142,-1,-0.158748185457812,-1,-1
"CD44s",-1,1,-0.490448428809142,1,-1,0.00229503023751904,-1,1,1,-1,-0.158748185457812,-1,-1,-0.490448428809142,-1,0.490448428809142,1,0.158748185457812,1,1
"CDH1",0.490448428809142,-0.490448428809142,1,-0.490448428809142,0.490448428809142,-0.0201063754040722,0.490448428809142,-0.490448428809142,-0.490448428809142,0.490448428809142,0.668300486828058,0.490448428809142,0.490448428809142,1,0.490448428809142,-1,-0.490448428809142,-0.668300486828058,-0.490448428809142,-0.490448428809142
"EMT",-1,1,-0.490448428809142,1,-1,0.00229503023751904,-1,1,1,-1,-0.158748185457812,-1,-1,-0.490448428809142,-1,0.490448428809142,1,0.158748185457812,1,1
"ESRP1",1,-1,0.490448428809142,-1,1,-0.00229503023751904,1,-1,-1,1,0.158748185457812,1,1,0.490448428809142,1,-0.490448428809142,-1,-0.158748185457812,-1,-1
"EXTGFB",-0.00229503023751904,0.00229503023751904,-0.0201063754040722,0.00229503023751904,-0.00229503023751904,1,-0.00229503023751904,0.00229503023751904,0.00229503023751904,-0.00229503023751904,-0.00770260898673109,-0.00229503023751904,-0.00229503023751904,-0.0201063754040722,-0.00229503023751904,0.0201063754040722,0.00229503023751904,0.0077026089867311,0.00229503023751904,0.00229503023751904
"GRHL2",1,-1,0.490448428809142,-1,1,-0.00229503023751904,1,-1,-1,1,0.158748185457812,1,1,0.490448428809142,1,-0.490448428809142,-1,-0.158748185457812,-1,-1
"HA",-1,1,-0.490448428809142,1,-1,0.00229503023751904,-1,1,1,-1,-0.158748185457812,-1,-1,-0.490448428809142,-1,0.490448428809142,1,0.158748185457812,1,1
"HAS2",-1,1,-0.490448428809142,1,-1,0.00229503023751904,-1,1,1,-1,-0.158748185457812,-1,-1,-0.490448428809142,-1,0.490448428809142,1,0.158748185457812,1,1
"MIR1199",1,-1,0.490448428809142,-1,1,-0.00229503023751904,1,-1,-1,1,0.158748185457812,1,1,0.490448428809142,1,-0.490448428809142,-1,-0.158748185457812,-1,-1
"MIR129",0.158748185457812,-0.158748185457812,0.668300486828058,-0.158748185457812,0.158748185457812,-0.00770260898673109,0.158748185457812,-0.158748185457812,-0.158748185457812,0.158748185457812,1,0.158748185457812,0.158748185457812,0.668300486828058,0.158748185457812,-0.668300486828058,-0.158748185457812,-1,-0.158748185457812,-0.158748185457812
"MIR190",1,-1,0.490448428809142,-1,1,-0.00229503023751904,1,-1,-1,1,0.158748185457812,1,1,0.490448428809142,1,-0.490448428809142,-1,-0.158748185457812,-1,-1
"MIR200",1,-1,0.490448428809142,-1,1,-0.00229503023751904,1,-1,-1,1,0.158748185457812,1,1,0.490448428809142,1,-0.490448428809142,-1,-0.158748185457812,-1,-1
"MIR34",0.490448428809142,-0.490448428809142,1,-0.490448428809142,0.490448428809142,-0.0201063754040722,0.490448428809142,-0.490448428809142,-0.490448428809142,0.490448428809142,0.668300486828058,0.490448428809142,0.490448428809142,1,0.490448428809142,-1,-0.490448428809142,-0.668300486828058,-0.490448428809142,-0.490448428809142
"MIR340",1,-1,0.490448428809142,-1,1,-0.00229503023751904,1,-1,-1,1,0.158748185457812,1,1,0.490448428809142,1,-0.490448428809142,-1,-0.158748185457812,-1,-1
"SNAIL1",-0.490448428809142,0.490448428809142,-1,0.490448428809142,-0.490448428809142,0.0201063754040722,-0.490448428809142,0.490448428809142,0.490448428809142,-0.490448428809142,-0.668300486828058,-0.490448428809142,-0.490448428809142,-1,-0.490448428809142,1,0.490448428809142,0.668300486828058,0.490448428809142,0.490448428809142
"TGFB",-1,1,-0.490448428809142,1,-1,0.00229503023751904,-1,1,1,-1,-0.158748185457812,-1,-1,-0.490448428809142,-1,0.490448428809142,1,0.158748185457812,1,1
"TWIST1",-0.158748185457812,0.158748185457812,-0.668300486828058,0.158748185457812,-0.158748185457812,0.0077026089867311,-0.158748185457812,0.158748185457812,0.158748185457812,-0.158748185457812,-1,-0.158748185457812,-0.158748185457812,-0.668300486828058,-0.158748185457812,0.668300486828058,0.158748185457812,1,0.158748185457812,0.158748185457812
"VIM",-1,1,-0.490448428809142,1,-1,0.00229503023751904,-1,1,1,-1,-0.158748185457812,-1,-1,-0.490448428809142,-1,0.490448428809142,1,0.158748185457812,1,1
"ZEB1",-1,1,-0.490448428809142,1,-1,0.00229503023751904,-1,1,1,-1,-0.158748185457812,-1,-1,-0.490448428809142,-1,0.490448428809142,1,0.158748185457812,1,1
