"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.194758884395643,-0.194758884395643,1,-0.0367098181265231,1,-1,-1,1,0.194758884395643,1,1,0.194758884395643,1,-0.194758884395643,-1,-0.194758884395643,-0.194758884395643,-1
"CD44s",-1,1,-0.194758884395643,0.194758884395643,-1,0.0367098181265231,-1,1,1,-1,-0.194758884395643,-1,-1,-0.194758884395643,-1,0.194758884395643,1,0.194758884395643,0.194758884395643,1
"CDH1",0.194758884395643,-0.194758884395643,1,-1,0.194758884395643,-0.336616796689156,0.194758884395643,-0.194758884395643,-0.194758884395643,0.194758884395643,1,0.194758884395643,0.194758884395643,1,0.194758884395643,-1,-0.194758884395643,-1,-1,-0.194758884395643
"EMT",-0.194758884395643,0.194758884395643,-1,1,-0.194758884395643,0.336616796689156,-0.194758884395643,0.194758884395643,0.194758884395643,-0.194758884395643,-1,-0.194758884395643,-0.194758884395643,-1,-0.194758884395643,1,0.194758884395643,1,1,0.194758884395643
"ESRP1",1,-1,0.194758884395643,-0.194758884395643,1,-0.0367098181265231,1,-1,-1,1,0.194758884395643,1,1,0.194758884395643,1,-0.194758884395643,-1,-0.194758884395643,-0.194758884395643,-1
"EXTGFB",-0.0367098181265231,0.0367098181265231,-0.336616796689156,0.336616796689156,-0.0367098181265231,1,-0.0367098181265231,0.0367098181265231,0.0367098181265231,-0.0367098181265231,-0.336616796689156,-0.0367098181265231,-0.0367098181265231,-0.336616796689156,-0.0367098181265231,0.336616796689156,0.0367098181265231,0.336616796689156,0.336616796689156,0.0367098181265231
"GRHL2",1,-1,0.194758884395643,-0.194758884395643,1,-0.0367098181265231,1,-1,-1,1,0.194758884395643,1,1,0.194758884395643,1,-0.194758884395643,-1,-0.194758884395643,-0.194758884395643,-1
"HA",-1,1,-0.194758884395643,0.194758884395643,-1,0.0367098181265231,-1,1,1,-1,-0.194758884395643,-1,-1,-0.194758884395643,-1,0.194758884395643,1,0.194758884395643,0.194758884395643,1
"HAS2",-1,1,-0.194758884395643,0.194758884395643,-1,0.0367098181265231,-1,1,1,-1,-0.194758884395643,-1,-1,-0.194758884395643,-1,0.194758884395643,1,0.194758884395643,0.194758884395643,1
"MIR1199",1,-1,0.194758884395643,-0.194758884395643,1,-0.0367098181265231,1,-1,-1,1,0.194758884395643,1,1,0.194758884395643,1,-0.194758884395643,-1,-0.194758884395643,-0.194758884395643,-1
"MIR129",0.194758884395643,-0.194758884395643,1,-1,0.194758884395643,-0.336616796689156,0.194758884395643,-0.194758884395643,-0.194758884395643,0.194758884395643,1,0.194758884395643,0.194758884395643,1,0.194758884395643,-1,-0.194758884395643,-1,-1,-0.194758884395643
"MIR190",1,-1,0.194758884395643,-0.194758884395643,1,-0.0367098181265231,1,-1,-1,1,0.194758884395643,1,1,0.194758884395643,1,-0.194758884395643,-1,-0.194758884395643,-0.194758884395643,-1
"MIR200",1,-1,0.194758884395643,-0.194758884395643,1,-0.0367098181265231,1,-1,-1,1,0.194758884395643,1,1,0.194758884395643,1,-0.194758884395643,-1,-0.194758884395643,-0.194758884395643,-1
"MIR34",0.194758884395643,-0.194758884395643,1,-1,0.194758884395643,-0.336616796689156,0.194758884395643,-0.194758884395643,-0.194758884395643,0.194758884395643,1,0.194758884395643,0.194758884395643,1,0.194758884395643,-1,-0.194758884395643,-1,-1,-0.194758884395643
"MIR340",1,-1,0.194758884395643,-0.194758884395643,1,-0.0367098181265231,1,-1,-1,1,0.194758884395643,1,1,0.194758884395643,1,-0.194758884395643,-1,-0.194758884395643,-0.194758884395643,-1
"SNAIL1",-0.194758884395643,0.194758884395643,-1,1,-0.194758884395643,0.336616796689156,-0.194758884395643,0.194758884395643,0.194758884395643,-0.194758884395643,-1,-0.194758884395643,-0.194758884395643,-1,-0.194758884395643,1,0.194758884395643,1,1,0.194758884395643
"TGFB",-1,1,-0.194758884395643,0.194758884395643,-1,0.0367098181265231,-1,1,1,-1,-0.194758884395643,-1,-1,-0.194758884395643,-1,0.194758884395643,1,0.194758884395643,0.194758884395643,1
"TWIST1",-0.194758884395643,0.194758884395643,-1,1,-0.194758884395643,0.336616796689156,-0.194758884395643,0.194758884395643,0.194758884395643,-0.194758884395643,-1,-0.194758884395643,-0.194758884395643,-1,-0.194758884395643,1,0.194758884395643,1,1,0.194758884395643
"VIM",-0.194758884395643,0.194758884395643,-1,1,-0.194758884395643,0.336616796689156,-0.194758884395643,0.194758884395643,0.194758884395643,-0.194758884395643,-1,-0.194758884395643,-0.194758884395643,-1,-0.194758884395643,1,0.194758884395643,1,1,0.194758884395643
"ZEB1",-1,1,-0.194758884395643,0.194758884395643,-1,0.0367098181265231,-1,1,1,-1,-0.194758884395643,-1,-1,-0.194758884395643,-1,0.194758884395643,1,0.194758884395643,0.194758884395643,1
