"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.521415019269227,-0.521415019269227,1,-0.143480237343261,1,-1,-1,1,0.521415019269227,1,0.521415019269227,0.521415019269227,1,-0.521415019269227,-0.521415019269227,-0.521415019269227,-0.521415019269227,-1
"CD44s",-1,1,-0.521415019269227,0.521415019269227,-1,0.143480237343261,-1,1,1,-1,-0.521415019269227,-1,-0.521415019269227,-0.521415019269227,-1,0.521415019269227,0.521415019269227,0.521415019269227,0.521415019269227,1
"CDH1",0.521415019269227,-0.521415019269227,1,-1,0.521415019269227,-0.396374939432905,0.521415019269227,-0.521415019269227,-0.521415019269227,0.521415019269227,1,0.521415019269227,1,1,0.521415019269227,-1,-1,-1,-1,-0.521415019269227
"EMT",-0.521415019269227,0.521415019269227,-1,1,-0.521415019269227,0.396374939432905,-0.521415019269227,0.521415019269227,0.521415019269227,-0.521415019269227,-1,-0.521415019269227,-1,-1,-0.521415019269227,1,1,1,1,0.521415019269227
"ESRP1",1,-1,0.521415019269227,-0.521415019269227,1,-0.143480237343261,1,-1,-1,1,0.521415019269227,1,0.521415019269227,0.521415019269227,1,-0.521415019269227,-0.521415019269227,-0.521415019269227,-0.521415019269227,-1
"EXTGFB",-0.143480237343261,0.143480237343261,-0.396374939432905,0.396374939432905,-0.143480237343261,1,-0.143480237343261,0.143480237343261,0.143480237343261,-0.143480237343261,-0.396374939432905,-0.143480237343261,-0.396374939432905,-0.396374939432905,-0.143480237343261,0.396374939432905,0.396374939432905,0.396374939432905,0.396374939432905,0.143480237343261
"GRHL2",1,-1,0.521415019269227,-0.521415019269227,1,-0.143480237343261,1,-1,-1,1,0.521415019269227,1,0.521415019269227,0.521415019269227,1,-0.521415019269227,-0.521415019269227,-0.521415019269227,-0.521415019269227,-1
"HA",-1,1,-0.521415019269227,0.521415019269227,-1,0.143480237343261,-1,1,1,-1,-0.521415019269227,-1,-0.521415019269227,-0.521415019269227,-1,0.521415019269227,0.521415019269227,0.521415019269227,0.521415019269227,1
"HAS2",-1,1,-0.521415019269227,0.521415019269227,-1,0.143480237343261,-1,1,1,-1,-0.521415019269227,-1,-0.521415019269227,-0.521415019269227,-1,0.521415019269227,0.521415019269227,0.521415019269227,0.521415019269227,1
"MIR1199",1,-1,0.521415019269227,-0.521415019269227,1,-0.143480237343261,1,-1,-1,1,0.521415019269227,1,0.521415019269227,0.521415019269227,1,-0.521415019269227,-0.521415019269227,-0.521415019269227,-0.521415019269227,-1
"MIR129",0.521415019269227,-0.521415019269227,1,-1,0.521415019269227,-0.396374939432905,0.521415019269227,-0.521415019269227,-0.521415019269227,0.521415019269227,1,0.521415019269227,1,1,0.521415019269227,-1,-1,-1,-1,-0.521415019269227
"MIR190",1,-1,0.521415019269227,-0.521415019269227,1,-0.143480237343261,1,-1,-1,1,0.521415019269227,1,0.521415019269227,0.521415019269227,1,-0.521415019269227,-0.521415019269227,-0.521415019269227,-0.521415019269227,-1
"MIR200",0.521415019269227,-0.521415019269227,1,-1,0.521415019269227,-0.396374939432905,0.521415019269227,-0.521415019269227,-0.521415019269227,0.521415019269227,1,0.521415019269227,1,1,0.521415019269227,-1,-1,-1,-1,-0.521415019269227
"MIR34",0.521415019269227,-0.521415019269227,1,-1,0.521415019269227,-0.396374939432905,0.521415019269227,-0.521415019269227,-0.521415019269227,0.521415019269227,1,0.521415019269227,1,1,0.521415019269227,-1,-1,-1,-1,-0.521415019269227
"MIR340",1,-1,0.521415019269227,-0.521415019269227,1,-0.143480237343261,1,-1,-1,1,0.521415019269227,1,0.521415019269227,0.521415019269227,1,-0.521415019269227,-0.521415019269227,-0.521415019269227,-0.521415019269227,-1
"SNAIL1",-0.521415019269227,0.521415019269227,-1,1,-0.521415019269227,0.396374939432905,-0.521415019269227,0.521415019269227,0.521415019269227,-0.521415019269227,-1,-0.521415019269227,-1,-1,-0.521415019269227,1,1,1,1,0.521415019269227
"TGFB",-0.521415019269227,0.521415019269227,-1,1,-0.521415019269227,0.396374939432905,-0.521415019269227,0.521415019269227,0.521415019269227,-0.521415019269227,-1,-0.521415019269227,-1,-1,-0.521415019269227,1,1,1,1,0.521415019269227
"TWIST1",-0.521415019269227,0.521415019269227,-1,1,-0.521415019269227,0.396374939432905,-0.521415019269227,0.521415019269227,0.521415019269227,-0.521415019269227,-1,-0.521415019269227,-1,-1,-0.521415019269227,1,1,1,1,0.521415019269227
"VIM",-0.521415019269227,0.521415019269227,-1,1,-0.521415019269227,0.396374939432905,-0.521415019269227,0.521415019269227,0.521415019269227,-0.521415019269227,-1,-0.521415019269227,-1,-1,-0.521415019269227,1,1,1,1,0.521415019269227
"ZEB1",-1,1,-0.521415019269227,0.521415019269227,-1,0.143480237343261,-1,1,1,-1,-0.521415019269227,-1,-0.521415019269227,-0.521415019269227,-1,0.521415019269227,0.521415019269227,0.521415019269227,0.521415019269227,1
