"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,1,-0.265833498578445,1,-0.0864153643109875,1,-1,-1,1,0.265833498578445,1,0.265833498578445,0.265833498578445,1,-0.265833498578445,-0.265833498578445,-0.265833498578445,-0.265833498578445,-1
"CD44s",-1,1,-1,0.265833498578445,-1,0.0864153643109874,-1,1,1,-1,-0.265833498578445,-1,-0.265833498578445,-0.265833498578445,-1,0.265833498578445,0.265833498578445,0.265833498578445,0.265833498578445,1
"CDH1",1,-1,1,-0.265833498578445,1,-0.0864153643109875,1,-1,-1,1,0.265833498578445,1,0.265833498578445,0.265833498578445,1,-0.265833498578445,-0.265833498578445,-0.265833498578445,-0.265833498578445,-1
"EMT",-0.265833498578445,0.265833498578445,-0.265833498578445,1,-0.265833498578445,0.422885233602083,-0.265833498578445,0.265833498578445,0.265833498578445,-0.265833498578445,-1,-0.265833498578445,-1,-1,-0.265833498578445,1,1,1,1,0.265833498578445
"ESRP1",1,-1,1,-0.265833498578445,1,-0.0864153643109875,1,-1,-1,1,0.265833498578445,1,0.265833498578445,0.265833498578445,1,-0.265833498578445,-0.265833498578445,-0.265833498578445,-0.265833498578445,-1
"EXTGFB",-0.0864153643109875,0.0864153643109874,-0.0864153643109875,0.422885233602083,-0.0864153643109875,1,-0.0864153643109875,0.0864153643109874,0.0864153643109874,-0.0864153643109875,-0.422885233602083,-0.0864153643109875,-0.422885233602083,-0.422885233602083,-0.0864153643109875,0.422885233602083,0.422885233602083,0.422885233602083,0.422885233602083,0.0864153643109874
"GRHL2",1,-1,1,-0.265833498578445,1,-0.0864153643109875,1,-1,-1,1,0.265833498578445,1,0.265833498578445,0.265833498578445,1,-0.265833498578445,-0.265833498578445,-0.265833498578445,-0.265833498578445,-1
"HA",-1,1,-1,0.265833498578445,-1,0.0864153643109874,-1,1,1,-1,-0.265833498578445,-1,-0.265833498578445,-0.265833498578445,-1,0.265833498578445,0.265833498578445,0.265833498578445,0.265833498578445,1
"HAS2",-1,1,-1,0.265833498578445,-1,0.0864153643109874,-1,1,1,-1,-0.265833498578445,-1,-0.265833498578445,-0.265833498578445,-1,0.265833498578445,0.265833498578445,0.265833498578445,0.265833498578445,1
"MIR1199",1,-1,1,-0.265833498578445,1,-0.0864153643109875,1,-1,-1,1,0.265833498578445,1,0.265833498578445,0.265833498578445,1,-0.265833498578445,-0.265833498578445,-0.265833498578445,-0.265833498578445,-1
"MIR129",0.265833498578445,-0.265833498578445,0.265833498578445,-1,0.265833498578445,-0.422885233602083,0.265833498578445,-0.265833498578445,-0.265833498578445,0.265833498578445,1,0.265833498578445,1,1,0.265833498578445,-1,-1,-1,-1,-0.265833498578445
"MIR190",1,-1,1,-0.265833498578445,1,-0.0864153643109875,1,-1,-1,1,0.265833498578445,1,0.265833498578445,0.265833498578445,1,-0.265833498578445,-0.265833498578445,-0.265833498578445,-0.265833498578445,-1
"MIR200",0.265833498578445,-0.265833498578445,0.265833498578445,-1,0.265833498578445,-0.422885233602083,0.265833498578445,-0.265833498578445,-0.265833498578445,0.265833498578445,1,0.265833498578445,1,1,0.265833498578445,-1,-1,-1,-1,-0.265833498578445
"MIR34",0.265833498578445,-0.265833498578445,0.265833498578445,-1,0.265833498578445,-0.422885233602083,0.265833498578445,-0.265833498578445,-0.265833498578445,0.265833498578445,1,0.265833498578445,1,1,0.265833498578445,-1,-1,-1,-1,-0.265833498578445
"MIR340",1,-1,1,-0.265833498578445,1,-0.0864153643109875,1,-1,-1,1,0.265833498578445,1,0.265833498578445,0.265833498578445,1,-0.265833498578445,-0.265833498578445,-0.265833498578445,-0.265833498578445,-1
"SNAIL1",-0.265833498578445,0.265833498578445,-0.265833498578445,1,-0.265833498578445,0.422885233602083,-0.265833498578445,0.265833498578445,0.265833498578445,-0.265833498578445,-1,-0.265833498578445,-1,-1,-0.265833498578445,1,1,1,1,0.265833498578445
"TGFB",-0.265833498578445,0.265833498578445,-0.265833498578445,1,-0.265833498578445,0.422885233602083,-0.265833498578445,0.265833498578445,0.265833498578445,-0.265833498578445,-1,-0.265833498578445,-1,-1,-0.265833498578445,1,1,1,1,0.265833498578445
"TWIST1",-0.265833498578445,0.265833498578445,-0.265833498578445,1,-0.265833498578445,0.422885233602083,-0.265833498578445,0.265833498578445,0.265833498578445,-0.265833498578445,-1,-0.265833498578445,-1,-1,-0.265833498578445,1,1,1,1,0.265833498578445
"VIM",-0.265833498578445,0.265833498578445,-0.265833498578445,1,-0.265833498578445,0.422885233602083,-0.265833498578445,0.265833498578445,0.265833498578445,-0.265833498578445,-1,-0.265833498578445,-1,-1,-0.265833498578445,1,1,1,1,0.265833498578445
"ZEB1",-1,1,-1,0.265833498578445,-1,0.0864153643109874,-1,1,1,-1,-0.265833498578445,-1,-0.265833498578445,-0.265833498578445,-1,0.265833498578445,0.265833498578445,0.265833498578445,0.265833498578445,1
