"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"CD24",1,-1,0.444118306552436,-1,1,-0.00846661156932866,1,-1,-1,1,0.0775404152854375,1,1,0.444118306552436,1,-0.444118306552436,-1,-0.0775404152854375,-1,-1
"CD44s",-1,1,-0.444118306552436,1,-1,0.00846661156932866,-1,1,1,-1,-0.0775404152854375,-1,-1,-0.444118306552436,-1,0.444118306552436,1,0.0775404152854375,1,1
"CDH1",0.444118306552436,-0.444118306552436,1,-0.444118306552436,0.444118306552436,-0.0196892922287738,0.444118306552436,-0.444118306552436,-0.444118306552436,0.444118306552436,0.633418765604615,0.444118306552436,0.444118306552436,1,0.444118306552436,-1,-0.444118306552436,-0.633418765604615,-0.444118306552436,-0.444118306552436
"EMT",-1,1,-0.444118306552436,1,-1,0.00846661156932866,-1,1,1,-1,-0.0775404152854375,-1,-1,-0.444118306552436,-1,0.444118306552436,1,0.0775404152854375,1,1
"ESRP1",1,-1,0.444118306552436,-1,1,-0.00846661156932866,1,-1,-1,1,0.0775404152854375,1,1,0.444118306552436,1,-0.444118306552436,-1,-0.0775404152854375,-1,-1
"EXTGFB",-0.00846661156932866,0.00846661156932866,-0.0196892922287738,0.00846661156932866,-0.00846661156932866,1,-0.00846661156932866,0.00846661156932866,0.00846661156932866,-0.00846661156932866,0.00149773687940186,-0.00846661156932866,-0.00846661156932866,-0.0196892922287738,-0.00846661156932866,0.0196892922287737,0.00846661156932866,-0.0014977368794019,0.00846661156932866,0.00846661156932866
"GRHL2",1,-1,0.444118306552436,-1,1,-0.00846661156932866,1,-1,-1,1,0.0775404152854375,1,1,0.444118306552436,1,-0.444118306552436,-1,-0.0775404152854375,-1,-1
"HA",-1,1,-0.444118306552436,1,-1,0.00846661156932866,-1,1,1,-1,-0.0775404152854375,-1,-1,-0.444118306552436,-1,0.444118306552436,1,0.0775404152854375,1,1
"HAS2",-1,1,-0.444118306552436,1,-1,0.00846661156932866,-1,1,1,-1,-0.0775404152854375,-1,-1,-0.444118306552436,-1,0.444118306552436,1,0.0775404152854375,1,1
"MIR1199",1,-1,0.444118306552436,-1,1,-0.00846661156932866,1,-1,-1,1,0.0775404152854375,1,1,0.444118306552436,1,-0.444118306552436,-1,-0.0775404152854375,-1,-1
"MIR129",0.0775404152854375,-0.0775404152854375,0.633418765604615,-0.0775404152854375,0.0775404152854375,0.00149773687940186,0.0775404152854375,-0.0775404152854375,-0.0775404152854375,0.0775404152854375,1,0.0775404152854375,0.0775404152854375,0.633418765604615,0.0775404152854375,-0.633418765604615,-0.0775404152854375,-1,-0.0775404152854375,-0.0775404152854375
"MIR190",1,-1,0.444118306552436,-1,1,-0.00846661156932866,1,-1,-1,1,0.0775404152854375,1,1,0.444118306552436,1,-0.444118306552436,-1,-0.0775404152854375,-1,-1
"MIR200",1,-1,0.444118306552436,-1,1,-0.00846661156932866,1,-1,-1,1,0.0775404152854375,1,1,0.444118306552436,1,-0.444118306552436,-1,-0.0775404152854375,-1,-1
"MIR34",0.444118306552436,-0.444118306552436,1,-0.444118306552436,0.444118306552436,-0.0196892922287738,0.444118306552436,-0.444118306552436,-0.444118306552436,0.444118306552436,0.633418765604615,0.444118306552436,0.444118306552436,1,0.444118306552436,-1,-0.444118306552436,-0.633418765604615,-0.444118306552436,-0.444118306552436
"MIR340",1,-1,0.444118306552436,-1,1,-0.00846661156932866,1,-1,-1,1,0.0775404152854375,1,1,0.444118306552436,1,-0.444118306552436,-1,-0.0775404152854375,-1,-1
"SNAIL1",-0.444118306552436,0.444118306552436,-1,0.444118306552436,-0.444118306552436,0.0196892922287737,-0.444118306552436,0.444118306552436,0.444118306552436,-0.444118306552436,-0.633418765604615,-0.444118306552436,-0.444118306552436,-1,-0.444118306552436,1,0.444118306552436,0.633418765604615,0.444118306552436,0.444118306552436
"TGFB",-1,1,-0.444118306552436,1,-1,0.00846661156932866,-1,1,1,-1,-0.0775404152854375,-1,-1,-0.444118306552436,-1,0.444118306552436,1,0.0775404152854375,1,1
"TWIST1",-0.0775404152854375,0.0775404152854375,-0.633418765604615,0.0775404152854375,-0.0775404152854375,-0.0014977368794019,-0.0775404152854375,0.0775404152854375,0.0775404152854375,-0.0775404152854375,-1,-0.0775404152854375,-0.0775404152854375,-0.633418765604615,-0.0775404152854375,0.633418765604615,0.0775404152854375,1,0.0775404152854375,0.0775404152854375
"VIM",-1,1,-0.444118306552436,1,-1,0.00846661156932866,-1,1,1,-1,-0.0775404152854375,-1,-1,-0.444118306552436,-1,0.444118306552436,1,0.0775404152854375,1,1
"ZEB1",-1,1,-0.444118306552436,1,-1,0.00846661156932866,-1,1,1,-1,-0.0775404152854375,-1,-1,-0.444118306552436,-1,0.444118306552436,1,0.0775404152854375,1,1
