"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR129","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","TWIST1","VIM","ZEB1"
"MIR129",0.0914466262813523,-0.0914466262813523,1,-1,0.0914466262813523,-0.000815711493828201,0.0914466262813523,-0.0914466262813523,-0.0914466262813523,0.0914466262813523,1,0.0914466262813523,1,0.318536304124531,0.0914466262813523,-1,-1,-1,-1,-0.0914466262813523
"MIR190",1,-1,0.0914466262813523,-0.0914466262813522,1,-0.0145819071126951,1,-1,-1,1,0.0914466262813523,1,0.0914466262813523,0.772907132230308,1,-0.0914466262813522,-0.0914466262813522,-0.0914466262813522,-0.0914466262813522,-1
"MIR200",0.0914466262813523,-0.0914466262813523,1,-1,0.0914466262813523,-0.000815711493828201,0.0914466262813523,-0.0914466262813523,-0.0914466262813523,0.0914466262813523,1,0.0914466262813523,1,0.318536304124531,0.0914466262813523,-1,-1,-1,-1,-0.0914466262813523
"MIR34",0.772907132230308,-0.772907132230308,0.318536304124531,-0.318536304124531,0.772907132230308,-0.0111868206265684,0.772907132230308,-0.772907132230308,-0.772907132230308,0.772907132230308,0.318536304124531,0.772907132230308,0.318536304124531,1,0.772907132230308,-0.318536304124531,-0.318536304124531,-0.318536304124531,-0.318536304124531,-0.772907132230308
"MIR340",1,-1,0.0914466262813523,-0.0914466262813522,1,-0.0145819071126951,1,-1,-1,1,0.0914466262813523,1,0.0914466262813523,0.772907132230308,1,-0.0914466262813522,-0.0914466262813522,-0.0914466262813522,-0.0914466262813522,-1
"SNAIL1",-0.0914466262813522,0.0914466262813523,-1,1,-0.0914466262813522,0.000815711493828158,-0.0914466262813522,0.0914466262813523,0.0914466262813523,-0.0914466262813522,-1,-0.0914466262813522,-1,-0.318536304124531,-0.0914466262813522,1,1,1,1,0.0914466262813523
"TGFB",-0.0914466262813522,0.0914466262813523,-1,1,-0.0914466262813522,0.000815711493828158,-0.0914466262813522,0.0914466262813523,0.0914466262813523,-0.0914466262813522,-1,-0.0914466262813522,-1,-0.318536304124531,-0.0914466262813522,1,1,1,1,0.0914466262813523
"TWIST1",-0.0914466262813522,0.0914466262813523,-1,1,-0.0914466262813522,0.000815711493828158,-0.0914466262813522,0.0914466262813523,0.0914466262813523,-0.0914466262813522,-1,-0.0914466262813522,-1,-0.318536304124531,-0.0914466262813522,1,1,1,1,0.0914466262813523
"VIM",-0.0914466262813522,0.0914466262813523,-1,1,-0.0914466262813522,0.000815711493828158,-0.0914466262813522,0.0914466262813523,0.0914466262813523,-0.0914466262813522,-1,-0.0914466262813522,-1,-0.318536304124531,-0.0914466262813522,1,1,1,1,0.0914466262813523
"ZEB1",-1,1,-0.0914466262813523,0.0914466262813523,-1,0.0145819071126951,-1,1,1,-1,-0.0914466262813523,-1,-0.0914466262813523,-0.772907132230308,-1,0.0914466262813523,0.0914466262813523,0.0914466262813523,0.0914466262813523,1
