states,Avg0,SD0,frust0
'10100',0.031566666666666666,0.002503774927761856,0.6363636363636364
'11100',0.0636,0.004463929509598765,0.36363636363636365
'00110',0.156,0.005834952156330564,0.18181818181818182
'10101',0.06323333333333334,0.002182251640444386,0.45454545454545453
'10001',0.15930000000000002,0.005184592558726282,0.2727272727272727
'00011',0.06216666666666667,0.0011323525167642053,0.36363636363636365
'01110',0.1559,0.001235583532856702,0.2727272727272727
'11101',0.030033333333333332,0.0020531818125912667,0.36363636363636365
'11001',0.15103333333333332,0.00209814733091416,0.18181818181818182
'00010',0.0315,0.0005099019513592781,0.36363636363636365
'01010',0.06333333333333334,0.002628476533828846,0.45454545454545453
'01011',0.03233333333333333,0.0011025223605694156,0.6363636363636364
