states,flag,Avg0,SD0,frust0
'01110',0,0.13056666666666664,0.0006548960901462791,0.2727272727272727
'11001',0,0.1282333333333333,0.0019362047641943542,0.18181818181818182
'11100',0,0.0843,0.002192411153654046,0.36363636363636365
'00011',0,0.07933333333333333,0.0004921607686744436,0.36363636363636365
'10001',0,0.12586666666666665,0.004340762861781579,0.2727272727272727
'00110',0,0.12866666666666668,0.0015062831370260077,0.18181818181818182
'00010',0,0.0412,0.0019304576314093686,0.36363636363636365
'01010',0,0.082,0.0030735430152621333,0.45454545454545453
'10101',0,0.0778,0.0020396078054371143,0.45454545454545453
'11101',0,0.04083333333333333,0.0024280765135299078,0.36363636363636365
'01011',0,0.04033333333333333,0.001236482466066093,0.6363636363636364
'10100',0,0.04086666666666667,0.0007717224601860136,0.6363636363636364
