states,Avg0,SD0,frust0
'10001',0.08596666666666668,0.004775167245471326,0.2727272727272727
'01010',0.0717,0.0007257180352359098,0.45454545454545453
'11010',0.005566666666666667,0.0004988876515698591,0.6363636363636364
'10110',0.010533333333333334,0.0005249338582674541,0.36363636363636365
'11110',0.005733333333333333,0.0005436502143433363,0.45454545454545453
'01110',0.08700000000000001,0.004178516483155237,0.2727272727272727
'10101',0.0721,0.00029439202887759236,0.45454545454545453
'11101',0.043766666666666655,0.000873053390247252,0.36363636363636365
'11100',0.0713,0.003963163719387162,0.36363636363636365
'10000',0.026900000000000004,0.002004993765576343,0.6363636363636364
'01111',0.028999999999999998,0.001272792206135786,0.6363636363636364
'00111',0.0808,0.005140038910358562,0.36363636363636365
'00010',0.04273333333333334,0.0017969109295924745,0.36363636363636365
'01011',0.023066666666666666,0.00033993463423951964,0.6363636363636364
'10010',0.010766666666666667,0.0005436502143433363,0.5454545454545454
'11001',0.04923333333333333,0.001948218559493661,0.18181818181818182
'00011',0.07253333333333334,0.0019258475767539034,0.36363636363636365
'11000',0.08063333333333333,0.0015839472494022322,0.36363636363636365
'00110',0.04836666666666667,0.00036817870057291065,0.18181818181818182
'01001',0.010166666666666666,0.0007586537784494028,0.36363636363636365
'01100',0.004733333333333333,0.0004921607686744465,0.5454545454545454
'10100',0.025166666666666667,0.0011264496832477208,0.6363636363636364
'10011',0.0041333333333333335,0.0008339997335464536,0.5454545454545454
'01101',0.010633333333333333,0.00020548046676563273,0.5454545454545454
'00101',0.0063,0.0005715476066494085,0.6363636363636364
'10111',0.005266666666666667,0.0006236095644623237,0.5454545454545454
'00001',0.005233333333333333,0.00041899350299921774,0.45454545454545453
'00000',0.0014333333333333333,0.00041096093353126513,0.8181818181818182
'01000',0.0059,0.000374165738677394,0.5454545454545454
'11011',0.0008999999999999999,0.0002449489742783178,0.8181818181818182
'11111',0.0016,0.00035590260840104364,0.8181818181818182
'00100',0.0008333333333333334,0.00023570226039551585,0.8181818181818182
