states,flag,Avg0,SD0,frust0
'11001',0,0.1268,0.000294392028877597,0.18181818181818182
'01110',0,0.06903333333333332,0.002638602323621774,0.2727272727272727
'00011',0,0.12336666666666667,0.0025590796956892294,0.36363636363636365
'01011',0,0.06786666666666667,0.002735365098523818,0.6363636363636364
'11011',0,0.013566666666666666,0.00016996731711975925,0.8181818181818182
'01100',0,0.041666666666666664,0.0013912424503139478,0.5454545454545454
'10110',0,0.04056666666666667,0.00026246692913372806,0.36363636363636365
'10001',0,0.06903333333333334,0.0025223445883190187,0.2727272727272727
'11100',0,0.12390000000000001,0.0021740898478827156,0.36363636363636365
'00110',0,0.12786666666666666,0.0024499433100017244,0.18181818181818182
'00100',0,0.01476666666666667,0.0007318166133366722,0.8181818181818182
'01001',0,0.04343333333333333,0.0003858612300930068,0.36363636363636365
'10100',0,0.06883333333333333,0.0009533566430716717,0.6363636363636364
'10011',0,0.041100000000000005,0.0015121728296284987,0.5454545454545454
'00001',0,0.013633333333333336,0.0004189935029992182,0.45454545454545453
'11110',0,0.014566666666666665,0.0008219218670625303,0.45454545454545453
