states,Avg0,SD0,frust0
'11001',0.12723333333333334,0.002536839678725397,0.18181818181818182
'01110',0.12433333333333334,0.002135935912480104,0.2727272727272727
'00010',0.043500000000000004,0.0009899494936611688,0.36363636363636365
'10001',0.12749999999999997,0.0020016659728003187,0.2727272727272727
'00011',0.0803,0.0019131126469709018,0.36363636363636365
'00110',0.12810000000000002,0.00028284271247461403,0.18181818181818182
'01010',0.08163333333333334,0.0037061510432732756,0.45454545454545453
'10101',0.08113333333333334,0.0036426486090328377,0.45454545454545453
'11101',0.039933333333333335,0.0029780679792256047,0.36363636363636365
'10100',0.041699999999999994,0.0005715476066494096,0.6363636363636364
'11100',0.0843,0.002624245923435276,0.36363636363636365
'01011',0.04033333333333333,0.0010143416036468638,0.6363636363636364
