"","ZEB","SNAIL","OVOL2","miR200","GRHL2"
"ZEB",0.668767577623951,0,-0.728767577623951,-0.315832186035292,-0.728767577623951
"SNAIL",0.746606225246226,0,-0.701274013303417,-0.427816802902121,-0.701274013303417
"OVOL2",-0.315832186035292,0,0.299852371064729,0.0556525959923905,0.299852371064729
"miR200",-0.728767577623951,0,0.685400534197419,0.299852371064729,0.685400534197419
"GRHL2",-0.728767577623951,0,0.685400534197419,0.299852371064729,0.685400534197419
