"","ZEB","SNAIL","OVOL2","miR200","GRHL2"
"ZEB",0.639011248813618,0,-0.332357886660597,-0.599764435828547,-0.705139262953246
"SNAIL",0.72292026561414,0,-0.346364600288016,-0.685641285962405,-0.683049421318517
"OVOL2",-0.36349689888373,0,0.0831316653737807,0.31989430012018,0.346364600288016
"miR200",-0.705139262953246,0,0.316116824352119,0.568651054827525,0.66682521336647
"GRHL2",-0.705139262953246,0,0.316116824352119,0.568651054827525,0.66682521336647
