"","ZEB","SNAIL","OVOL2","miR200","GRHL2"
"ZEB",0.639011248813618,0,-0.741612064956414,-0.190510257532729,-0.705139262953246
"SNAIL",0.72292026561414,0,-0.714208930714249,-0.317796955536172,-0.683049421318517
"OVOL2",-0.36349689888373,0,0.496939899552548,-0.0939139340585876,0.346364600288016
"miR200",-0.705139262953246,0,0.699671309083074,0.18509657009657,0.66682521336647
"GRHL2",-0.705139262953246,0,0.699671309083074,0.18509657009657,0.66682521336647
