"","ZEB","SNAIL","OVOL2","miR200","GRHL2"
"ZEB",0.307966926972509,0,0.192397001544391,-0.362019418123186,-0.403283174921001
"SNAIL",0.424846462795726,0,0.223145523353678,-0.48023047342558,-0.417695063608928
"OVOL2",-0.109152827750302,0,-0.10425977599002,0.00715116244014001,0.108369383552223
"miR200",-0.403283174921001,0,-0.189884233413645,0.356646588705412,0.396903009631745
"GRHL2",-0.403283174921001,0,-0.189884233413645,0.356646588705412,0.396903009631745
