"","ZEB","SNAIL","OVOL2","miR200","GRHL2"
"ZEB",0.383397945065788,0,-0.215234164373375,0.215234164373375,-0.476172253718776
"SNAIL",0.504183744205307,0,-0.246670899056854,0.140856110830006,-0.4959603939515
"OVOL2",-0.114760980612596,0,-0.0194721371066226,-0.0737154154585582,0.117169544394933
"miR200",-0.476172253718776,0,0.215234164373375,-0.207010814119567,0.470357465491927
"GRHL2",-0.476172253718776,0,0.215234164373375,-0.207010814119567,0.470357465491927
