,Cycles,Nature,Edge_count
0,ZEB,P,1
1,OVOL2,N,1
2,SNAIL,N,1
3,"OCT4,miR200,KEAP1,NRF2,SNAIL,ZEB,miR145",N,7
4,"OCT4,miR145",P,2
5,"NRF2,SNAIL,ZEB,Ecad",N,4
6,"NRF2,SNAIL,ZEB,OVOL2,miR200,KEAP1",N,6
7,"NRF2,SNAIL,ZEB,miR200,KEAP1",P,5
8,"NRF2,SNAIL,miR200,KEAP1",P,4
9,"OVOL2,ZEB",P,2
10,"GRHL2,ZEB",P,2
11,"miR34,SNAIL",P,2
12,"miR34,SNAIL,ZEB",P,3
13,"ZEB,Ecad",P,2
14,"ZEB,miR145",P,2
