,Cycles,Nature,Edge_count
0,ZEB,P,1
1,OVOL2,N,1
2,SNAIL,N,1
3,"NRF2,SNAIL,ZEB,Ecad",N,4
4,"NRF2,SNAIL,ZEB,miR145,OCT4,miR200,KEAP1",N,7
5,"NRF2,SNAIL,ZEB,OVOL2,miR200,KEAP1",N,6
6,"NRF2,SNAIL,ZEB,miR200,KEAP1",P,5
7,"NRF2,SNAIL,miR200,KEAP1",P,4
8,"NRF2,SNAIL,miR200,ZEB,Ecad",N,5
9,"OCT4,miR200,ZEB,miR145",N,4
10,"OCT4,miR145",P,2
11,"OVOL2,miR200,ZEB",N,3
12,"OVOL2,ZEB",P,2
13,"GRHL2,ZEB",N,2
14,"miR34,SNAIL",P,2
15,"miR34,SNAIL,ZEB",P,3
16,"miR34,SNAIL,miR200,ZEB",P,4
17,"ZEB,Ecad",P,2
18,"ZEB,miR145",P,2
19,"ZEB,miR200",P,2
