"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0232150304086339,0.176147665186332,-0.469577780486107,-1,1,-0.0312174138762982,-1,1,-0.176147665186332,0.459363561059078
"GRHL2",1,1,-0.0232150304086339,0.176147665186332,-0.469577780486107,-1,1,-0.0312174138762982,-1,1,-0.176147665186332,0.459363561059078
"Iext",-0.0232150304086339,-0.0232150304086339,1,0.392712423764721,-0.0992792425286189,0.0232150304086339,-0.0232150304086339,0.60007915102846,0.0232150304086339,-0.0232150304086339,-0.392712423764721,-0.17193446758972
"KEAP1",0.176147665186332,0.176147665186332,0.392712423764721,1,-0.70656653828306,-0.176147665186332,0.176147665186332,0.792632990521733,-0.176147665186332,0.176147665186332,-1,-0.364487737961255
"NRF2",-0.469577780486107,-0.469577780486107,-0.0992792425286189,-0.70656653828306,1,0.469577780486107,-0.469577780486107,-0.499201018534625,0.469577780486107,-0.469577780486107,0.70656653828306,0.0710565649911916
"OCT4",-1,-1,0.0232150304086339,-0.176147665186332,0.469577780486107,1,-1,0.0312174138762982,1,-1,0.176147665186332,-0.459363561059078
"OVOL2",1,1,-0.0232150304086339,0.176147665186332,-0.469577780486107,-1,1,-0.0312174138762982,-1,1,-0.176147665186332,0.459363561059078
"SNAIL",-0.0312174138762982,-0.0312174138762982,0.60007915102846,0.792632990521733,-0.499201018534625,0.0312174138762982,-0.0312174138762982,1,0.0312174138762982,-0.0312174138762982,-0.792632990521733,-0.571853895255811
"ZEB",-1,-1,0.0232150304086339,-0.176147665186332,0.469577780486107,1,-1,0.0312174138762982,1,-1,0.176147665186332,-0.459363561059078
"miR145",1,1,-0.0232150304086339,0.176147665186332,-0.469577780486107,-1,1,-0.0312174138762982,-1,1,-0.176147665186332,0.459363561059078
"miR200",-0.176147665186332,-0.176147665186332,-0.392712423764721,-1,0.70656653828306,0.176147665186332,-0.176147665186332,-0.792632990521733,0.176147665186332,-0.176147665186332,1,0.364487737961255
"miR34",0.459363561059078,0.459363561059078,-0.17193446758972,-0.364487737961255,0.0710565649911916,-0.459363561059078,0.459363561059078,-0.571853895255811,-0.459363561059078,0.459363561059078,0.364487737961255,1
