"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0348542486804737,0.106972995997264,-0.535059752032446,-0.393429324029566,1,-0.00260219309207075,-1,0.393429324029566,-0.106972995997264,0.452924556855459
"GRHL2",1,1,-0.0348542486804737,0.106972995997264,-0.535059752032446,-0.393429324029566,1,-0.00260219309207075,-1,0.393429324029566,-0.106972995997264,0.452924556855459
"Iext",-0.0348542486804737,-0.0348542486804737,1,0.270822445009621,-0.0446577458811833,0.000797439205744388,-0.0348542486804737,0.617979596551404,0.0348542486804737,-0.000797439205744387,-0.270822445009621,-0.167667348003989
"KEAP1",0.106972995997264,0.106972995997264,0.270822445009621,1,-0.571910952740205,-0.447921679393673,0.106972995997264,0.603960970775201,-0.106972995997264,0.447921679393673,-1,-0.304687193867015
"NRF2",-0.535059752032446,-0.535059752032446,-0.0446577458811833,-0.571910952740205,1,0.315909383986734,-0.535059752032446,-0.426674920946585,0.535059752032446,-0.315909383986734,0.571910952740205,-0.0236397372757467
"OCT4",-0.393429324029566,-0.393429324029566,0.000797439205744388,-0.447921679393673,0.315909383986734,1,-0.393429324029566,-0.0518876929891566,0.393429324029566,-1,0.447921679393673,-0.151642222729758
"OVOL2",1,1,-0.0348542486804737,0.106972995997264,-0.535059752032446,-0.393429324029566,1,-0.00260219309207075,-1,0.393429324029566,-0.106972995997264,0.452924556855459
"SNAIL",-0.00260219309207075,-0.00260219309207075,0.617979596551404,0.603960970775201,-0.426674920946585,-0.0518876929891566,-0.00260219309207075,1,0.00260219309207075,0.0518876929891566,-0.603960970775201,-0.549683469942382
"ZEB",-1,-1,0.0348542486804737,-0.106972995997264,0.535059752032446,0.393429324029566,-1,0.00260219309207075,1,-0.393429324029566,0.106972995997264,-0.452924556855459
"miR145",0.393429324029566,0.393429324029566,-0.000797439205744387,0.447921679393673,-0.315909383986734,-1,0.393429324029566,0.0518876929891566,-0.393429324029566,1,-0.447921679393673,0.151642222729758
"miR200",-0.106972995997264,-0.106972995997264,-0.270822445009621,-1,0.571910952740205,0.447921679393673,-0.106972995997264,-0.603960970775201,0.106972995997264,-0.447921679393673,1,0.304687193867015
"miR34",0.452924556855459,0.452924556855459,-0.167667348003989,-0.304687193867015,-0.0236397372757467,-0.151642222729758,0.452924556855459,-0.549683469942382,-0.452924556855459,0.151642222729758,0.304687193867015,1
