"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0117220243063625,0.0169338108339856,-0.479210431154506,-0.323716026289676,1,0.00350691449183628,-1,0.323716026289676,-0.0169338108339856,0.437130316266553
"GRHL2",1,1,-0.0117220243063625,0.0169338108339856,-0.479210431154506,-0.323716026289676,1,0.00350691449183628,-1,0.323716026289676,-0.0169338108339856,0.437130316266553
"Iext",-0.0117220243063625,-0.0117220243063625,1,0.268810514789033,-0.0658252294330566,0.000701985692389026,-0.0117220243063625,0.60364682969951,0.0117220243063625,-0.000701985692389026,-0.268810514789033,-0.163009285819389
"KEAP1",0.0169338108339856,0.0169338108339856,0.268810514789033,1,-0.53772522263139,-0.452358003226146,0.0169338108339856,0.589822022256127,-0.0169338108339856,0.452358003226146,-1,-0.331929047857082
"NRF2",-0.479210431154506,-0.479210431154506,-0.0658252294330566,-0.53772522263139,1,0.277828512654622,-0.479210431154506,-0.462178367904453,0.479210431154506,-0.277828512654622,0.53772522263139,0.0215412730755221
"OCT4",-0.323716026289676,-0.323716026289676,0.000701985692389026,-0.452358003226146,0.277828512654622,1,-0.323716026289676,-0.0421795308633302,0.323716026289676,-1,0.452358003226146,-0.128345475580984
"OVOL2",1,1,-0.0117220243063625,0.0169338108339856,-0.479210431154506,-0.323716026289676,1,0.00350691449183628,-1,0.323716026289676,-0.0169338108339856,0.437130316266553
"SNAIL",0.00350691449183628,0.00350691449183628,0.60364682969951,0.589822022256127,-0.462178367904453,-0.0421795308633302,0.00350691449183628,1,-0.00350691449183628,0.0421795308633302,-0.589822022256127,-0.559362647094601
"ZEB",-1,-1,0.0117220243063625,-0.0169338108339856,0.479210431154506,0.323716026289676,-1,-0.00350691449183628,1,-0.323716026289676,0.0169338108339856,-0.437130316266553
"miR145",0.323716026289676,0.323716026289676,-0.000701985692389026,0.452358003226146,-0.277828512654622,-1,0.323716026289676,0.0421795308633302,-0.323716026289676,1,-0.452358003226146,0.128345475580984
"miR200",-0.0169338108339856,-0.0169338108339856,-0.268810514789033,-1,0.53772522263139,0.452358003226146,-0.0169338108339856,-0.589822022256127,0.0169338108339856,-0.452358003226146,1,0.331929047857082
"miR34",0.437130316266553,0.437130316266553,-0.163009285819389,-0.331929047857082,0.0215412730755221,-0.128345475580984,0.437130316266553,-0.559362647094601,-0.437130316266553,0.128345475580984,0.331929047857082,1
