"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0424409149337942,0.649047911339468,-0.802602100424516,-0.36956741265757,1,0.0842831368436082,-1,0.36956741265757,-0.649047911339468,0.468669948618757
"GRHL2",1,1,-0.0424409149337942,0.649047911339468,-0.802602100424516,-0.36956741265757,1,0.0842831368436082,-1,0.36956741265757,-0.649047911339468,0.468669948618757
"Iext",-0.0424409149337942,-0.0424409149337942,1,0.157160373369267,-0.00360602062358651,0.00660442152354862,-0.0424409149337942,0.721923316687189,0.0424409149337942,-0.00660442152354862,-0.157160373369267,-0.168969467968776
"KEAP1",0.649047911339468,0.649047911339468,0.157160373369267,1,-0.846445503310074,-0.720518976444308,0.649047911339468,0.435234764665237,-0.649047911339468,0.720518976444308,-1,0.117719167925647
"NRF2",-0.802602100424516,-0.802602100424516,-0.00360602062358651,-0.846445503310074,1,0.566964687322861,-0.802602100424516,-0.28168066102042,0.802602100424516,-0.566964687322861,0.846445503310074,-0.271273037771763
"OCT4",-0.36956741265757,-0.36956741265757,0.00660442152354862,-0.720518976444308,0.566964687322861,1,-0.36956741265757,-0.15575441985274,0.36956741265757,-1,0.720518976444308,-0.145746992606101
"OVOL2",1,1,-0.0424409149337942,0.649047911339468,-0.802602100424516,-0.36956741265757,1,0.0842831368436082,-1,0.36956741265757,-0.649047911339468,0.468669948618757
"SNAIL",0.0842831368436082,0.0842831368436082,0.721923316687189,0.435234764665237,-0.28168066102042,-0.15575441985274,0.0842831368436082,1,-0.0842831368436082,0.15575441985274,-0.435234764665237,-0.447046905583036
"ZEB",-1,-1,0.0424409149337942,-0.649047911339468,0.802602100424516,0.36956741265757,-1,-0.0842831368436082,1,-0.36956741265757,0.649047911339468,-0.468669948618757
"miR145",0.36956741265757,0.36956741265757,-0.00660442152354862,0.720518976444308,-0.566964687322861,-1,0.36956741265757,0.15575441985274,-0.36956741265757,1,-0.720518976444308,0.145746992606101
"miR200",-0.649047911339468,-0.649047911339468,-0.157160373369267,-1,0.846445503310074,0.720518976444308,-0.649047911339468,-0.435234764665237,0.649047911339468,-0.720518976444308,1,-0.117719167925647
"miR34",0.468669948618757,0.468669948618757,-0.168969467968776,0.117719167925647,-0.271273037771763,-0.145746992606101,0.468669948618757,-0.447046905583036,-0.468669948618757,0.145746992606101,-0.117719167925647,1
