"posLoopsUnd","posLoopsUndWeighted","negLoopsUnd","negLoopsUndWeighted","inconsistency","Net"
6,2.58333333333333,14,5.33333333333333,5,"Ecad-NRF2_2-0"
8,3.08333333333333,14,5.33333333333333,5,"Ecad-NRF2_2-1"
6,2.58333333333333,15,5.58333333333333,6,"Ecad-ZEB_2-0"
7,2.83333333333333,15,5.58333333333333,6,"Ecad-ZEB_2-1"
6,2.58333333333333,16,5.83333333333333,6,"GRHL2-ZEB_2-0"
6,2.58333333333333,16,5.83333333333333,6,"GRHL2-ZEB_2-1"
6,2.58333333333333,16,5.83333333333333,6,"Iext-SNAIL_1-2"
5,2.33333333333333,16,5.83333333333333,6,"KEAP1-NRF2_2-0"
5,2.33333333333333,17,6.08333333333333,6,"KEAP1-NRF2_2-1"
6,2.58333333333333,12,4.83333333333333,6,"miR145-OCT4_2-0"
10,3.58333333333333,12,4.83333333333333,6,"miR145-OCT4_2-1"
6,2.58333333333333,12,4.83333333333333,6,"miR145-ZEB_2-0"
10,3.58333333333333,12,4.83333333333333,6,"miR145-ZEB_2-1"
5,2.33333333333333,16,5.83333333333333,6,"miR200-KEAP1_2-0"
5,2.33333333333333,17,6.08333333333333,6,"miR200-KEAP1_2-1"
5,2.25,10,4.16666666666667,4,"miR200-ZEB_2-0"
11,3.91666666666667,11,4.5,4,"miR200-ZEB_2-1"
5,2.25,16,5.83333333333333,6,"miR34-SNAIL_2-0"
5,2.25,17,6.16666666666667,6,"miR34-SNAIL_2-1"
5,2.33333333333333,18,6.13333333333333,5,"NRF2-SNAIL_2-0"
7,2.83333333333333,15,5.58333333333333,6,"NRF2-SNAIL_2-1"
6,2.58333333333333,12,4.83333333333333,6,"OCT4-miR145_2-0"
10,3.58333333333333,12,4.83333333333333,6,"OCT4-miR145_2-1"
6,2.58333333333333,8,3.83333333333333,4,"OCT4-miR200_1-0"
14,4.58333333333333,8,3.83333333333333,4,"OCT4-miR200_1-2"
6,2.58333333333333,8,3.83333333333333,4,"OCT4-miR200_2-0"
6,2.58333333333333,16,5.83333333333333,6,"OCT4-miR200_2-1"
6,2.58333333333333,12,4.5,4,"OVOL2-miR200_2-0"
10,3.91666666666667,12,4.5,4,"OVOL2-miR200_2-1"
6,2.58333333333333,15,4.83333333333333,5,"OVOL2-OVOL2_2-0"
7,3.58333333333333,15,4.83333333333333,5,"OVOL2-OVOL2_2-1"
6,2.58333333333333,14,5.16666666666667,6,"OVOL2-ZEB_2-0"
8,3.25,14,5.16666666666667,6,"OVOL2-ZEB_2-1"
5,2.25,16,5.83333333333333,6,"SNAIL-miR34_2-0"
5,2.25,17,6.16666666666667,6,"SNAIL-miR34_2-1"
6,2.58333333333333,15,4.83333333333333,5,"SNAIL-SNAIL_2-0"
7,3.58333333333333,15,4.83333333333333,5,"SNAIL-SNAIL_2-1"
6,2.25,18,6.13333333333333,6,"SNAIL-ZEB_1-0"
4,1.75,18,6.66666666666667,6,"SNAIL-ZEB_1-2"
5,2.06666666666667,16,5.83333333333333,6,"SNAIL_miR200_2-0"
3,1.66666666666667,19,6.75,7,"SNAIL_miR200_2-1"
6,2.58333333333333,16,5.83333333333333,6,"wild"
6,2.58333333333333,15,5.58333333333333,6,"ZEB-Ecad_2-0"
7,2.83333333333333,15,5.58333333333333,6,"ZEB-Ecad_2-1"
6,2.58333333333333,16,5.83333333333333,6,"ZEB-GRHL2_2-0"
6,2.58333333333333,16,5.83333333333333,6,"ZEB-GRHL2_2-1"
6,2.58333333333333,12,4.83333333333333,6,"ZEB-miR145_2-0"
10,3.58333333333333,12,4.83333333333333,6,"ZEB-miR145_2-1"
5,2.25,10,4.16666666666667,4,"ZEB-miR200_2-0"
11,3.91666666666667,11,4.5,4,"ZEB-miR200_2-1"
4,1.91666666666667,16,5.83333333333333,6,"ZEB-miR34_2-0"
4,1.91666666666667,18,6.5,6,"ZEB-miR34_2-1"
6,2.58333333333333,14,5.16666666666667,6,"ZEB-OVOL2_2-0"
8,3.25,14,5.16666666666667,6,"ZEB-OVOL2_2-1"
5,1.58333333333333,16,5.83333333333333,6,"ZEB-ZEB_1-0"
5,1.58333333333333,17,6.83333333333333,7,"ZEB-ZEB_1-2"
