,states,coherence
0,'000011001011',0.5225
1,'000110001101',0.4791666666666667
2,'111000110110',0.4766666666666667
3,'111100110100',0.5058333333333334
4,'001100011100',0.52
5,'111001110010',0.4708333333333333
6,'000111001001',0.4791666666666667
7,'110011100011',0.5133333333333333
8,'000100011100',0.4675
9,'110100110100',0.4825
10,'001111001001',0.4716666666666667
11,'111011100011',0.4716666666666667
12,'001110001101',0.48083333333333333
13,'110001110010',0.48583333333333334
14,'110000110110',0.4708333333333333
15,'001011001011',0.49583333333333335
16,'111001110011',0.5
17,'000011001010',0.5716666666666667
18,'110101100001',0.5308333333333334
19,'110100100101',0.7966666666666666
20,'001011011010',0.795
21,'111000110111',0.48833333333333334
22,'111011110010',0.44583333333333336
23,'001110011100',0.4658333333333333
24,'111100110101',0.5608333333333333
25,'001010011110',0.5025
26,'000111001000',0.4866666666666667
27,'000101001001',0.47333333333333333
28,'000100001101',0.45916666666666667
29,'110001100011',0.4708333333333333
30,'000110001100',0.51
31,'111010110110',0.4691666666666667
