,Cycles,Nature,Edge_count
0,ZEB,P,1
1,OVOL2,N,1
2,SNAIL,N,1
3,"NRF2,SNAIL,miR200,KEAP1",P,4
4,"NRF2,SNAIL,miR200,ZEB,Ecad",N,5
5,"OCT4,miR200,ZEB,miR145",N,4
6,"OCT4,miR145",P,2
7,"OVOL2,miR200,ZEB",N,3
8,"OVOL2,ZEB",P,2
9,"GRHL2,ZEB",P,2
10,"miR34,SNAIL",P,2
11,"miR34,SNAIL,miR200,ZEB",P,4
12,"ZEB,Ecad",P,2
13,"ZEB,miR145",P,2
14,"ZEB,miR200",P,2
