,states,coherence
0,'110011100011',0.5975
1,'000011001011',0.8033333333333333
2,'001100011100',0.5891666666666666
3,'111100110100',0.8141666666666667
4,'110010100111',0.5883333333333334
5,'000010001111',0.4583333333333333
6,'111101110000',0.445
7,'001011001011',0.6933333333333334
8,'110100110100',0.7058333333333333
9,'110101110000',0.34833333333333333
10,'001101011000',0.595
11,'000101011000',0.5333333333333333
12,'111010100111',0.5266666666666666
13,'000100011100',0.5116666666666667
14,'111011100011',0.5125
15,'001010001111',0.35583333333333333
16,'110001100011',0.5333333333333333
17,'110100100101',0.5666666666666667
18,'111001110010',0.51
19,'001011011010',0.5866666666666667
20,'000100001101',0.42083333333333334
21,'111011110010',0.4266666666666667
22,'001110011100',0.5433333333333333
23,'000110001101',0.49833333333333335
24,'001111011000',0.515
25,'110001110010',0.42333333333333334
26,'110000100111',0.5208333333333334
27,'001110001101',0.4058333333333333
