"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0281419006749883,-0.00330330820690086,-0.443366197880995,-0.357838110612588,1,0.0503759271800646,-1,0.357838110612588,0.00330330820690086,-0.0503759271800646
"GRHL2",1,1,-0.0281419006749883,-0.00330330820690086,-0.443366197880995,-0.357838110612588,1,0.0503759271800646,-1,0.357838110612588,0.00330330820690086,-0.0503759271800646
"Iext",-0.0281419006749883,-0.0281419006749883,1,0.26049059044164,-0.0758135320014833,0.00530823515062897,-0.0281419006749883,0.556134161233913,0.0281419006749883,-0.00530823515062897,-0.26049059044164,-0.556134161233913
"KEAP1",-0.00330330820690086,-0.00330330820690086,0.26049059044164,1,-0.553329702176607,-0.451777005737887,-0.00330330820690086,0.609013783616319,0.00330330820690088,0.451777005737887,-1,-0.609013783616319
"NRF2",-0.443366197880995,-0.443366197880995,-0.0758135320014833,-0.553329702176607,1,0.289934459483318,-0.443366197880995,-0.519679459807692,0.443366197880995,-0.289934459483318,0.553329702176607,0.519679459807692
"OCT4",-0.357838110612588,-0.357838110612588,0.00530823515062897,-0.451777005737887,0.289934459483318,1,-0.357838110612588,-0.0607909434065254,0.357838110612588,-1,0.451777005737887,0.0607909434065254
"OVOL2",1,1,-0.0281419006749883,-0.00330330820690086,-0.443366197880995,-0.357838110612588,1,0.0503759271800646,-1,0.357838110612588,0.00330330820690086,-0.0503759271800646
"SNAIL",0.0503759271800646,0.0503759271800646,0.556134161233913,0.609013783616319,-0.519679459807692,-0.0607909434065254,0.0503759271800646,1,-0.0503759271800646,0.0607909434065254,-0.609013783616319,-1
"ZEB",-1,-1,0.0281419006749883,0.00330330820690088,0.443366197880995,0.357838110612588,-1,-0.0503759271800646,1,-0.357838110612588,-0.00330330820690088,0.0503759271800646
"miR145",0.357838110612588,0.357838110612588,-0.00530823515062897,0.451777005737887,-0.289934459483318,-1,0.357838110612588,0.0607909434065254,-0.357838110612588,1,-0.451777005737887,-0.0607909434065254
"miR200",0.00330330820690086,0.00330330820690086,-0.26049059044164,-1,0.553329702176607,0.451777005737887,0.00330330820690086,-0.609013783616319,-0.00330330820690088,-0.451777005737887,1,0.609013783616319
"miR34",-0.0503759271800646,-0.0503759271800646,-0.556134161233913,-0.609013783616319,0.519679459807692,0.0607909434065254,-0.0503759271800646,-1,0.0503759271800646,-0.0607909434065254,0.609013783616319,1
