"","Ecad","GRHL2","Iext","KEAP1","NRF2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200","miR34"
"Ecad",1,1,-0.0308557110783212,-0.0420761123769325,-0.42937289452607,-0.355640206695442,1,-0.0394712692072986,-1,0.355640206695442,0.0420761123769325,0.461430553414521
"GRHL2",1,1,-0.0308557110783212,-0.0420761123769325,-0.42937289452607,-0.355640206695442,1,-0.0394712692072986,-1,0.355640206695442,0.0420761123769325,0.461430553414521
"Iext",-0.0308557110783212,-0.0308557110783212,1,0.269484221242475,-0.0637139359818105,0.00360633233805337,-0.0308557110783212,0.597875866258945,0.0308557110783212,-0.00360633233805337,-0.269484221242475,-0.175916870575154
"KEAP1",-0.0420761123769325,-0.0420761123769325,0.269484221242475,1,-0.528550730947505,-0.437588549858051,-0.0420761123769325,0.595872029332617,0.0420761123769325,0.437588549858051,-1,-0.360249238374914
"NRF2",-0.42937289452607,-0.42937289452607,-0.0637139359818105,-0.528550730947505,1,0.275095515596376,-0.42937289452607,-0.465837973226555,0.42937289452607,-0.275095515596376,0.528550730947505,0.0438792057894072
"OCT4",-0.355640206695442,-0.355640206695442,0.00360633233805337,-0.437588549858051,0.275095515596376,1,-0.355640206695442,-0.0334604465953323,0.355640206695442,-1,0.437588549858051,-0.1420557461076
"OVOL2",1,1,-0.0308557110783212,-0.0420761123769325,-0.42937289452607,-0.355640206695442,1,-0.0394712692072986,-1,0.355640206695442,0.0420761123769325,0.461430553414521
"SNAIL",-0.0394712692072986,-0.0394712692072986,0.597875866258945,0.595872029332617,-0.465837973226555,-0.0334604465953323,-0.0394712692072986,1,0.0394712692072986,0.0334604465953323,-0.595872029332617,-0.578040975239476
"ZEB",-1,-1,0.0308557110783212,0.0420761123769325,0.42937289452607,0.355640206695442,-1,0.0394712692072986,1,-0.355640206695442,-0.0420761123769325,-0.461430553414521
"miR145",0.355640206695442,0.355640206695442,-0.00360633233805337,0.437588549858051,-0.275095515596376,-1,0.355640206695442,0.0334604465953323,-0.355640206695442,1,-0.437588549858051,0.1420557461076
"miR200",0.0420761123769325,0.0420761123769325,-0.269484221242475,-1,0.528550730947505,0.437588549858051,0.0420761123769325,-0.595872029332617,-0.0420761123769325,-0.437588549858051,1,0.360249238374914
"miR34",0.461430553414521,0.461430553414521,-0.175916870575154,-0.360249238374914,0.0438792057894072,-0.1420557461076,0.461430553414521,-0.578040975239476,-0.461430553414521,0.1420557461076,0.360249238374914,1
