states,flag,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'110011100011',1,0.03268,0.0009035854506723032,0.23076923076923078,0.036090000000000004,0.0005586292748027691,0.23076923076923078,0.022196666666666667,0.00017152907107024817,0.23076923076923078
'000011001011',1,0.13744,0.0004030715403829259,0.19230769230769232,0.15344333333333335,0.000858849359446829,0.19230769230769232,0.12233333333333334,0.00034567164895155496,0.19230769230769232
'001100011100',1,0.0326,5.099019513592622e-5,0.23076923076923078,0.03696,0.00040232656718972346,0.23076923076923078,0.02187333333333333,5.7348835113617996e-5,0.23076923076923078
'111100110100',1,0.13719666666666666,0.0002007209228976577,0.19230769230769232,0.15460333333333334,0.0006731187776974325,0.19230769230769232,0.12206,0.0006205374015050691,0.19230769230769232
'110010100111',1,0.04962666666666666,0.0001862495339293181,0.19230769230769232,,,,0.055223333333333326,0.0004692073694599828,0.19230769230769232
'000010001111',1,0.016186666666666665,0.00012283683848458916,0.3076923076923077,,,,0.05042333333333334,3.299831645537111e-5,0.3076923076923077
'111101110000',1,0.016216666666666667,0.0004291334938635708,0.3076923076923077,,,,0.04975666666666667,0.00021746008573733433,0.3076923076923077
'001011001011',1,0.045956666666666666,0.0007307682411149402,0.23076923076923078,,,,0.1228,0.0008102263058347731,0.23076923076923078
'110100110100',1,0.04636333333333333,0.0001438363267359426,0.23076923076923078,,,,0.12305666666666666,0.0008224083873329316,0.23076923076923078
'110101110000',1,0.007053333333333334,0.00023893281249943242,0.34615384615384615,,,,0.05034333333333333,0.0004828618389928492,0.34615384615384615
'001101011000',1,0.05028333333333334,0.00021684607956387554,0.19230769230769232,,,,0.055106666666666665,3.299831645537064e-5,0.19230769230769232
'000101011000',1,0.02798,0.00020607442021431668,0.23076923076923078,,,,0.05554333333333333,0.00046692849797610683,0.23076923076923078
'111010100111',1,0.028253333333333335,0.00022484562605386797,0.23076923076923078,,,,0.05616000000000001,0.00042551929059287823,0.23076923076923078
'000100011100',1,0.01789666666666667,0.00014613540144521977,0.2692307692307692,,,,0.02168,0.00017146428199482197,0.2692307692307692
'111011100011',1,0.017343333333333336,0.0004821018795049663,0.2692307692307692,,,,0.022006666666666664,0.00033109246778237307,0.2692307692307692
'001010001111',1,0.007403333333333334,5.436502143433367e-5,0.34615384615384615,,,,0.049436666666666663,0.0010734782510864178,0.34615384615384615
'110001100011',1,0.031356666666666665,0.0003286673427984937,0.2692307692307692,0.05754,0.00048187135212626926,0.2692307692307692,,,
'110100100101',1,0.04237666666666667,0.0006320513340614726,0.23076923076923078,0.1732,0.0011938453277819002,0.23076923076923078,,,
'111001110010',1,0.0328,8.602325267042706e-5,0.3076923076923077,0.048796666666666676,0.0007252279335185283,0.3076923076923077,,,
'001011011010',1,0.041920000000000006,0.00048524907693540763,0.23076923076923078,0.17352666666666663,0.001386129703727456,0.23076923076923078,,,
'000100001101',1,0.011053333333333332,9.74109279746834e-5,0.34615384615384615,0.02972,0.0006116098974564308,0.34615384615384615,,,
'111011110010',1,0.010896666666666666,0.0001144066820115372,0.34615384615384615,0.02959,0.0001306394529484351,0.34615384615384615,,,
'001110011100',1,0.03140333333333333,0.0005808805576211197,0.2692307692307692,0.057909999999999996,0.0007976214641043709,0.2692307692307692,,,
'000110001101',1,0.03264333333333334,0.00040276819911982085,0.3076923076923077,0.04862,0.00047518417482067,0.3076923076923077,,,
'001111011000',1,0.03570333333333333,0.0003756180092712382,0.23076923076923078,,,,,,
'110001110010',1,0.011886666666666665,0.0001901461426260222,0.34615384615384615,,,,,,
'110000100111',1,0.035443333333333334,0.0008800505036012954,0.23076923076923078,,,,,,
'001110001101',1,0.012036666666666668,0.0002719477073916151,0.34615384615384615,,,,,,
