states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'110000010110',0.016950000000000003,0.0007455199527846316,0.3333333333333333,,,,0.012456666666666666,0.00011813363431112872,0.3333333333333333
'001101111000',0.07103,0.0006164954717324957,0.18518518518518517,,,,0.04929666666666666,0.0006673496501501724,0.18518518518518517
'000101111000',0.042556666666666666,0.00047232286509218334,0.2222222222222222,,,,0.04906,0.0006951258878793109,0.2222222222222222
'110000000111',0.07958666666666667,0.0006689461031270639,0.2222222222222222,,,,0.014516666666666666,0.00029488227406128636,0.2222222222222222
'001011101011',0.01555,0.0004630334761116086,0.3333333333333333,,,,0.007006666666666667,0.0003299831645537223,0.3333333333333333
'001111111000',0.08012333333333332,0.0002217105219775448,0.2222222222222222,,,,0.01487,0.0003406855832973659,0.2222222222222222
'110010000111',0.07057999999999999,0.0007879509290981688,0.18518518518518517,,,,0.05003666666666667,0.00045242556171030994,0.18518518518518517
'111010000111',0.041949999999999994,0.00030626785662227137,0.2222222222222222,,,,0.049609999999999994,0.0004196029869610863,0.2222222222222222
'000100111100',0.021966666666666666,0.00018517259216441526,0.25925925925925924,,,,0.012096666666666667,0.0002572072229848058,0.25925925925925924
'110011000011',0.03614666666666667,0.0005125968743130961,0.2222222222222222,0.04438999999999999,0.0009167696911802157,0.2222222222222222,0.012193333333333334,0.0003109483701338353,0.2222222222222222
'001100111100',0.03611,0.0002515286597321794,0.2222222222222222,0.04423333333333334,0.0003412070078738458,0.2222222222222222,0.012066666666666665,8.993825042154735e-5,0.2222222222222222
'000111101000',0.04186666666666666,0.0003553714801287375,0.3333333333333333,,,,0.013773333333333332,0.000245673676969177,0.3333333333333333
'000011101011',0.02427666666666667,0.0003941516910474382,0.2962962962962963,0.04778333333333334,0.0007462052145504098,0.2962962962962963,0.006843333333333333,0.00016213848676020393,0.2962962962962963
'111011000011',0.02206,0.00011575836902790234,0.25925925925925924,,,,0.01176,0.0002458997085534399,0.25925925925925924
'001111101001',0.01703666666666667,0.00036150918230231586,0.3333333333333333,,,,0.012466666666666666,0.00023228335186912456,0.3333333333333333
'111000010110',0.017823333333333333,0.0003105192783422982,0.2962962962962963,,,,0.012150000000000001,0.0003120897306865447,0.2962962962962963
'000111101001',0.017449999999999997,0.0001373559851869093,0.2962962962962963,,,,0.01241,9.092121131323889e-5,0.2962962962962963
'111000010111',0.04207666666666667,0.0007615919000502966,0.3333333333333333,,,,0.013593333333333334,0.00022543784558547912,0.3333333333333333
'111100010100',0.02413333333333333,0.0003551838334659324,0.2962962962962963,0.04740333333333333,0.0004134677200889519,0.2962962962962963,0.006676666666666667,8.219218670625286e-5,0.2962962962962963
'110100010100',0.01546,6.377042156569649e-5,0.3333333333333333,,,,0.006843333333333333,4.496912521077342e-5,0.3333333333333333
'111100010101',0.023866666666666665,0.0006449978466802985,0.3333333333333333,0.09077666666666666,0.00023012074125457673,0.3333333333333333,0.0027566666666666664,0.00027475241379993167,0.3333333333333333
'110100000101',,,,0.18966666666666665,0.00043361529288324596,0.2962962962962963,0.0019033333333333333,0.00011145502331533666,0.2962962962962963
'001011111010',,,,0.18936666666666668,0.0015930125200038158,0.2962962962962963,0.002086666666666667,0.00010274023338281638,0.2962962962962963
'001110111100',0.03567,0.0001267543556122095,0.25925925925925924,0.064,0.0004463929509598804,0.25925925925925924,0.00010666666666666668,3.0912061651652335e-5,0.25925925925925924
'000011101010',0.02384333333333333,0.0004770977072070485,0.3333333333333333,0.09008333333333333,0.00020434176165325503,0.3333333333333333,0.002813333333333333,0.00013274871834493253,0.3333333333333333
'110001010010',0.011533333333333333,0.00035122009560324913,0.37037037037037035,,,,,,0.37037037037037035
