states,flag,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'001110011100',1,0.05217,0.0003661511527588957,0.23076923076923078,0.058326666666666666,0.0001391242450313948,0.23076923076923078,0.05046333333333333,0.0006086232186026278,0.23076923076923078
'001111011000',1,0.048326666666666664,0.00035966033358650513,0.19230769230769232,,,,0.12152999999999999,0.0016560394520260266,0.19230769230769232
'110000100111',1,0.048696666666666666,0.0005668823119092317,0.19230769230769232,,,,0.12208999999999999,0.0004942334131426807,0.19230769230769232
'110010100111',1,0.04188,0.00031591137997862635,0.19230769230769232,,,,0.057883333333333335,0.0010587518857388448,0.19230769230769232
'111101110000',1,0.007666666666666666,5.2493385826745546e-5,0.34615384615384615,,,,0.026039999999999997,0.0005242772803266105,0.34615384615384615
'001101011000',1,0.04249666666666666,0.00037383894333731075,0.19230769230769232,,,,0.05843666666666667,0.0004262497963505549,0.19230769230769232
'000110001100',0,0.0159,0.00031283648551066806,0.38461538461538464,,,,0.006033333333333334,9.463379711052265e-5,0.38461538461538464
'110001100011',1,0.05278666666666667,0.0005721499414974656,0.23076923076923078,0.058193333333333326,0.000527404546392573,0.23076923076923078,0.05124,0.00016573070526207953,0.23076923076923078
'111001110011',0,0.016016666666666665,0.0001096458946893239,0.38461538461538464,,,,0.0062,0.00012192894105447919,0.38461538461538464
'111001100011',0,0.01633,0.00041737273509418344,0.2692307692307692,,,,0.011250000000000001,0.00040356742518031226,0.2692307692307692
'001100011100',1,0.03178333333333333,0.0004902607016226726,0.23076923076923078,0.03648333333333333,0.00028452689777164257,0.23076923076923078,0.022833333333333334,0.0003141478774222239,0.23076923076923078
'000011001011',1,0.05927333333333334,0.0009398345007972881,0.23076923076923078,0.05521,7.483314773547887e-5,0.23076923076923078,0.06763333333333332,0.0003922867431979966,0.23076923076923078
'000011001010',0,0.052853333333333335,0.0009448927040792632,0.2692307692307692,,,,0.027113333333333333,0.00024997777679003455,0.2692307692307692
'110011100011',1,0.032189999999999996,0.0006081118318204325,0.23076923076923078,0.036283333333333334,0.00037007506746004366,0.23076923076923078,0.02298333333333333,0.0004834827355299832,0.23076923076923078
'111100110100',1,0.05930333333333334,0.0008615618891808582,0.23076923076923078,0.05404333333333333,0.0002868603996526701,0.23076923076923078,0.06868,0.0009434334458066812,0.23076923076923078
'111100110101',0,0.05230666666666667,0.0002663748403200921,0.2692307692307692,,,,0.026663333333333334,0.00022602851344219523,0.2692307692307692
'111100100101',0,0.05368333333333333,0.0006121183618295469,0.23076923076923078,,,,0.01491,0.00015513435037626812,0.23076923076923078
'000110011100',0,0.01618,0.00013140268896284738,0.2692307692307692,,,,0.011043333333333334,0.0003403266404826722,0.2692307692307692
'000011011010',0,0.05323,0.00028879058156387424,0.23076923076923078,,,,0.014853333333333335,0.0004294440850939997,0.23076923076923078
'000010001111',1,0.008026666666666668,0.00028963578661637984,0.34615384615384615,,,,0.026296666666666666,0.00027884683171152514,0.34615384615384615
'000100001101',1,0.008176666666666665,9.463379711052247e-5,0.34615384615384615,0.010466666666666666,0.0001543444920372034,0.34615384615384615,,,
'000110001101',1,0.009576666666666666,0.0002963481436119052,0.34615384615384615,0.01647,0.0004982636517614601,0.34615384615384615,,,
'110100100101',1,0.08224,0.0005219833969262488,0.19230769230769232,0.17272999999999997,0.0006681816120387237,0.19230769230769232,,,
'001011011010',1,0.08218666666666667,0.0005797892337354649,0.19230769230769232,0.17445666666666668,0.000375706741429478,0.19230769230769232,,,
'111011110010',1,0.0085,0.00024097026095903695,0.34615384615384615,0.010549999999999999,0.00028612351645166615,0.34615384615384615,,,
'111001110010',1,0.00988,0.00024055491403558312,0.34615384615384615,0.016836666666666666,7.039570693980951e-5,0.34615384615384615,,,
'000100001100',0,0.009483333333333335,0.0002739018477889884,0.38461538461538464,,,,,,
'000100011100',0,0.009623333333333333,0.0001990533150244484,0.2692307692307692,,,,,,
'111011100011',0,0.00959,0.00012569805089976532,0.2692307692307692,,,,,,
'111011110011',0,0.009643333333333332,0.0003572425257751695,0.38461538461538464,,,,,,
'111100110101',1,,,,0.09889666666666667,0.000647113247859718,0.2692307692307692,,,
'000011001010',1,,,,0.09909000000000001,0.00026545558322753137,0.2692307692307692,,,
'111001110011',1,,,,0.030896666666666666,0.0009641000409132269,0.38461538461538464,,,
'111011110011',1,,,,0.02001,0.0004089824772122467,0.38461538461538464,,,
'000100001100',1,,,,0.019456666666666667,0.00019154343864744936,0.38461538461538464,,,
'000110001100',1,,,,0.031599999999999996,0.00011518101695447443,0.38461538461538464,,,
'000111011000',0,,,,,,,0.02755,5.099019513592736e-5,0.23076923076923078
'111000100111',0,,,,,,,0.027066666666666666,0.00036298148100909536,0.23076923076923078
'000011011000',0,,,,,,,0.008716666666666666,0.0002286676384818998,0.23076923076923078
'111101100011',0,,,,,,,0.003626666666666667,0.00031678944988044593,0.2692307692307692
'000010011100',0,,,,,,,0.003796666666666667,6.599663291074443e-5,0.2692307692307692
