,states,coherence
0,'111011100111',0.5008333333333334
1,'110010100111',0.5475
2,'111100110100',0.6483333333333333
3,'110011100011',0.555
4,'110011100111',0.5633333333333334
5,'000011001011',0.6508333333333334
6,'001011001011',0.6191666666666666
7,'111011100011',0.5016666666666667
8,'000010001111',0.30416666666666664
9,'000101011000',0.5
10,'111010100111',0.5041666666666667
11,'000100011000',0.5225
12,'000010001011',0.42083333333333334
13,'001100011100',0.5458333333333333
14,'001010001011',0.3875
15,'001101011000',0.5325
16,'110100110100',0.6141666666666666
17,'111101110000',0.2941666666666667
18,'001010001111',0.2783333333333333
19,'110101110000',0.27
20,'110101110100',0.37416666666666665
21,'001100011000',0.5408333333333334
22,'111101110100',0.41833333333333333
23,'000100011100',0.5033333333333333
24,'111001110011',0.38166666666666665
25,'111011110110',0.3441666666666667
26,'001011011010',0.6175
27,'001110011000',0.5258333333333334
28,'110001100111',0.5358333333333334
29,'111011110010',0.355
30,'110100100101',0.6266666666666667
31,'001110011100',0.525
32,'000100001001',0.3425
33,'111100110101',0.6808333333333333
34,'000011001010',0.6841666666666667
35,'000110001101',0.3433333333333333
36,'000110001000',0.39416666666666667
37,'111001110110',0.3516666666666667
38,'111001110111',0.39166666666666666
39,'000110001100',0.3858333333333333
40,'110001100011',0.54
41,'000110001001',0.35333333333333333
42,'111001110010',0.3516666666666667
43,'000100001101',0.35083333333333333
44,'110000100111',0.4975
45,'001110001001',0.3575
46,'000010001010',0.3975
47,'001110001101',0.34833333333333333
48,'001111011000',0.4716666666666667
49,'110001110110',0.36583333333333334
50,'111101110101',0.3933333333333333
51,'110001110010',0.3591666666666667
52,'111101110001',0.2941666666666667
53,'000010001110',0.28583333333333333
