,states,coherence
0,'111100110100',0.6875
1,'001110011100',0.6166666666666667
2,'110001100011',0.6325
3,'000011001011',0.685
4,'001100011100',0.5408333333333334
5,'000110011100',0.5791666666666667
6,'110011100011',0.5591666666666667
7,'111001100011',0.5775
8,'110010100111',0.5441666666666667
9,'001111011000',0.5908333333333333
10,'111000100111',0.5366666666666666
11,'000111011000',0.5383333333333333
12,'110000100111',0.5833333333333334
13,'001101011000',0.5483333333333333
14,'000010001111',0.35083333333333333
15,'111101110000',0.33916666666666667
16,'110100100101',0.6658333333333334
17,'111100100101',0.615
18,'000100001100',0.4241666666666667
19,'001011011010',0.6758333333333333
20,'111011110011',0.42083333333333334
21,'001100001101',0.37666666666666665
22,'000011011010',0.6108333333333333
23,'110011110010',0.36833333333333335
24,'111011110010',0.3825
25,'111001110010',0.37083333333333335
26,'000110001101',0.375
27,'000100001101',0.3675
